cik,component,size
712534,0,9837
1051512,0,9837
821130,0,9837
918946,0,9837
1316360,0,9837
31978,0,9837
8177,0,9837
43196,0,9837
890491,0,9837
1490892,0,9837
77776,0,9837
1501729,0,9837
1060386,0,9837
54507,0,9837
1034669,0,9837
67625,0,9837
752642,0,9837
1166928,0,9837
1039828,0,9837
830122,0,9837
1394159,0,9837
1058290,0,9837
78814,0,9837
93751,0,9837
918160,0,9837
1209028,0,9837
1371446,0,9837
911650,0,9837
768411,0,9837
107832,0,9837
52485,0,9837
352541,0,9837
1129542,0,9837
1404912,0,9837
70858,0,9837
1108924,0,9837
1182325,0,9837
1001606,0,9837
1347815,0,9837
108312,0,9837
868725,0,9837
944809,0,9837
925741,0,9837
1311538,0,9837
876378,0,9837
720762,0,9837
1022321,0,9837
1052100,0,9837
1045539,0,9837
1045540,0,9837
1045541,0,9837
1045542,0,9837
1045543,0,9837
1045544,0,9837
1045545,0,9837
1045546,0,9837
1045547,0,9837
830253,0,9837
1040270,0,9837
101462,0,9837
1171162,0,9837
1011657,0,9837
72162,0,9837
37472,0,9837
895665,0,9837
1326380,0,9837
6845,0,9837
278041,0,9837
783739,0,9837
1051827,0,9837
1051828,0,9837
1052635,0,9837
1061027,0,9837
822411,0,9837
850209,0,9837
823094,0,9837
97745,0,9837
1400891,0,9837
739708,0,9837
1168213,0,9837
1320695,0,9837
1012100,0,9837
356309,0,9837
37637,0,9837
1094093,0,9837
17797,0,9837
722392,0,9837
886206,0,9837
1053112,0,9837
784681,0,9837
14272,0,9837
1100270,0,9837
814547,0,9837
719739,0,9837
883569,0,9837
47129,0,9837
1364479,0,9837
1117106,0,9837
1137789,0,9837
1521332,0,9837
101830,0,9837
3453,0,9837
1476150,0,9837
109198,0,9837
791519,0,9837
866787,0,9837
2491,0,9837
1027884,0,9837
928022,0,9837
1483096,0,9837
1082510,0,9837
1362468,0,9837
1479046,0,9837
1399249,0,9837
1430602,0,9837
890319,0,9837
801348,0,9837
881453,0,9837
1038509,0,9837
829114,0,9837
777917,0,9837
825411,0,9837
32878,0,9837
804328,0,9837
6201,0,9837
4515,0,9837
1370946,0,9837
775158,0,9837
883980,0,9837
1308085,0,9837
872589,0,9837
59478,0,9837
1135152,0,9837
1099800,0,9837
858877,0,9837
769397,0,9837
1453090,0,9837
1324105,0,9837
1103390,0,9837
1403853,0,9837
895655,0,9837
906465,0,9837
101199,0,9837
1523713,580,2
1064090,580,2
1469317,582,2
1198415,582,2
804217,584,5
842314,584,5
856135,584,5
830159,584,5
1518832,0,9837
1358831,0,9837
3146,0,9837
277595,0,9837
1032033,0,9837
1287750,0,9837
887921,0,9837
890547,0,9837
886835,0,9837
315852,0,9837
85408,0,9837
858470,0,9837
915840,0,9837
870753,0,9837
1312910,602,12
1157522,602,12
1446806,602,12
1502519,602,12
1377848,602,12
1220606,602,12
766561,0,9837
913165,0,9837
1265131,0,9837
1193311,0,9837
1106848,0,9837
1381324,0,9837
1396426,0,9837
1396427,0,9837
743988,0,9837
849502,0,9837
1169264,0,9837
4127,0,9837
1034054,0,9837
1037016,0,9837
1179090,0,9837
1342126,0,9837
1323274,0,9837
1053439,0,9837
97216,0,9837
319201,0,9837
1045609,0,9837
1045610,0,9837
1517650,0,9837
944765,0,9837
1337905,0,9837
726435,0,9837
1412486,0,9837
886035,0,9837
1048268,0,9837
1212641,637,3
1166847,637,3
899715,0,9837
1004036,0,9837
99780,0,9837
92380,0,9837
1060232,0,9837
1483510,0,9837
1142576,0,9837
1426800,0,9837
749251,0,9837
23632,0,9837
1047862,0,9837
1432196,0,9837
1368196,0,9837
1443242,0,9837
1088787,0,9837
1489588,0,9837
1111284,0,9837
1105705,0,9837
1091801,0,9837
944148,0,9837
25232,0,9837
59558,0,9837
354950,0,9837
8670,0,9837
1017968,0,9837
859737,0,9837
884731,0,9837
1062613,0,9837
910606,0,9837
1066247,0,9837
1522138,0,9837
919956,0,9837
1297336,0,9837
808450,0,9837
1113784,0,9837
812796,0,9837
1390777,0,9837
97472,0,9837
102741,0,9837
931015,0,9837
896778,0,9837
350907,0,9837
1294608,0,9837
1338690,0,9837
1259045,0,9837
1388133,0,9837
1377789,0,9837
65100,0,9837
103682,0,9837
715957,0,9837
704051,0,9837
22444,0,9837
1089872,691,2
1425565,691,2
1097149,0,9837
1050825,0,9837
35527,0,9837
887936,0,9837
828916,0,9837
1060391,0,9837
29905,0,9837
33619,0,9837
50104,0,9837
783325,0,9837
107815,0,9837
1083768,704,3
861441,704,3
1414581,704,3
1450720,707,13
1450721,707,13
1389122,707,13
1389123,707,13
1261379,707,13
1389125,707,13
1389126,707,13
1389127,707,13
1389128,707,13
1389129,707,13
1389124,707,13
1450722,707,13
836157,0,9837
946454,0,9837
1340652,0,9837
1411158,0,9837
1416265,0,9837
1513514,0,9837
23675,0,9837
1522182,0,9837
706874,0,9837
70502,0,9837
712770,0,9837
1115836,0,9837
881695,0,9837
1378948,0,9837
905428,0,9837
1326252,0,9837
1086600,0,9837
215466,0,9837
1325814,0,9837
1513971,269,7
939930,0,9837
932372,0,9837
842183,0,9837
1055160,0,9837
1095651,0,9837
849213,0,9837
1528129,0,9837
1166036,0,9837
1502012,0,9837
748015,0,9837
1464830,749,2
1444839,749,2
931948,0,9837
1275229,0,9837
350797,0,9837
1514991,0,9837
1501720,755,3
1073146,755,3
1300524,755,3
1487906,758,2
1487935,758,2
1267097,0,9837
903129,0,9837
1437226,0,9837
1024732,0,9837
815093,0,9837
1460198,0,9837
1443646,0,9837
1439240,767,4
1439241,767,4
1439242,767,4
1439245,767,4
1032208,0,9837
86521,0,9837
92108,0,9837
1750,0,9837
927003,0,9837
786620,0,9837
771497,0,9837
768899,0,9837
1131457,0,9837
63330,0,9837
31235,0,9837
1434621,0,9837
1080034,0,9837
1289460,0,9837
1331465,0,9837
932781,0,9837
1338613,0,9837
805326,0,9837
1006269,0,9837
1324736,790,3
1448806,790,3
57528,0,9837
1128928,0,9837
922011,0,9837
1454007,0,9837
1010612,0,9837
1040719,0,9837
1113313,798,2
1379725,798,2
780571,0,9837
1052595,0,9837
354908,0,9837
1001604,0,9837
852772,0,9837
1432150,0,9837
932111,0,9837
783280,0,9837
1003410,0,9837
1357459,0,9837
1421204,0,9837
1386301,0,9837
946822,0,9837
949349,813,7
4969,813,7
1283434,813,7
1283435,813,7
1311824,813,7
1800,0,9837
1102934,0,9837
1039889,0,9837
920148,0,9837
1076195,0,9837
1405041,0,9837
915913,0,9837
849547,0,9837
1227265,0,9837
1227268,0,9837
1037189,0,9837
923660,0,9837
911503,0,9837
1057051,0,9837
1140509,0,9837
1066658,0,9837
1097396,0,9837
1386164,0,9837
1353282,0,9837
1269190,0,9837
873799,0,9837
1428040,0,9837
1428042,0,9837
1068237,0,9837
925263,0,9837
925266,0,9837
1169749,0,9837
1095007,0,9837
1276262,0,9837
1325676,0,9837
1209709,0,9837
1043565,0,9837
1504886,0,9837
101001,0,9837
100517,0,9837
42542,0,9837
319687,0,9837
1345122,0,9837
1487428,0,9837
1345126,0,9837
931336,0,9837
1165002,0,9837
18230,0,9837
12927,0,9837
1018963,0,9837
1164863,0,9837
1355096,0,9837
1507934,0,9837
1037949,0,9837
18926,0,9837
68622,0,9837
1172229,0,9837
1000230,0,9837
1239819,0,9837
24751,0,9837
1069533,0,9837
1445049,0,9837
1023291,0,9837
31347,0,9837
1043604,0,9837
1402829,0,9837
885590,0,9837
33185,0,9837
1377013,0,9837
1163165,0,9837
77449,0,9837
877422,0,9837
813762,0,9837
1336691,0,9837
946581,0,9837
1476246,0,9837
914024,0,9837
1417398,0,9837
277135,0,9837
1306830,0,9837
914475,0,9837
874663,0,9837
1412067,0,9837
1285819,0,9837
1158223,0,9837
1316175,0,9837
27673,0,9837
45876,0,9837
1004155,0,9837
1124198,0,9837
1273931,0,9837
319156,0,9837
54476,0,9837
1143068,0,9837
793952,0,9837
1360901,0,9837
1369568,0,9837
910267,0,9837
892482,0,9837
351998,0,9837
1357371,0,9837
1337009,0,9837
1469115,0,9837
29669,0,9837
1103982,0,9837
1049108,0,9837
9984,0,9837
832101,0,9837
4977,0,9837
1065059,0,9837
1170650,0,9837
927066,0,9837
1050550,0,9837
763532,0,9837
794172,0,9837
789073,0,9837
927628,0,9837
19353,0,9837
1068300,0,9837
1069157,0,9837
1126328,0,9837
1122904,0,9837
51644,0,9837
1158449,0,9837
704172,937,3
851726,937,3
1364250,0,9837
789356,0,9837
1086411,0,9837
43350,0,9837
1279715,0,9837
70415,0,9837
1457543,0,9837
1315257,0,9837
894315,0,9837
1113809,0,9837
1048620,0,9837
1412347,0,9837
1045390,0,9837
105744,0,9837
1469433,0,9837
1035748,0,9837
753224,955,22
1080360,955,22
1381531,0,9837
1024725,0,9837
1261654,0,9837
1023131,0,9837
18172,0,9837
1501585,0,9837
708819,0,9837
884217,0,9837
1360530,0,9837
1211351,0,9837
1371451,65,5
1035002,0,9837
39263,0,9837
1400400,0,9837
1092699,0,9837
1403475,0,9837
1043509,0,9837
1404624,0,9837
1361394,0,9837
849146,0,9837
1389870,0,9837
709283,0,9837
1134016,0,9837
1099534,0,9837
1428522,0,9837
1401667,0,9837
833640,0,9837
851310,0,9837
1492633,0,9837
1397410,0,9837
1113169,0,9837
75252,0,9837
1517687,0,9837
107263,0,9837
1116942,0,9837
1159167,0,9837
310568,0,9837
21535,0,9837
912750,0,9837
98222,0,9837
1109357,0,9837
78100,0,9837
1168165,0,9837
22606,0,9837
706688,0,9837
924515,0,9837
1362988,0,9837
1409432,0,9837
1386018,0,9837
883945,0,9837
318833,0,9837
1131675,0,9837
1136711,0,9837
1037038,0,9837
1037976,0,9837
17313,0,9837
1096788,0,9837
1519120,0,9837
1317577,0,9837
1499686,0,9837
811240,0,9837
1433660,0,9837
1120970,1019,4
79661,1019,4
69422,1019,4
86759,1019,4
1067837,0,9837
1085621,0,9837
1012140,0,9837
92416,0,9837
718789,0,9837
1054721,0,9837
887151,0,9837
1294250,0,9837
1373988,0,9837
1465112,0,9837
929887,0,9837
1355042,0,9837
1425715,0,9837
46080,0,9837
1020569,0,9837
88941,0,9837
350917,0,9837
47217,0,9837
1407739,0,9837
1418175,0,9837
876427,0,9837
1318084,0,9837
84290,0,9837
878560,0,9837
1472787,0,9837
1038363,0,9837
1362491,0,9837
1357787,0,9837
1174922,0,9837
1180638,0,9837
898293,0,9837
790703,0,9837
836937,1055,3
1020475,1055,3
805264,0,9837
96021,0,9837
908259,0,9837
1013238,0,9837
1374328,0,9837
1498710,0,9837
918386,0,9837
701811,0,9837
788965,0,9837
15615,0,9837
1120370,0,9837
751085,0,9837
1102112,0,9837
1324410,0,9837
1468516,0,9837
931058,0,9837
1166789,0,9837
1049606,0,9837
1257640,0,9837
1176236,0,9837
55604,0,9837
59255,0,9837
37785,0,9837
717605,0,9837
1493976,0,9837
1025996,0,9837
1035216,0,9837
91928,0,9837
886912,1085,2
1372000,1085,2
316300,0,9837
1024795,0,9837
9263,0,9837
1173489,0,9837
915778,0,9837
867374,0,9837
1138639,0,9837
792977,0,9837
1492426,0,9837
1516007,0,9837
1376812,0,9837
1130310,0,9837
1316645,0,9837
1384710,0,9837
755003,0,9837
702325,0,9837
1029730,0,9837
1268659,0,9837
803352,0,9837
763744,0,9837
1000298,0,9837
1042642,0,9837
1533758,0,9837
1022469,0,9837
56047,0,9837
1118974,1112,2
1065598,1112,2
1053352,0,9837
1318545,0,9837
1392522,0,9837
795403,0,9837
1397187,0,9837
1090908,0,9837
78003,0,9837
1029831,0,9837
943823,0,9837
1354513,0,9837
1166388,0,9837
1223786,0,9837
1110805,0,9837
1324404,0,9837
879575,0,9837
1301106,0,9837
1042046,0,9837
825410,0,9837
1517783,0,9837
1525040,0,9837
1504735,0,9837
1171008,0,9837
865570,0,9837
764579,0,9837
1075531,0,9837
704384,0,9837
776008,0,9837
1310094,0,9837
1526520,0,9837
1324424,0,9837
891103,0,9837
850429,0,9837
102037,0,9837
1095073,1147,2
914748,1147,2
731288,0,9837
75362,0,9837
1487718,0,9837
771999,0,9837
1380706,1153,2
1501958,1153,2
1481832,0,9837
1283140,0,9837
48039,0,9837
1124610,0,9837
1289848,0,9837
1453818,0,9837
1082754,0,9837
1045829,0,9837
1468328,0,9837
895930,0,9837
1292556,0,9837
1274032,0,9837
1024452,0,9837
880562,0,9837
1062478,0,9837
721371,0,9837
316709,0,9837
1469822,0,9837
1025378,0,9837
896622,0,9837
874792,1175,2
1489256,1175,2
1083712,0,9837
1498021,0,9837
98246,0,9837
1057689,0,9837
109156,0,9837
1458891,0,9837
1169055,0,9837
1467858,0,9837
1469372,0,9837
1091883,0,9837
861884,0,9837
714560,0,9837
701345,0,9837
1307954,0,9837
1089748,0,9837
1050007,0,9837
1061937,0,9837
1070750,0,9837
1080099,0,9837
796343,0,9837
67472,0,9837
317771,0,9837
56873,0,9837
20286,0,9837
821026,0,9837
1001115,0,9837
1176334,0,9837
879585,0,9837
935494,0,9837
1131096,0,9837
726517,0,9837
891106,0,9837
814585,0,9837
1013934,0,9837
1061393,1211,2
18647,1211,2
47111,0,9837
1021860,0,9837
1276187,0,9837
1130385,0,9837
884905,0,9837
92116,0,9837
1056903,0,9837
886346,0,9837
1095277,0,9837
1330399,0,9837
10329,0,9837
64803,0,9837
1337013,0,9837
1475448,0,9837
1372020,0,9837
1391390,0,9837
1299109,0,9837
1235662,0,9837
1145761,35,10
1275187,0,9837
1422295,0,9837
1489136,0,9837
1527622,0,9837
946840,0,9837
1263364,0,9837
1123493,0,9837
1311370,0,9837
1326141,0,9837
916085,0,9837
928054,0,9837
1084991,0,9837
1058057,0,9837
882508,0,9837
1179755,0,9837
1476765,0,9837
95552,0,9837
773141,0,9837
90144,0,9837
741508,0,9837
71180,0,9837
14195,0,9837
72971,0,9837
1188382,0,9837
875320,0,9837
887905,0,9837
1351051,0,9837
1292900,0,9837
20629,0,9837
911635,0,9837
80035,0,9837
1157408,0,9837
67347,0,9837
1488139,0,9837
68709,0,9837
773840,0,9837
1000697,0,9837
1479426,0,9837
1053507,0,9837
1043325,0,9837
846913,0,9837
1235007,0,9837
933034,0,9837
56701,0,9837
895447,0,9837
1014739,0,9837
1104657,0,9837
35214,0,9837
1046327,0,9837
797468,0,9837
1393311,0,9837
820237,0,9837
882095,0,9837
1347218,0,9837
1532750,0,9837
102752,0,9837
1021162,0,9837
1376067,0,9837
1482199,0,9837
1158659,0,9837
81033,0,9837
788784,0,9837
310142,0,9837
945989,0,9837
1036262,0,9837
790818,0,9837
1101302,0,9837
1378950,0,9837
739944,0,9837
1162000,1301,2
1369817,1301,2
1000180,0,9837
707549,0,9837
106040,0,9837
1394954,0,9837
1113232,0,9837
103145,0,9837
897067,0,9837
940329,0,9837
924124,0,9837
907045,0,9837
64670,0,9837
904080,0,9837
1358356,0,9837
1333493,0,9837
1428669,0,9837
1109189,0,9837
1212545,0,9837
1144980,0,9837
761648,0,9837
93389,0,9837
1333614,1323,2
1396054,1323,2
1424454,0,9837
1002047,0,9837
353569,0,9837
1076481,0,9837
1464963,0,9837
1389797,0,9837
1024126,0,9837
893847,0,9837
55785,0,9837
936468,0,9837
719274,0,9837
1167887,0,9837
1517175,0,9837
757011,0,9837
1103601,0,9837
104819,0,9837
1144945,0,9837
8411,0,9837
1108730,0,9837
1502659,0,9837
56679,0,9837
1140657,0,9837
49196,0,9837
1413507,1348,3
1016125,1348,3
32689,0,9837
1296435,0,9837
1389050,0,9837
875045,0,9837
1166003,0,9837
1482875,1355,4
1482876,1355,4
1482878,1355,4
1482879,1355,4
320193,0,9837
320187,0,9837
866273,0,9837
1344980,0,9837
906163,0,9837
869487,0,9837
1337272,0,9837
1337274,0,9837
789388,0,9837
806888,0,9837
354964,0,9837
83246,0,9837
1101215,0,9837
73088,0,9837
920527,0,9837
320335,0,9837
31791,0,9837
1344154,0,9837
354707,0,9837
46207,0,9837
876343,0,9837
725876,0,9837
1069152,0,9837
1297667,0,9837
1040426,0,9837
892875,0,9837
1394922,0,9837
1519117,0,9837
1125264,0,9837
927569,0,9837
1186258,0,9837
1019542,0,9837
1463389,0,9837
1039101,0,9837
1056239,0,9837
1096752,0,9837
1071739,0,9837
51434,0,9837
230211,0,9837
1451951,0,9837
1258602,0,9837
1325878,0,9837
1320760,0,9837
887150,0,9837
1094814,0,9837
1405287,0,9837
1075736,0,9837
1389217,0,9837
1405073,0,9837
1209821,0,9837
1352302,0,9837
1297067,0,9837
750199,0,9837
1387361,0,9837
1347523,0,9837
313716,0,9837
899751,0,9837
1489393,0,9837
1383650,0,9837
3570,0,9837
1379714,0,9837
1018003,0,9837
835729,0,9837
1096298,1422,3
1036478,1422,3
1389415,1422,3
882289,0,9837
202058,0,9837
1423417,0,9837
1132143,0,9837
822416,0,9837
1099219,0,9837
75829,0,9837
1365916,0,9837
1418862,0,9837
924717,0,9837
1316631,0,9837
1342505,0,9837
860730,0,9837
1115055,0,9837
52428,0,9837
727892,0,9837
16040,0,9837
921547,0,9837
1517008,0,9837
906553,0,9837
1517007,0,9837
105319,0,9837
896985,0,9837
864233,0,9837
1534977,1449,18
1471270,1449,18
1309132,1449,18
1100878,1449,18
1399406,1449,18
1309136,1449,18
1393359,1449,18
1498325,1449,18
1005177,1449,18
3499,0,9837
1040765,0,9837
1295401,0,9837
1354752,0,9837
1311241,0,9837
1200375,0,9837
930553,0,9837
1235010,0,9837
791908,0,9837
1366541,0,9837
1168696,0,9837
889570,0,9837
1282613,1470,6
10254,1470,6
1387061,0,9837
1308711,0,9837
355811,0,9837
1140303,0,9837
1019737,0,9837
1032220,0,9837
1333822,0,9837
1524223,0,9837
820097,0,9837
700564,0,9837
880771,0,9837
1082526,0,9837
1284807,0,9837
715072,0,9837
792966,0,9837
68505,0,9837
826083,0,9837
1358071,0,9837
1476655,0,9837
28412,0,9837
887733,0,9837
1273813,0,9837
792013,0,9837
1336917,0,9837
1013462,0,9837
1433607,0,9837
1178879,0,9837
1262823,0,9837
799088,0,9837
30697,0,9837
1467974,0,9837
785968,0,9837
1415336,0,9837
1492658,0,9837
1487371,0,9837
1104358,0,9837
1534463,0,9837
1309442,0,9837
1410172,0,9837
1449488,0,9837
844965,0,9837
901491,0,9837
776325,0,9837
39899,0,9837
1368007,0,9837
878726,0,9837
745538,0,9837
708870,0,9837
719184,0,9837
705752,0,9837
351931,0,9837
740156,0,9837
1507385,1524,5
1500554,1524,5
884629,0,9837
1179352,0,9837
1179351,0,9837
1495569,0,9837
1131907,0,9837
1260990,0,9837
1133470,0,9837
1342423,0,9837
1354327,0,9837
12978,0,9837
1170010,0,9837
863157,0,9837
1376139,0,9837
1311486,0,9837
230498,0,9837
873860,0,9837
1040130,0,9837
1158172,0,9837
38079,0,9837
1424847,0,9837
701374,0,9837
1179060,0,9837
785161,0,9837
40987,0,9837
768835,0,9837
110471,0,9837
1064728,0,9837
1489137,1553,3
875729,1553,3
16099,0,9837
11544,0,9837
907562,0,9837
931148,0,9837
1040161,0,9837
1328571,0,9837
1274057,0,9837
701853,0,9837
88205,0,9837
102379,0,9837
811830,0,9837
1377490,0,9837
1175442,0,9837
7536,0,9837
1494448,0,9837
1099941,0,9837
1326200,0,9837
1474042,0,9837
892986,0,9837
67716,0,9837
1082324,0,9837
1378453,0,9837
882829,0,9837
1028918,0,9837
743366,1579,7
764586,1579,7
844048,1579,7
318835,1579,7
719581,1579,7
792989,1579,7
886744,0,9837
1356857,0,9837
881464,0,9837
1110803,0,9837
749872,0,9837
909108,0,9837
789944,955,22
1284766,955,22
911326,0,9837
1111468,1594,3
1302365,1594,3
1112551,1594,3
1020859,0,9837
864509,0,9837
49648,0,9837
1057877,0,9837
352825,0,9837
943452,0,9837
1415603,0,9837
928659,0,9837
1016178,0,9837
1070495,0,9837
1171486,0,9837
1019787,0,9837
1069183,0,9837
1244832,1610,4
1244827,1610,4
1129068,1610,4
1288469,0,9837
751365,0,9837
1357971,0,9837
19149,0,9837
1114220,0,9837
1301206,0,9837
1035688,0,9837
1320414,0,9837
1170154,0,9837
1431372,0,9837
865754,0,9837
1108426,1624,4
22767,1624,4
81023,1624,4
5272,0,9837
23666,0,9837
5117,0,9837
1422183,0,9837
65770,0,9837
1486159,0,9837
1145197,0,9837
1289790,0,9837
858339,0,9837
1087432,0,9837
1060736,0,9837
739608,0,9837
1028215,0,9837
1467760,0,9837
1515980,0,9837
1001082,0,9837
1502034,0,9837
