cik,component,size
1095651,0,12874
1688852,0,12874
712537,0,12874
1327607,0,12874
1327567,0,12874
50863,0,12874
1435049,0,12874
1679082,0,12874
350797,0,12874
815094,0,12874
1099800,0,12874
20286,0,12874
1060822,0,12874
1618755,0,12874
1618756,0,12874
1604464,0,12874
1551306,0,12874
1625288,625,3
1697834,625,3
105634,0,12874
354908,0,12874
103682,0,12874
1603291,0,12874
715957,0,12874
1474464,0,12874
1526113,0,12874
1650729,0,12874
1666138,0,12874
1783400,0,12874
1680581,0,12874
1575828,0,12874
1539838,0,12874
1128928,0,12874
1641991,0,12874
1445283,0,12874
1566373,0,12874
49728,0,12874
1528930,0,12874
874761,0,12874
728391,0,12874
1094084,0,12874
12239,0,12874
1733998,0,12874
73020,0,12874
1674335,0,12874
1617640,0,12874
39911,0,12874
852772,0,12874
1577134,0,12874
1269371,657,3
1255604,657,3
1264157,657,3
1575189,0,12874
1170010,0,12874
1000228,0,12874
1402057,0,12874
1785041,0,12874
1018963,0,12874
100517,0,12874
319687,0,12874
103145,0,12874
1345122,0,12874
1487428,0,12874
1345126,0,12874
1543418,0,12874
1173420,0,12874
1048911,0,12874
12927,0,12874
1164863,0,12874
1136352,0,12874
1304464,0,12874
859737,0,12874
899866,0,12874
876427,0,12874
855654,0,12874
1752828,0,12874
1509470,0,12874
1764046,0,12874
90896,0,12874
1679049,0,12874
1239819,0,12874
1069533,0,12874
1000230,0,12874
829224,0,12874
320187,0,12874
858339,0,12874
1180262,0,12874
1310488,695,3
1444839,695,3
1124941,0,12874
1417398,0,12874
1567892,0,12874
1571498,0,12874
1520262,0,12874
45876,0,12874
1411207,0,12874
1411688,0,12874
1373715,0,12874
45012,0,12874
1726548,0,12874
1372807,0,12874
1442145,0,12874
1091748,0,12874
1566912,0,12874
1600626,0,12874
275880,0,12874
912603,0,12874
1355001,0,12874
1398987,0,12874
1140859,0,12874
1144519,0,12874
1126328,0,12874
51644,0,12874
5981,0,12874
1645666,0,12874
1745999,0,12874
1757073,0,12874
1271214,0,12874
1705696,0,12874
1053507,0,12874
6769,0,12874
727538,0,12874
104169,0,12874
1289490,0,12874
1296205,0,12874
1525759,0,12874
1422183,0,12874
62996,0,12874
866374,0,12874
1477845,0,12874
1585790,0,12874
105744,0,12874
1436208,0,12874
1465264,0,12874
1573097,0,12874
1493976,0,12874
1025996,0,12874
882361,0,12874
1042074,0,12874
829323,0,12874
1462223,0,12874
1581068,0,12874
1630031,0,12874
1423221,0,12874
1522690,0,12874
1634038,0,12874
884217,0,12874
1211351,0,12874
1272842,0,12874
892482,0,12874
102212,0,12874
1330399,0,12874
1403475,0,12874
1043509,0,12874
1145057,0,12874
1449488,0,12874
844965,0,12874
1755672,0,12874
30554,0,12874
1728688,0,12874
1283140,0,12874
1529113,0,12874
1737372,0,12874
275053,0,12874
107687,0,12874
1549346,0,12874
76267,0,12874
918541,0,12874
1598014,0,12874
1014739,0,12874
1052595,0,12874
886163,0,12874
1011570,0,12874
715787,0,12874
912728,0,12874
1362988,0,12874
1593936,0,12874
1713952,0,12874
1607716,0,12874
1609809,0,12874
1682852,0,12874
74208,0,12874
1018254,0,12874
1319161,0,12874
63276,0,12874
1689796,0,12874
1065280,0,12874
1506293,0,12874
700923,0,12874
79661,797,4
69422,797,4
86759,797,4
1433642,0,12874
1067837,0,12874
771266,0,12874
924383,0,12874
97210,0,12874
1289308,0,12874
804328,0,12874
1645590,0,12874
1090727,0,12874
1324424,0,12874
719955,0,12874
26324,0,12874
1580149,0,12874
1501134,0,12874
1731831,0,12874
1501697,0,12874
1515673,0,12874
1355754,0,12874
1375796,0,12874
1666134,0,12874
929008,0,12874
898293,0,12874
1414475,0,12874
1423902,0,12874
1326771,0,12874
805676,0,12874
1552033,0,12874
880266,0,12874
799288,0,12874
857737,0,12874
1628063,0,12874
1585689,0,12874
1640455,0,12874
1331875,0,12874
1627014,0,12874
1163165,0,12874
1103982,0,12874
1379785,0,12874
921082,0,12874
941713,0,12874
1316835,0,12874
1638381,0,12874
768408,0,12874
1289850,0,12874
40987,0,12874
92230,0,12874
1724344,0,12874
1447028,0,12874
1586049,0,12874
1756262,0,12874
1237831,0,12874
1564408,0,12874
1490978,0,12874
1176948,0,12874
1033905,0,12874
910638,0,12874
846475,0,12874
1702510,0,12874
1544206,0,12874
1622057,0,12874
1687999,0,12874
1492426,0,12874
1267565,0,12874
792977,0,12874
1089872,0,12874
1313275,0,12874
1065088,0,12874
899051,0,12874
1070985,0,12874
902739,0,12874
1166691,0,12874
1614178,0,12874
1479290,0,12874
1681087,0,12874
1412486,0,12874
1622194,0,12874
949870,0,12874
1042642,0,12874
1533758,0,12874
1261333,0,12874
1574135,0,12874
1636051,0,12874
1473334,0,12874
805928,0,12874
1093557,0,12874
93751,0,12874
1413447,0,12874
1600438,0,12874
1158463,0,12874
1390478,0,12874
1042729,0,12874
1442492,0,12874
879682,0,12874
1774170,0,12874
1397187,0,12874
1037976,0,12874
1614184,0,12874
1710155,0,12874
1738177,0,12874
1023731,0,12874
1418115,900,4
1662574,900,4
1538495,900,4
1070154,0,12874
716006,0,12874
7623,0,12874
1616862,0,12874
1095073,907,2
914748,907,2
1636315,0,12874
1498828,0,12874
1104038,0,12874
1487718,0,12874
63754,0,12874
1601046,0,12874
928953,0,12874
1175535,0,12874
1487712,0,12874
1770450,0,12874
108772,0,12874
1603345,920,2
1607549,920,2
1718626,0,12874
1578348,0,12874
107263,0,12874
912562,0,12874
1025378,0,12874
1219601,0,12874
1324404,0,12874
1298675,0,12874
1300485,0,12874
1131554,0,12874
746210,0,12874
945828,0,12874
8192,0,12874
1135971,0,12874
1168165,0,12874
27879,0,12874
1109357,0,12874
22606,0,12874
79732,0,12874
78100,0,12874
9466,0,12874
1724670,0,12874
1596532,0,12874
851310,0,12874
30697,0,12874
1309442,0,12874
1636222,0,12874
1590750,0,12874
1530804,0,12874
1579252,0,12874
833444,0,12874
1627223,0,12874
1705682,0,12874
1307954,0,12874
1089748,0,12874
37472,0,12874
1474432,0,12874
858877,0,12874
1609711,0,12874
1125345,0,12874
1253689,0,12874
56873,0,12874
14272,0,12874
1096752,0,12874
14707,0,12874
879585,0,12874
935494,0,12874
861884,0,12874
1220754,0,12874
1704715,0,12874
1418100,0,12874
1509589,0,12874
946155,0,12874
78814,0,12874
47111,0,12874
1021860,0,12874
935703,0,12874
1080014,0,12874
727510,0,12874
1707925,0,12874
1306830,0,12874
277509,0,12874
38725,0,12874
92116,0,12874
1056903,0,12874
1642122,0,12874
1060349,0,12874
1124198,0,12874
1058290,0,12874
730263,0,12874
94845,0,12874
1397403,0,12874
1533615,0,12874
1671584,0,12874
1590877,0,12874
1690769,0,12874
922521,0,12874
1683606,0,12874
1633070,0,12874
1679363,0,12874
1434316,0,12874
1727196,0,12874
1556263,0,12874
1562401,0,12874
1716558,0,12874
49600,0,12874
1715268,0,12874
1476765,0,12874
84246,0,12874
14195,0,12874
1410636,0,12874
46195,0,12874
1305323,0,12874
1177609,0,12874
1575515,0,12874
868780,0,12874
1067701,0,12874
1047166,0,12874
937834,0,12874
1099219,0,12874
797468,0,12874
67347,0,12874
1488139,0,12874
68709,0,12874
49071,0,12874
1000697,0,12874
730272,0,12874
1560241,0,12874
912767,0,12874
933034,0,12874
56701,0,12874
1297989,0,12874
1651561,0,12874
930420,0,12874
1280784,0,12874
1777921,0,12874
19745,0,12874
1524358,0,12874
1393311,0,12874
1469443,0,12874
1506492,0,12874
1013606,0,12874
102752,0,12874
1021162,0,12874
52988,0,12874
1557424,0,12874
1717310,0,12874
1642862,0,12874
788784,0,12874
81033,0,12874
1158659,0,12874
915840,0,12874
1169652,0,12874
1007330,0,12874
1508171,0,12874
1418076,0,12874
1743415,0,12874
1403161,0,12874
69488,0,12874
921738,0,12874
1385613,0,12874
1710366,0,12874
1389170,0,12874
1379661,0,12874
1464963,0,12874
1109189,0,12874
1724521,0,12874
1676725,0,12874
791915,0,12874
1528396,0,12874
707549,0,12874
1766526,0,12874
1693256,0,12874
356309,0,12874
1609550,0,12874
737758,0,12874
1561387,0,12874
861878,0,12874
1699136,0,12874
866609,0,12874
1212545,0,12874
1710583,0,12874
1674416,0,12874
1701541,0,12874
920112,0,12874
46129,0,12874
761648,0,12874
93389,0,12874
1347178,0,12874
1661306,0,12874
1487918,0,12874
1286225,0,12874
876167,0,12874
1070081,0,12874
1281895,0,12874
1759138,0,12874
945989,0,12874
1604643,0,12874
899460,0,12874
1651308,0,12874
1124140,0,12874
1679273,0,12874
1175454,0,12874
887921,0,12874
890547,0,12874
1357615,0,12874
789019,0,12874
1389050,0,12874
1458891,0,12874
1169055,0,12874
1166003,0,12874
320193,0,12874
1722964,0,12874
835887,0,12874
1685040,0,12874
1357204,0,12874
832489,0,12874
1285550,0,12874
1561550,0,12874
1603480,0,12874
1715933,0,12874
1601280,0,12874
1567503,0,12874
1086745,0,12874
1321834,0,12874
1022899,0,12874
1620533,0,12874
1161154,0,12874
1522727,0,12874
1552275,0,12874
1276187,0,12874
76063,0,12874
1405495,0,12874
1583648,0,12874
1661059,0,12874
1637761,0,12874
1459839,0,12874
354707,0,12874
46207,0,12874
746515,0,12874
1727263,0,12874
1662382,0,12874
1615999,0,12874
1327811,0,12874
315293,0,12874
899715,0,12874
1004036,0,12874
1575048,0,12874
1537069,0,12874
1519117,0,12874
1186258,0,12874
1640982,0,12874
1463389,0,12874
1551152,0,12874
912242,0,12874
1545654,0,12874
355948,0,12874
915358,0,12874
1318220,0,12874
793733,0,12874
36377,0,12874
1623526,0,12874
1661998,0,12874
1574291,0,12874
1051470,0,12874
1320760,0,12874
867840,0,12874
47129,0,12874
1657853,0,12874
1006837,0,12874
749038,0,12874
1089511,0,12874
1655759,0,12874
923120,0,12874
1501585,0,12874
8146,0,12874
1272830,0,12874
7431,0,12874
1746466,0,12874
1468666,0,12874
1108524,0,12874
866368,0,12874
780571,0,12874
1580156,0,12874
98246,0,12874
708821,0,12874
1377789,0,12874
1709401,0,12874
1005286,0,12874
1595893,0,12874
1510487,0,12874
1354730,1193,22
1383082,1193,22
1383084,1193,22
1383149,1193,22
1383054,1193,22
1383151,1193,22
1383055,1193,22
1383057,1193,22
1383058,1193,22
1328237,1193,22
1383062,1193,22
22444,0,12874
1046102,0,12874
1570585,0,12874
1084048,0,12874
1498542,0,12874
1614976,0,12874
1572758,0,12874
16040,0,12874
7332,0,12874
1028918,0,12874
278130,0,12874
1320695,0,12874
1287808,0,12874
1588972,0,12874
1403256,0,12874
1040765,0,12874
1687229,0,12874
804753,0,12874
1641489,0,12874
1010086,0,12874
1367920,0,12874
722830,0,12874
1409269,0,12874
1551693,0,12874
1195734,0,12874
1786431,0,12874
1620602,0,12874
1578845,0,12874
1564708,0,12874
1754301,0,12874
59558,0,12874
897448,0,12874
1598646,0,12874
874716,0,12874
1524223,0,12874
1652133,0,12874
785786,0,12874
917520,0,12874
1639315,0,12874
888491,0,12874
1326089,0,12874
1453818,0,12874
48465,0,12874
16918,0,12874
1712184,0,12874
51434,0,12874
1697500,0,12874
1116132,0,12874
720005,0,12874
884614,0,12874
320017,0,12874
1557142,0,12874
726865,0,12874
1534120,0,12874
818686,0,12874
1691936,0,12874
1721741,0,12874
1085392,0,12874
81100,0,12874
1737953,0,12874
202058,0,12874
1300514,0,12874
1750153,0,12874
1425292,0,12874
1708410,0,12874
1174922,0,12874
1385280,0,12874
1015155,0,12874
1110607,0,12874
1529864,0,12874
1594109,0,12874
1750019,0,12874
1708493,0,12874
1196501,0,12874
1230245,0,12874
878726,0,12874
1094739,0,12874
1354327,0,12874
1214816,0,12874
821127,0,12874
64472,0,12874
1443669,0,12874
1631650,0,12874
1651311,0,12874
48039,0,12874
877890,0,12874
1420302,0,12874
1734713,0,12874
60714,0,12874
701374,0,12874
1599489,0,12874
60519,0,12874
1621227,0,12874
827187,0,12874
110471,0,12874
875729,0,12874
26172,0,12874
1512228,0,12874
1626199,0,12874
931336,0,12874
1251769,0,12874
1358762,0,12874
1434588,0,12874
911109,0,12874
75208,0,12874
1020569,0,12874
927066,0,12874
868857,0,12874
1110803,0,12874
78003,0,12874
1501570,1314,2
1718227,1314,2
1444706,0,12874
1099941,0,12874
882796,0,12874
1438533,0,12874
708955,0,12874
1082324,0,12874
1680379,0,12874
896622,0,12874
825322,0,12874
1430523,0,12874
1392380,0,12874
916540,0,12874
1141103,0,12874
795403,0,12874
886744,0,12874
1527753,0,12874
906709,0,12874
317187,0,12874
1518339,0,12874
60549,0,12874
922224,0,12874
55387,0,12874
1096056,0,12874
1577966,0,12874
1060736,0,12874
1730430,0,12874
733076,0,12874
1094032,0,12874
1592386,0,12874
716643,0,12874
1597313,0,12874
1502756,0,12874
1608249,0,12874
352825,0,12874
1462120,0,12874
1785424,0,12874
1169770,0,12874
1666700,0,12874
1509991,0,12874
1594686,0,12874
1610911,0,12874
1644406,0,12874
1739566,0,12874
1611647,0,12874
934549,0,12874
45919,0,12874
1478242,0,12874
1518832,0,12874
1289790,0,12874
1620459,0,12874
1623613,0,12874
