cik,component,size
1174627,0,3950
924373,0,3950
884629,0,3950
1040161,0,3950
1045810,0,3950
1170208,0,3950
1221044,0,3950
1230031,0,3950
1265762,0,3950
1251046,0,3950
1268840,0,3950
1257838,0,3950
776867,0,3950
913357,0,3950
1135338,1365,3
1015629,1365,3
1044590,0,3950
800240,0,3950
1110456,0,3950
1110458,0,3950
1084421,0,3950
3370,0,3950
768262,0,3950
812703,0,3950
1084048,0,3950
760436,0,3950
1086795,0,3950
882287,0,3950
809061,1379,2
813831,1379,2
899881,0,3950
1039160,0,3950
1095330,0,3950
1067588,0,3950
230463,0,3950
820313,0,3950
1260990,0,3950
930553,0,3950
915389,0,3950
1095594,0,3950
936395,0,3950
918066,0,3950
923282,0,3950
1068002,0,3950
1034235,0,3950
915773,0,3950
1234307,1397,2
1234308,1397,2
1019737,0,3950
1032220,0,3950
927003,0,3950
1040660,0,3950
1116942,0,3950
893577,1404,2
1040554,1404,2
36104,0,3950
66025,0,3950
1207420,1408,3
1207492,1408,3
1261845,1408,3
92472,0,3950
908440,0,3950
1031798,0,3950
1013880,0,3950
74691,0,3950
1271161,0,3950
826083,0,3950
930735,0,3950
866273,1419,2
916314,1419,2
1043866,0,3950
908315,0,3950
1065059,0,3950
931148,0,3950
771983,1425,3
730212,1425,3
727087,1425,3
1245445,0,3950
1101491,0,3950
1227941,0,3950
1073615,0,3950
930184,0,3950
1016006,0,3950
881905,0,3950
875570,0,3950
1078295,0,3950
716823,0,3950
768162,0,3950
901491,0,3950
776325,0,3950
17927,0,3950
5272,0,3950
714311,0,3950
1096325,0,3950
1074530,0,3950
1179352,1446,3
1176373,1446,3
1179351,1446,3
1064648,0,3950
1067797,0,3950
1160214,1451,110
1183265,1451,110
1145891,1451,110
1229348,1451,110
1271344,1451,110
1261111,1451,110
1178680,1451,110
1216057,1451,110
1268283,1451,110
1176128,1451,110
1268291,1451,110
1274440,1451,110
1169993,1451,110
1162828,1451,110
1162830,1451,110
1216593,1451,110
1145954,1451,110
1137252,1451,110
1165927,1451,110
1139304,1451,110
1165932,1451,110
1211517,1451,110
1245821,1451,110
1245823,1451,110
1264256,1451,110
1207425,1451,110
1211522,1451,110
1264257,1451,110
1207426,1451,110
1264258,1451,110
1183874,1451,110
1143943,1451,110
1144474,1451,110
1170079,1451,110
1220259,1451,110
1220772,1451,110
1220773,1451,110
1274023,1451,110
1271466,1451,110
1261237,1451,110
1211573,1451,110
1201847,1451,110
1158327,1451,110
1224889,1451,110
1200828,1451,110
1200829,1451,110
1247426,1451,110
1163474,1451,110
1220308,1451,110
1178842,1451,110
1144029,1451,110
1168097,1451,110
1178854,1451,110
1261798,1451,110
1224939,1451,110
1216254,1451,110
1141504,1451,110
1224460,1451,110
1220366,1451,110
1271056,1451,110
1174299,1451,110
1192220,1451,110
1192222,1451,110
1157920,1451,110
1164065,1451,110
1178918,1451,110
1158455,1451,110
1161529,1451,110
1139514,1451,110
1223995,1451,110
1163589,1451,110
1168200,1451,110
1172300,1451,110
1162063,1451,110
1268053,1451,110
1160537,1451,110
1182560,1451,110
1139050,1451,110
1220970,1451,110
1211244,1451,110
1178992,1451,110
1168244,1451,110
1216379,1451,110
1191294,1451,110
1265030,1451,110
1202055,1451,110
1234822,1451,110
1256337,1451,110
1235345,1451,110
1235349,1451,110
1161622,1451,110
1174433,1451,110
1209252,1451,110
1207209,1451,110
1162155,1451,110
1191853,1451,110
1211311,1451,110
1221045,1451,110
1221052,1451,110
1174464,1451,110
1201113,1451,110
1166300,1451,110
1255906,1451,110
1169893,1451,110
1207784,1451,110
1171948,1451,110
1228782,1451,110
1228785,1451,110
1228787,1451,110
1145851,1451,110
1086467,0,3950
1018724,0,3950
832091,1563,4
786622,1563,4
12978,0,3950
919953,0,3950
919942,0,3950
1170650,0,3950
1075531,0,3950
1054040,0,3950
1059761,0,3950
1065736,0,3950
1062613,0,3950
1015328,0,3950
789073,0,3950
110430,0,3950
38079,0,3950
723924,0,3950
769397,0,3950
849399,0,3950
755933,1581,2
788885,1581,2
795551,0,3950
919628,0,3950
1138606,0,3950
821536,0,3950
907562,0,3950
1261861,0,3950
1020905,0,3950
1060391,0,3950
107819,0,3950
783325,0,3950
107815,0,3950
916504,0,3950
54991,0,3950
1261482,0,3950
1216594,0,3950
1211755,0,3950
1022469,0,3950
701853,0,3950
1265280,0,3950
1265281,0,3950
1265282,0,3950
1265283,0,3950
1265284,0,3950
1265285,0,3950
770944,0,3950
1265319,0,3950
1062982,0,3950
1265235,0,3950
1265236,0,3950
1265238,0,3950
1265239,0,3950
1265241,0,3950
1265242,0,3950
1265243,0,3950
1265244,0,3950
1265245,0,3950
1265246,0,3950
1265249,0,3950
1265250,0,3950
1265251,0,3950
1265252,0,3950
1265253,0,3950
1265254,0,3950
1265255,0,3950
1265256,0,3950
1265257,0,3950
1265258,0,3950
1265259,0,3950
1265260,0,3950
1265261,0,3950
1265262,0,3950
1265263,0,3950
1265264,0,3950
1265265,0,3950
1265266,0,3950
1265267,0,3950
1265268,0,3950
1265269,0,3950
1265270,0,3950
1265271,0,3950
1265273,0,3950
1265274,0,3950
1265275,0,3950
1265276,0,3950
1265277,0,3950
1265278,0,3950
1265279,0,3950
7536,0,3950
352947,0,3950
909990,0,3950
94887,0,3950
750004,0,3950
1159974,0,3950
