cik,component,size
1575360,2,11629
1560385,2,11629
1324424,2,11629
1611983,2,11629
1355096,2,11629
18926,2,11629
68622,2,11629
1239819,2,11629
1582244,2,11629
1069533,2,11629
1000230,2,11629
885590,2,11629
33185,2,11629
1377013,2,11629
1163165,2,11629
813762,2,11629
1034563,2,11629
1180262,2,11629
1124941,2,11629
1417398,2,11629
1280600,2,11629
1502034,2,11629
768835,2,11629
1412067,2,11629
793952,2,11629
1360901,2,11629
1017907,2,11629
1265131,2,11629
1411688,2,11629
1373715,2,11629
8411,2,11629
1053584,849,2
1590695,849,2
1442145,2,11629
714603,2,11629
1581374,853,2
9631,853,2
56978,2,11629
832101,2,11629
927066,2,11629
1532063,2,11629
1345801,859,2
1522699,859,2
1126328,2,11629
1122904,2,11629
51644,2,11629
1065837,2,11629
5981,2,11629
857855,2,11629
895930,2,11629
816159,2,11629
1552890,2,11629
1428205,2,11629
1271214,2,11629
1053507,2,11629
1318008,2,11629
912833,2,11629
6769,2,11629
727538,2,11629
804328,2,11629
104169,2,11629
1495320,2,11629
874841,2,11629
1030749,2,11629
1579412,2,11629
932628,2,11629
1467858,2,11629
804269,2,11629
1622536,2,11629
1161976,2,11629
105744,2,11629
1637761,2,11629
1369786,2,11629
916076,2,11629
1024725,2,11629
1261654,2,11629
1493976,2,11629
1025996,2,11629
1223786,2,11629
1110805,2,11629
865436,2,11629
1581068,2,11629
1630031,2,11629
1509190,2,11629
1501585,2,11629
78890,2,11629
1467076,2,11629
1579471,2,11629
943452,2,11629
1445049,2,11629
1445146,2,11629
1023291,2,11629
884217,2,11629
1360530,2,11629
1211351,2,11629
1352081,913,5
1371451,913,5
1562039,2,11629
39263,2,11629
937834,2,11629
1099219,2,11629
1428522,2,11629
1401667,2,11629
833640,2,11629
851310,2,11629
1157601,2,11629
1327467,2,11629
1575051,2,11629
78003,2,11629
1178670,2,11629
1618755,2,11629
1618756,2,11629
1441849,2,11629
912750,2,11629
107263,2,11629
886163,2,11629
310568,2,11629
21535,2,11629
912728,2,11629
1362988,2,11629
1157602,2,11629
1583107,2,11629
1593936,2,11629
1607716,2,11629
1476651,2,11629
1099568,943,5
1493526,943,5
945617,945,2
1589149,945,2
1333493,2,11629
76321,2,11629
1521847,2,11629
1135152,2,11629
1433660,2,11629
79661,952,4
69422,952,4
86759,952,4
1566897,2,11629
1067837,2,11629
1085621,2,11629
202058,2,11629
1324245,2,11629
1373561,2,11629
1019650,2,11629
1006655,2,11629
1559270,2,11629
39648,2,11629
97210,2,11629
1289308,2,11629
1297336,2,11629
941604,2,11629
1137774,2,11629
1645590,2,11629
1090727,2,11629
1407739,2,11629
1418175,2,11629
876427,2,11629
1318084,2,11629
70793,2,11629
1566978,2,11629
1178879,2,11629
785786,2,11629
1419581,2,11629
1102112,2,11629
1573683,2,11629
729237,2,11629
883569,2,11629
929008,2,11629
898293,2,11629
790703,2,11629
1616297,2,11629
1636286,2,11629
788965,2,11629
15615,2,11629
1337553,2,11629
1135906,2,11629
1053352,2,11629
1324410,2,11629
1512499,2,11629
1628063,2,11629
1477449,2,11629
78814,2,11629
1585689,2,11629
1393818,2,11629
5133,2,11629
1353970,2,11629
1159275,2,11629
59255,2,11629
717605,2,11629
96943,2,11629
1331875,2,11629
1627014,2,11629
1575599,2,11629
1583648,2,11629
1534525,2,11629
351834,2,11629
1586049,2,11629
1339469,2,11629
1237831,2,11629
886982,2,11629
1509991,2,11629
1492426,2,11629
1267565,2,11629
792977,2,11629
1270073,2,11629
1039684,2,11629
1583103,2,11629
1130310,2,11629
1065088,2,11629
895421,2,11629
1485029,2,11629
1454510,2,11629
805676,2,11629
902739,2,11629
1166691,2,11629
1371217,2,11629
1042074,2,11629
1378706,2,11629
1537435,2,11629
1029730,2,11629
1412486,2,11629
1035354,2,11629
763744,2,11629
1000298,2,11629
1622194,2,11629
949870,2,11629
1042642,2,11629
1001082,2,11629
1533758,2,11629
1059562,2,11629
93751,2,11629
1564657,2,11629
1503707,2,11629
1603671,2,11629
1042729,2,11629
1442492,2,11629
1397187,2,11629
1090908,2,11629
830122,2,11629
1572684,2,11629
896429,2,11629
1518222,2,11629
1641489,2,11629
1314223,2,11629
1324404,2,11629
879575,2,11629
1011006,2,11629
1378992,2,11629
909954,2,11629
1535031,2,11629
1351051,2,11629
1305323,2,11629
1357204,2,11629
1272830,2,11629
804212,2,11629
1616862,2,11629
1095073,1074,2
914748,1074,2
1636315,2,11629
731288,2,11629
75362,2,11629
885725,2,11629
1601046,2,11629
1481832,2,11629
928953,2,11629
1175535,2,11629
1017480,2,11629
800458,2,11629
1173204,2,11629
1410939,2,11629
1454789,2,11629
1487712,2,11629
704051,2,11629
1289848,2,11629
1453818,2,11629
1468328,2,11629
1332349,2,11629
878079,2,11629
918541,2,11629
1292556,2,11629
1260221,2,11629
46129,2,11629
43350,2,11629
316709,2,11629
1469822,2,11629
1025378,2,11629
896622,2,11629
1552033,2,11629
1071739,2,11629
1401257,2,11629
31978,2,11629
1498021,2,11629
98246,2,11629
1298675,2,11629
1300485,2,11629
746210,2,11629
1078099,2,11629
1596532,2,11629
1309442,2,11629
1487198,2,11629
1530804,2,11629
1620179,2,11629
1579252,2,11629
35214,2,11629
53669,2,11629
1627223,2,11629
1091883,2,11629
861884,2,11629
1307954,2,11629
1089748,2,11629
1050007,2,11629
877890,2,11629
1313911,2,11629
1375557,2,11629
78749,2,11629
1118417,2,11629
796343,2,11629
1125345,2,11629
1273636,2,11629
56873,2,11629
20286,2,11629
821026,2,11629
1096752,2,11629
14707,2,11629
879585,2,11629
935494,2,11629
787250,2,11629
27430,2,11629
946155,2,11629
47111,2,11629
1021860,2,11629
1276187,2,11629
76063,2,11629
884905,2,11629
1306830,2,11629
277509,2,11629
38725,2,11629
92116,2,11629
1056903,2,11629
886346,2,11629
1095277,2,11629
1058290,2,11629
1144354,2,11629
1423824,2,11629
1503802,2,11629
1302573,2,11629
1496671,2,11629
10329,2,11629
59558,2,11629
1413898,2,11629
1577095,2,11629
1489136,2,11629
1527622,2,11629
861838,2,11629
1088825,2,11629
928054,2,11629
1084991,2,11629
728391,2,11629
1173420,2,11629
1639669,2,11629
1650203,2,11629
1650204,2,11629
1650205,2,11629
942126,2,11629
842633,2,11629
1637655,2,11629
1179755,2,11629
1476765,2,11629
84246,2,11629
107832,2,11629
52485,2,11629
14195,2,11629
352541,2,11629
1616093,2,11629
1305253,2,11629
875320,2,11629
797468,2,11629
1157408,2,11629
1572694,2,11629
67347,2,11629
861361,2,11629
1488139,2,11629
68709,2,11629
1608249,1201,2
1502756,1201,2
1000697,2,11629
1388410,1204,4
1379245,1204,4
1096376,2,11629
63754,2,11629
912767,2,11629
1592000,2,11629
1090012,2,11629
1179060,2,11629
1423221,2,11629
60519,2,11629
1177648,2,11629
1404281,2,11629
1458891,2,11629
1169055,2,11629
933034,2,11629
56701,2,11629
1297989,2,11629
1056087,2,11629
31235,2,11629
1087423,2,11629
19745,2,11629
1524358,2,11629
1426800,2,11629
1014739,2,11629
1393311,2,11629
1506492,2,11629
1013606,2,11629
1294208,2,11629
1374985,2,11629
1157516,2,11629
1294476,2,11629
1238289,2,11629
1336339,2,11629
1432985,2,11629
1432987,2,11629
1623595,2,11629
1357361,2,11629
1342514,2,11629
1379763,2,11629
1335236,2,11629
1487561,2,11629
1532750,2,11629
1121745,2,11629
1283810,2,11629
1433833,2,11629
1175028,2,11629
1399541,2,11629
1399542,2,11629
1059784,2,11629
1497647,2,11629
102752,2,11629
1021162,2,11629
52988,2,11629
1581776,2,11629
912595,2,11629
1557424,2,11629
1642862,2,11629
1482199,2,11629
788784,2,11629
81033,2,11629
1158659,2,11629
354964,2,11629
83246,2,11629
1338065,2,11629
1007330,2,11629
1508171,2,11629
1418076,2,11629
895655,2,11629
1403161,2,11629
1009626,2,11629
921738,2,11629
1378950,2,11629
1589094,2,11629
1401680,2,11629
1370637,2,11629
1036960,2,11629
707549,2,11629
708819,2,11629
106040,2,11629
1613103,2,11629
864240,2,11629
1117733,2,11629
904080,2,11629
1561387,2,11629
1358356,2,11629
314237,2,11629
355573,2,11629
47129,2,11629
1424755,2,11629
1364479,2,11629
761648,2,11629
93389,2,11629
46080,2,11629
1564902,2,11629
1424454,2,11629
1002047,2,11629
353569,2,11629
1076481,2,11629
1048789,2,11629
1313275,2,11629
1286225,2,11629
1301031,2,11629
876167,2,11629
1070081,2,11629
1464963,2,11629
1281895,2,11629
1629137,2,11629
1552451,2,11629
1124140,2,11629
1103601,2,11629
104819,2,11629
1413507,1315,5
1016125,1315,5
941548,2,11629
1357615,2,11629
1364885,2,11629
1411207,2,11629
1296435,2,11629
1389050,2,11629
875045,2,11629
1166003,2,11629
1019737,2,11629
63908,2,11629
832489,2,11629
1285550,2,11629
906163,2,11629
62996,2,11629
1376227,2,11629
1424328,2,11629
1601280,2,11629
1567503,2,11629
1478121,2,11629
1276591,2,11629
1562476,2,11629
1538990,2,11629
1598968,2,11629
1433270,2,11629
1050377,2,11629
1089143,2,11629
1001601,2,11629
1023844,2,11629
73088,2,11629
1101215,2,11629
320335,2,11629
1537561,2,11629
785787,2,11629
1524025,2,11629
1423542,2,11629
1578318,2,11629
1012569,2,11629
1405495,2,11629
354707,2,11629
46207,2,11629
746515,2,11629
1124610,2,11629
899715,2,11629
1004036,2,11629
725876,2,11629
1434621,2,11629
1069152,2,11629
1297667,2,11629
1575048,2,11629
1040426,2,11629
1394922,2,11629
1519117,2,11629
1537069,2,11629
1125264,2,11629
1186258,2,11629
1463389,2,11629
1800,2,11629
1551152,2,11629
1534701,2,11629
1562401,2,11629
912242,2,11629
1039101,2,11629
1056239,2,11629
355948,2,11629
915358,2,11629
1057058,2,11629
1419852,2,11629
793733,2,11629
20290,2,11629
30371,2,11629
17797,2,11629
37637,2,11629
1094093,2,11629
1326160,2,11629
81020,2,11629
1632790,2,11629
51434,2,11629
230211,2,11629
1574291,2,11629
1051470,2,11629
1138723,2,11629
1396814,2,11629
1414475,2,11629
1423902,2,11629
1320760,2,11629
867840,2,11629
1094814,2,11629
1492633,2,11629
1075736,2,11629
1170534,2,11629
1405073,2,11629
1532288,2,11629
923120,2,11629
1343719,2,11629
1324948,2,11629
8146,2,11629
313716,2,11629
789019,2,11629
1393883,2,11629
100548,2,11629
884614,2,11629
1442626,2,11629
1487843,2,11629
1379714,2,11629
1383650,2,11629
1582966,2,11629
3570,2,11629
1018003,2,11629
866368,2,11629
33619,2,11629
780571,2,11629
1580156,2,11629
1357459,2,11629
1005286,2,11629
1520744,2,11629
1315255,2,11629
1483830,2,11629
1570585,2,11629
1557644,2,11629
1622893,2,11629
1283596,109,19
1283598,109,19
1283316,109,19
1283450,109,19
1279715,2,11629
70415,2,11629
1004155,2,11629
1443646,2,11629
766704,2,11629
946673,2,11629
94845,2,11629
906553,2,11629
1212545,2,11629
278130,2,11629
94344,2,11629
1031029,2,11629
1040765,2,11629
804753,2,11629
791908,2,11629
1385228,2,11629
1367920,2,11629
1609809,2,11629
1615219,2,11629
1168696,2,11629
889570,2,11629
1374128,2,11629
1308161,2,11629
1637417,2,11629
1599750,2,11629
897448,2,11629
1598646,2,11629
1577966,2,11629
1404644,2,11629
917520,2,11629
888491,2,11629
1513761,2,11629
1318742,2,11629
822411,2,11629
880771,2,11629
1284807,2,11629
68505,2,11629
28412,2,11629
887733,2,11629
1336917,2,11629
1013462,2,11629
1414932,2,11629
1577791,2,11629
895126,2,11629
1138776,2,11629
1074828,2,11629
1161582,2,11629
911650,2,11629
878726,2,11629
1136893,2,11629
799088,2,11629
1521332,2,11629
1320461,2,11629
1415336,2,11629
1492658,2,11629
50863,2,11629
1485176,2,11629
1410172,2,11629
310142,2,11629
1001258,2,11629
1180638,2,11629
1618561,2,11629
1101026,2,11629
1385280,2,11629
6281,2,11629
356213,2,11629
1339048,2,11629
1581908,2,11629
1632970,2,11629
1133470,2,11629
1342423,2,11629
1196501,2,11629
1230245,2,11629
1580185,2,11629
1354327,2,11629
1170010,2,11629
1443669,2,11629
1410253,2,11629
890264,2,11629
1607962,2,11629
25232,2,11629
1636023,2,11629
1040130,2,11629
1004434,2,11629
701374,2,11629
1157377,2,11629
1020569,2,11629
1576169,2,11629
1237746,2,11629
785161,2,11629
1580905,2,11629
1158895,2,11629
827187,2,11629
110471,2,11629
875729,1535,3
1011395,1535,3
16099,2,11629
96021,2,11629
1314475,2,11629
1452936,2,11629
1580673,2,11629
1434588,2,11629
911109,2,11629
1131096,2,11629
1040161,2,11629
1328571,2,11629
1062822,2,11629
1140310,2,11629
1547903,2,11629
1022469,2,11629
701853,2,11629
1580608,2,11629
811830,2,11629
7536,2,11629
915913,2,11629
1471270,1556,19
1309132,1556,19
1399406,1556,19
1100878,1556,19
1309136,1556,19
16875,2,11629
1329842,2,11629
714310,2,11629
1494448,2,11629
1444706,2,11629
1099941,2,11629
5768,2,11629
1017793,2,11629
1082324,2,11629
1378453,2,11629
1244937,2,11629
1141103,2,11629
795403,2,11629
821995,2,11629
61004,2,11629
1082923,2,11629
886744,2,11629
899866,2,11629
1131324,2,11629
864509,2,11629
1604906,1581,3
1525852,1581,3
352825,2,11629
1535929,2,11629
1016178,2,11629
1064728,2,11629
1036968,2,11629
1019787,2,11629
1069183,2,11629
927628,2,11629
1472595,2,11629
1507615,2,11629
1357971,2,11629
19149,2,11629
1035688,2,11629
1320414,2,11629
1431372,2,11629
1108426,1598,4
22767,1598,4
81023,1598,4
901491,2,11629
1422183,2,11629
1595262,2,11629
1588216,2,11629
1486159,2,11629
1289790,2,11629
900349,2,11629
1060736,2,11629
1515673,2,11629
1623613,2,11629
1011290,2,11629
1358651,2,11629
1434524,2,11629
949428,2,11629
1507957,2,11629
922521,2,11629
918965,2,11629
1444380,2,11629
1183765,2,11629
355777,2,11629
1058299,2,11629
934648,2,11629
