cik,component,size
1097322,2,2196
1083269,2,2196
709519,2,2196
1129552,162,2
913275,162,2
1166365,164,3
1144326,164,3
1166399,164,3
1098322,2,2196
1095357,2,2196
4164,2,2196
1019285,2,2196
891456,2,2196
350426,2,2196
1007330,2,2196
1041333,2,2196
769856,175,2
805993,175,2
914536,2,2196
1097338,2,2196
1003464,2,2196
719722,2,2196
787030,2,2196
901119,182,2
932111,182,2
1091973,2,2196
1064735,2,2196
354908,2,2196
1124887,2,2196
853665,2,2196
16732,2,2196
1063786,190,3
1002439,190,3
819975,190,3
873394,193,5
912046,193,5
1138301,193,5
1041326,193,5
1060224,197,2
944314,197,2
1001039,2,2196
12927,2,2196
48465,2,2196
100893,2,2196
897729,203,10
1052517,203,10
1006918,203,10
1052519,203,10
943322,203,10
1063882,203,10
911534,203,10
943320,203,10
770618,203,10
943323,203,10
1103601,2,2196
104819,2,2196
1123337,2,2196
66479,2,2196
1116463,2,2196
11544,2,2196
73822,2,2196
790705,220,3
1120295,220,3
1141270,222,2
1141271,222,2
824142,2,2196
791348,2,2196
1136294,2,2196
1001233,2,2196
1042825,2,2196
930095,2,2196
1017673,230,4
1162556,230,4
320340,2,2196
909950,2,2196
1056112,2,2196
1056121,2,2196
918541,2,2196
352915,2,2196
18396,2,2196
924901,2,2196
1067063,2,2196
1059364,2,2196
30927,2,2196
1059567,2,2196
1059568,2,2196
1059570,2,2196
1059572,2,2196
1059573,2,2196
1059575,2,2196
1059576,2,2196
54681,2,2196
1070985,2,2196
719589,252,5
814222,252,5
765232,252,5
703667,252,5
841942,252,5
1013238,2,2196
1073695,2,2196
941138,2,2196
100122,2,2196
9346,2,2196
315189,2,2196
90144,2,2196
741508,2,2196
71180,2,2196
949298,2,2196
919956,2,2196
886128,2,2196
1071119,2,2196
893538,270,3
67716,270,3
860413,270,3
912393,273,2
931917,273,2
920760,2,2196
1089953,2,2196
1063744,2,2196
1067636,2,2196
1208416,279,4
1176177,279,4
1168021,279,4
1182670,279,4
73952,2,2196
814547,2,2196
1119664,285,3
1100969,285,3
72911,285,3
886171,2,2196
1145238,2,2196
1027343,2,2196
1074545,2,2196
1051827,2,2196
1051828,2,2196
1031002,2,2196
1052635,2,2196
1139650,2,2196
1102542,2,2196
835324,298,2
899166,298,2
1020389,2,2196
1140415,2,2196
1049210,2,2196
873591,2,2196
319697,2,2196
43196,2,2196
8177,2,2196
1144331,2,2196
319687,2,2196
78814,2,2196
93751,2,2196
20762,2,2196
1159119,2,2196
822416,2,2196
922251,2,2196
1027443,31,5
1096385,2,2196
92195,2,2196
1129542,2,2196
50183,2,2196
1061892,2,2196
1061893,2,2196
1035216,322,2
91928,322,2
1024149,2,2196
1160529,2,2196
1077175,2,2196
922255,2,2196
874265,2,2196
826682,2,2196
769520,2,2196
740663,2,2196
1059130,2,2196
1085707,2,2196
1034842,2,2196
865231,2,2196
1195544,2,2196
1199369,2,2196
715273,2,2196
1178717,2,2196
880430,2,2196
906408,2,2196
1168409,2,2196
916310,2,2196
916230,2,2196
1109448,345,2
825313,345,2
59229,2,2196
918577,348,8
936340,348,8
722392,2,2196
886206,2,2196
835955,352,2
927807,352,2
719739,2,2196
1045609,2,2196
1045610,2,2196
910406,2,2196
875751,2,2196
949322,2,2196
853274,2,2196
830156,2,2196
1177238,2,2196
792985,2,2196
850141,2,2196
1007456,2,2196
895421,2,2196
1061322,2,2196
1043277,2,2196
740761,369,3
854860,369,3
1053439,369,3
1135152,2,2196
1099800,2,2196
1050025,374,3
1022701,374,3
97476,2,2196
1038133,2,2196
930810,378,3
930548,378,3
1045577,380,3
874394,380,3
904005,380,3
74145,383,2
1021635,383,2
108312,2,2196
74058,2,2196
106170,2,2196
23426,2,2196
315256,2,2196
72741,2,2196
906107,2,2196
931182,2,2196
915840,2,2196
870753,2,2196
1056874,2,2196
1051512,2,2196
717605,2,2196
913165,2,2196
887508,399,4
878517,399,4
1127712,2,2196
317187,2,2196
922224,2,2196
1161976,2,2196
1083000,2,2196
849213,2,2196
914786,407,2
1005415,407,2
1059496,2,2196
1050112,2,2196
1059498,2,2196
923144,2,2196
869231,2,2196
790381,414,2
1109711,414,2
24008,416,3
1039785,416,3
1039786,416,3
1046832,2,2196
60751,2,2196
944739,421,7
712511,421,7
831967,2,2196
1105705,2,2196
910606,2,2196
1066247,2,2196
808450,2,2196
858877,2,2196
1011006,2,2196
8192,430,6
1135971,430,6
27879,430,6
1138120,430,6
79732,430,6
1029590,430,6
813856,2,2196
703701,2,2196
772897,2,2196
768158,2,2196
1006837,440,2
1168061,440,2
34285,2,2196
46080,2,2196
888165,2,2196
874786,2,2196
723612,2,2196
848865,2,2196
43362,2,2196
716039,2,2196
1022344,2,2196
1063761,2,2196
1140761,452,2
1138258,452,2
1042185,2,2196
1044435,2,2196
789895,456,3
748218,456,3
806031,456,3
78003,2,2196
886982,2,2196
318154,2,2196
860730,2,2196
33656,2,2196
850429,2,2196
316206,2,2196
48595,2,2196
1066107,2,2196
21267,2,2196
1115222,2,2196
1117392,2,2196
23675,2,2196
931058,2,2196
1166789,2,2196
21175,2,2196
34408,2,2196
1013243,2,2196
881695,2,2196
1089510,2,2196
1089511,2,2196
77385,2,2196
77388,2,2196
110101,2,2196
1043946,2,2196
86115,2,2196
1085621,2,2196
1019756,2,2196
889005,2,2196
843368,488,2
813658,488,2
20520,490,2
889949,490,2
1029786,2,2196
205695,2,2196
3327,2,2196
92344,2,2196
771497,2,2196
768899,2,2196
1134016,2,2196
1099534,2,2196
742278,230,4
810363,501,5
858661,501,5
870742,501,5
846471,501,5
1080034,2,2196
789132,2,2196
1021061,2,2196
913616,2,2196
797465,2,2196
805914,2,2196
1062195,511,3
796735,511,3
1047188,2,2196
882365,2,2196
25191,2,2196
1029864,2,2196
799088,2,2196
839484,2,2196
1172052,2,2196
1079028,2,2196
40461,2,2196
949491,522,2
911109,522,2
1033025,2,2196
1082038,2,2196
1800,2,2196
19617,2,2196
68505,2,2196
55604,2,2196
59255,2,2196
1122304,2,2196
916457,2,2196
864890,2,2196
1107216,2,2196
1141399,2,2196
1061504,2,2196
1061507,2,2196
314808,2,2196
1126294,2,2196
91142,2,2196
1022079,2,2196
1178997,542,3
1203085,542,3
1174623,542,3
31235,2,2196
1072342,2,2196
790528,2,2196
277135,2,2196
919465,549,2
919463,549,2
1000688,2,2196
914475,2,2196
723889,2,2196
949876,2,2196
97210,2,2196
1079023,2,2196
741612,557,2
22767,557,2
793952,2,2196
1066605,2,2196
1129425,2,2196
706539,2,2196
928064,563,3
771252,563,3
1034235,2,2196
915773,2,2196
1049108,2,2196
1130464,2,2196
12400,2,2196
4977,2,2196
1065059,2,2196
1105982,2,2196
1108951,2,2196
832428,2,2196
1068199,2,2196
1031296,576,9
65350,576,9
73960,576,9
1107914,576,9
77227,576,9
53456,576,9
352049,576,9
20947,576,9
77278,576,9
73609,2,2196
1194626,586,27
1184259,586,27
1172482,586,27
1176458,586,27
1176459,586,27
1176588,586,27
1170317,586,27
1166353,586,27
1170322,586,27
1211678,586,27
1172510,586,27
1211938,586,27
1166250,586,27
1168310,586,27
1176519,586,27
1194952,586,27
1194953,586,27
1194951,586,27
1194954,586,27
1194958,586,27
1208271,586,27
1194331,586,27
1212261,586,27
1176935,586,27
1194990,586,27
1170165,586,27
1178999,586,27
891178,2,2196
1084827,2,2196
711039,2,2196
1070940,616,3
1036213,616,3
744455,616,3
40533,2,2196
901116,2,2196
1062774,2,2196
899051,2,2196
101830,2,2196
1084408,2,2196
906709,2,2196
833640,2,2196
851310,2,2196
1002663,2,2196
893162,2,2196
1089613,2,2196
1041878,2,2196
1046859,2,2196
1026743,2,2196
1057060,2,2196
95574,2,2196
945688,2,2196
1068969,2,2196
925600,638,2
1013698,638,2
932110,2,2196
831327,2,2196
890096,2,2196
1020476,2,2196
1068144,2,2196
6201,2,2196
4515,2,2196
863680,2,2196
821995,2,2196
815838,2,2196
895364,650,5
895366,650,5
1095722,650,5
1095723,650,5
1052796,650,5
65384,655,3
1175790,655,3
37008,657,2
1172889,657,2
1078706,2,2196
927314,2,2196
1078820,2,2196
805297,662,4
832091,662,4
786622,662,4
832095,662,4
54291,2,2196
811596,2,2196
1037760,2,2196
1159297,2,2196
788784,670,4
81033,670,4
1158659,670,4
1089206,670,4
1067837,2,2196
202058,2,2196
24491,2,2196
1072369,2,2196
1054721,2,2196
887151,2,2196
352789,2,2196
1122976,2,2196
74273,2,2196
890080,683,2
890081,683,2
878560,2,2196
1013467,2,2196
36047,2,2196
1124566,2,2196
314423,2,2196
910632,690,7
1061134,690,7
874320,690,7
1157522,690,7
947986,690,7
1121716,690,7
881788,690,7
845818,2,2196
41077,2,2196
1144215,2,2196
1029863,2,2196
1174922,2,2196
109261,2,2196
1164727,2,2196
706270,2,2196
885259,2,2196
99250,2,2196
110019,2,2196
97452,2,2196
1075244,2,2196
701374,2,2196
49071,2,2196
215419,2,2196
1004989,2,2196
713138,2,2196
786998,2,2196
1094067,2,2196
1094068,2,2196
919942,2,2196
18675,719,4
1046861,719,4
84557,719,4
71675,719,4
889423,723,2
64463,723,2
1041403,725,2
754516,725,2
790051,2,2196
74303,2,2196
1107721,421,7
1183941,421,7
814898,2,2196
877355,2,2196
777001,2,2196
1034669,2,2196
1135017,735,3
888228,735,3
844965,2,2196
9326,2,2196
1095858,739,2
772197,739,2
763744,741,5
1000298,741,5
1042642,743,2
1001082,743,2
47518,2,2196
59478,2,2196
1141299,2,2196
949957,2,2196
31791,2,2196
1065087,2,2196
721683,751,2
18349,751,2
872589,2,2196
1222344,754,2
826219,754,2
23738,2,2196
103682,2,2196
715957,2,2196
891103,2,2196
912365,2,2196
353943,2,2196
1043044,2,2196
1059556,2,2196
812192,764,3
1045702,764,3
851998,764,3
1014111,2,2196
1111590,2,2196
1091530,2,2196
1058703,2,2196
1116317,2,2196
930184,2,2196
1123361,2,2196
22099,2,2196
1111711,2,2196
720500,776,3
737207,776,3
883976,2,2196
70538,2,2196
1050715,2,2196
948846,2,2196
1016179,2,2196
1164863,2,2196
1103837,2,2196
1166221,785,2
1100718,785,2
1111634,2,2196
1083712,788,2
1121786,788,2
32776,790,3
90794,790,3
100412,790,3
708848,793,3
798941,793,3
1070241,2,2196
724332,2,2196
1144980,2,2196
1073149,2,2196
821572,799,3
7214,799,3
1091883,2,2196
861884,2,2196
1045014,2,2196
1016177,804,3
1091601,804,3
1092825,806,2
1089748,806,2
1076761,808,4
1035985,808,4
1094561,810,5
935494,810,5
1037540,2,2196
736260,2,2196
917406,2,2196
926617,2,2196
913077,2,2196
912241,2,2196
1096051,2,2196
1095997,2,2196
916085,2,2196
28823,2,2196
945094,822,5
900423,822,5
1019361,2,2196
1027702,2,2196
1201376,2,2196
1202558,2,2196
1192359,2,2196
350907,2,2196
1028985,2,2196
1085770,2,2196
95552,2,2196
773141,2,2196
718573,89,3
1103280,2,2196
277509,2,2196
1047040,2,2196
39135,2,2196
911673,2,2196
802806,2,2196
46619,841,3
802851,841,3
1042134,2,2196
1042431,2,2196
836658,845,6
1163710,845,6
783280,2,2196
1003410,2,2196
702325,2,2196
1038237,850,2
1052958,850,2
1166036,2,2196
1115836,853,2
88095,853,2
1012100,2,2196
310142,2,2196
18937,2,2196
49754,2,2196
1061393,859,2
18647,859,2
95304,2,2196
59558,2,2196
881464,2,2196
1163267,2,2196
912766,2,2196
1091735,2,2196
895665,2,2196
877931,2,2196
1172203,869,2
1172638,869,2
889472,871,3
929426,871,3
826675,871,3
1064243,2,2196
1062771,2,2196
1002664,876,2
1066256,876,2
66960,2,2196
801128,2,2196
1136352,2,2196
745544,845,6
779955,845,6
877494,845,6
77776,2,2196
1069202,2,2196
1013706,886,2
929775,886,2
1060744,2,2196
74208,2,2196
1067075,808,4
1137719,808,4
910057,2,2196
1134538,2,2196
1143908,2,2196
890640,845,6
1110903,2,2196
915290,2,2196
888711,2,2196
96289,2,2196
1058083,2,2196
1116141,2,2196
33416,2,2196
922621,2,2196
54507,2,2196
1050377,905,2
32346,905,2
354707,907,2
46207,907,2
31978,909,2
318870,909,2
1014672,2,2196
874294,2,2196
73986,913,11
81027,913,11
105860,913,11
857571,913,11
92487,913,11
4904,913,11
55373,913,11
18734,913,11
22198,913,11
50172,913,11
6879,913,11
54476,924,2
1143068,924,2
923118,2,2196
1003950,2,2196
22444,2,2196
73902,2,2196
1076441,2,2196
880765,2,2196
54883,2,2196
230557,2,2196
1098690,2,2196
1139463,2,2196
766701,399,4
1035744,2,2196
1046356,2,2196
899715,939,2
1004036,939,2
1069152,941,6
892875,941,6
1125264,941,6
927569,941,6
1186258,941,6
1019542,941,6
879169,2,2196
874255,2,2196
1136933,949,3
1084918,949,3
852952,2,2196
1058623,2,2196
902272,2,2196
852772,2,2196
15840,2,2196
48287,2,2196
1001384,957,3
1122211,957,3
1127783,957,3
52466,2,2196
820067,2,2196
1091284,2,2196
899751,2,2196
807873,2,2196
1066026,2,2196
1132424,2,2196
812708,2,2196
1132423,2,2196
793730,969,2
814458,969,2
912906,971,3
906595,971,3
912926,971,3
924373,2,2196
884629,2,2196
817161,2,2196
1029069,2,2196
776867,2,2196
913357,2,2196
83588,2,2196
1135338,981,3
1015629,981,3
948590,981,3
1044590,2,2196
1084421,2,2196
3370,2,2196
1004155,2,2196
768262,2,2196
883983,2,2196
1084048,2,2196
760436,2,2196
1030992,992,2
1067054,992,2
1086795,994,3
882287,994,3
1136893,2,2196
874501,2,2196
809061,998,2
813831,998,2
899881,2,2196
716006,2,2196
1039160,2,2196
1095330,2,2196
1087779,2,2196
1179060,2,2196
230463,2,2196
110104,1007,2
72020,1007,2
9984,2,2196
915389,2,2196
923282,2,2196
1068002,2,2196
1018905,1013,4
1176322,1013,4
1176349,1013,4
1017447,1013,4
1108426,1017,2
81023,1017,2
1084580,1019,2
879101,1019,2
1019737,2,2196
1032220,2,2196
927003,2,2196
1116942,2,2196
5187,2,2196
893577,1026,2
1040554,1026,2
36104,2,2196
66025,2,2196
92472,2,2196
17797,2,2196
1094093,2,2196
825411,2,2196
46709,2,2196
64978,2,2196
3146,1036,2
277595,1036,2
1014022,2,2196
22912,2,2196
1043866,2,2196
908315,2,2196
1214614,1042,28
1214616,1042,28
1214617,1042,28
1214619,1042,28
1214620,1042,28
1214622,1042,28
1214623,1042,28
1214625,1042,28
1214626,1042,28
1214628,1042,28
1214630,1042,28
1214631,1042,28
1214632,1042,28
1127091,1042,28
1127120,1042,28
1127124,1042,28
1127127,1042,28
1127128,1042,28
1127132,1042,28
1127133,1042,28
1127134,1042,28
1127135,1042,28
1127136,1042,28
1097313,1042,28
1127137,1042,28
1219050,1042,28
1219051,1042,28
1219052,1042,28
771983,1070,3
730212,1070,3
727087,1070,3
882484,2,2196
1123333,2,2196
1018003,2,2196
52988,2,2196
1111001,2,2196
875570,2,2196
1078295,2,2196
35527,2,2196
716823,2,2196
768162,2,2196
776325,2,2196
878726,1084,2
17927,1084,2
5272,2,2196
714311,2,2196
820313,2,2196
1074530,2,2196
1052595,2,2196
1086467,2,2196
1018724,2,2196
1026650,2,2196
919953,2,2196
1107050,2,2196
1058959,2,2196
1054040,1097,2
1059761,1097,2
1015328,2,2196
110430,2,2196
38079,2,2196
885725,2,2196
1009833,1103,2
1016100,1103,2
728586,2,2196
806085,2,2196
854662,2,2196
50341,2,2196
945633,2,2196
355999,2,2196
107819,2,2196
783325,2,2196
107815,2,2196
886239,2,2196
54991,2,2196
1114617,2,2196
1022469,2,2196
701853,2,2196
1160513,2,2196
1021270,2,2196
7536,2,2196
352947,2,2196
909990,1123,2
94887,1123,2
1036044,421,7
1159969,2,2196
1159970,2,2196
1159971,2,2196
1159972,2,2196
1159974,2,2196
1159975,2,2196
1159976,2,2196
1159977,2,2196
1159979,2,2196
1159980,2,2196
1159981,2,2196
1159982,2,2196
1159983,2,2196
1157303,2,2196
883521,2,2196
883522,2,2196
1067851,2,2196
883533,2,2196
883534,2,2196
885716,2,2196
883540,2,2196
883545,2,2196
814453,2,2196
50104,2,2196
1042598,2,2196
72207,2,2196
892986,2,2196
65984,1153,8
60527,1153,8
71508,1153,8
66901,1153,8
202584,1153,8
44570,1153,8
7323,1153,8
1219601,2,2196
29806,2,2196
858655,2,2196
1062231,2,2196
714560,1164,2
701345,1164,2
911360,2,2196
1100395,2,2196
352736,822,5
839759,822,5
910739,822,5
842881,1171,25
873739,1171,25
851724,1171,25
811031,1171,25
833054,1171,25
869801,1171,25
854062,1171,25
888239,1171,25
888240,1171,25
854066,1171,25
872121,1171,25
824894,1171,25
879815,1171,25
860744,1171,25
860745,1171,25
799178,1171,25
850506,1171,25
870229,1171,25
806613,1171,25
863832,1171,25
863835,1171,25
863837,1171,25
826345,1171,25
833526,1171,25
850427,1171,25
1061937,2,2196
832179,2,2196
1070750,2,2196
911359,2,2196
1123647,2,2196
718924,1201,2
836429,1201,2
1055160,2,2196
1081316,2,2196
85961,2,2196
892112,2,2196
886163,2,2196
929540,1208,13
1129989,1208,13
927630,1208,13
929518,1208,13
927632,1208,13
874691,2,2196
1050816,2,2196
1138602,2,2196
350797,2,2196
1108991,2,2196
1070495,2,2196
205239,2,2196
904543,2,2196
929649,2,2196
857957,2,2196
919957,2,2196
1034992,1224,7
893741,1224,7
845875,1226,3
1067462,1226,3
46653,2,2196
1037975,2,2196
891035,2,2196
858339,2,2196
740260,2,2196
1059274,2,2196
1088893,2,2196
739608,2,2196
46989,2,2196
1043382,2,2196
1060490,2,2196
63754,2,2196
934550,1240,2
868671,1240,2
52969,2,2196
770949,2,2196
1114674,2,2196
1035185,1245,4
818813,1245,4
1062478,1245,4
1026816,2,2196
789570,2,2196
1109304,1250,2
7431,1250,2
1058299,2,2196
1053676,2,2196
879106,2,2196
1017259,2,2196
91440,2,2196
70866,2,2196
1041379,2,2196
49816,2,2196
879215,2,2196
1105055,2,2196
1046131,2,2196
892147,2,2196
1113232,2,2196
72331,2,2196
864233,2,2196
1037016,2,2196
824169,2,2196
799698,2,2196
318306,2,2196
880771,2,2196
802724,2,2196
891288,2,2196
1106773,2,2196
880285,1275,2
1173911,1275,2
82788,2,2196
105839,2,2196
79731,2,2196
1159157,2,2196
3673,2,2196
774459,2,2196
67646,2,2196
1156039,2,2196
897067,2,2196
1041418,2,2196
866368,1224,7
318380,1224,7
910619,2,2196
1004960,2,2196
856072,2,2196
829224,2,2196
1039889,2,2196
863437,2,2196
22701,2,2196
789089,2,2196
763399,2,2196
719184,2,2196
352983,2,2196
355804,2,2196
110471,2,2196
34088,2,2196
918160,2,2196
1138234,2,2196
314661,2,2196
313749,2,2196
775473,2,2196
1035201,2,2196
708819,2,2196
941548,2,2196
874389,2,2196
933974,2,2196
276889,2,2196
1158443,2,2196
1179092,2,2196
1208253,2,2196
3906,1317,4
889156,1317,4
900075,2,2196
1060021,2,2196
799824,1321,3
1005177,1321,3
853456,1321,3
7332,2,2196
13610,2,2196
1065280,2,2196
716643,2,2196
887596,2,2196
1036425,2,2196
3721,2,2196
1041657,2,2196
57497,2,2196
14195,2,2196
94845,2,2196
736291,2,2196
877860,2,2196
1047334,2,2196
1047335,2,2196
1094360,1339,3
1099668,1339,3
109758,1339,3
1035976,1342,2
743532,1342,2
230498,2,2196
911634,2,2196
1176371,1346,2
1206567,1346,2
1104252,1348,2
1050119,1348,2
909987,1350,3
1174731,1350,3
919226,1352,3
727742,1352,3
94610,1352,3
101821,2,2196
868512,2,2196
820736,2,2196
37785,2,2196
911708,2,2196
1060824,2,2196
65100,2,2196
64782,1362,2
216543,1362,2
1116616,2,2196
913201,2,2196
875045,2,2196
1032033,2,2196
944148,2,2196
1012159,2,2196
876188,2,2196
1048477,2,2196
1002637,2,2196
1006835,2,2196
1136529,949,3
949961,1375,5
733590,1375,5
1106036,1377,4
1106037,1377,4
1106038,1377,4
855103,1377,4
215219,2,2196
858558,2,2196
1054102,2,2196
809875,2,2196
1076167,2,2196
732712,2,2196
101778,2,2196
47580,2,2196
942133,1389,2
878526,1389,2
1089044,2,2196
911002,2,2196
794323,2,2196
98362,2,2196
42542,2,2196
821407,2,2196
897723,2,2196
1168696,2,2196
889570,2,2196
1172371,2,2196
1003114,2,2196
1002388,2,2196
63908,2,2196
891332,2,2196
879045,2,2196
853735,2,2196
821097,2,2196
836972,2,2196
1002519,2,2196
867640,2,2196
912605,2,2196
1070794,2,2196
1066745,2,2196
850693,2,2196
1030653,2,2196
921768,1416,2
315858,1416,2
949536,2,2196
949240,2,2196
1018920,2,2196
1096509,2,2196
1047202,2,2196
1046327,2,2196
54502,735,3
1063697,1425,3
1063698,1425,3
1063699,1425,3
1005757,2,2196
842699,2,2196
45947,1430,3
1032204,1430,3
1003929,2,2196
712843,2,2196
1000694,2,2196
18230,2,2196
84246,2,2196
791915,2,2196
880446,2,2196
774695,2,2196
1144528,2,2196
4447,2,2196
57528,2,2196
92827,2,2196
14272,2,2196
1000697,2,2196
1049758,2,2196
837173,2,2196
63541,2,2196
1032462,1224,7
928576,2,2196
1098296,2,2196
1067588,2,2196
911326,2,2196
814184,2,2196
865570,2,2196
14803,2,2196
926283,1457,2
926285,1457,2
1059790,2,2196
936395,2,2196
716783,2,2196
731502,2,2196
1030471,2,2196
850313,776,3
60519,2,2196
1017958,2,2196
929994,2,2196
949373,2,2196
105634,2,2196
206030,2,2196
793733,2,2196
833079,2,2196
1182887,1473,8
1208999,1473,8
1205737,1473,8
1208367,1473,8
1169556,1473,8
1175125,1473,8
1185174,1473,8
1197212,1473,8
1098659,1481,5
1064116,1481,5
1161364,1481,5
1064117,1481,5
1161366,1481,5
1086222,2,2196
775368,2,2196
885533,2,2196
1024302,2,2196
1089472,1490,4
1168673,1490,4
1126311,1490,4
1077672,2,2196
1065418,2,2196
1077670,2,2196
1047122,2,2196
790070,2,2196
1035884,2,2196
202953,1499,4
277925,1499,4
748901,1499,4
225775,1499,4
818084,2,2196
871014,2,2196
841127,2,2196
90168,2,2196
1016277,2,2196
1126328,2,2196
821130,2,2196
1043236,2,2196
1042173,2,2196
1051431,2,2196
1163302,2,2196
1037390,2,2196
93389,2,2196
946155,2,2196
1013609,1517,3
1141719,1517,3
32258,2,2196
858803,2,2196
878736,2,2196
61986,2,2196
728303,2,2196
883107,2,2196
1053532,2,2196
1160497,2,2196
77551,2,2196
878375,2,2196
847557,1529,15
847558,1529,15
868679,1529,15
868680,1529,15
868681,1529,15
842184,1529,15
853937,1529,15
4611,2,2196
23341,2,2196
814457,2,2196
1003515,2,2196
31347,2,2196
855658,2,2196
1002114,2,2196
897078,2,2196
1013857,2,2196
793961,2,2196
76282,1546,2
1068148,1546,2
925288,2,2196
932064,2,2196
109156,2,2196
82811,2,2196
49728,1552,2
755001,1552,2
18672,1554,2
1089819,1554,2
1096958,2,2196
1020871,2,2196
739708,2,2196
315293,2,2196
765880,2,2196
315213,2,2196
1036968,2,2196
87050,2,2196
1072379,2,2196
854915,1565,23
895239,1565,23
839945,1565,23
1066656,1565,23
1066657,1565,23
1066658,1565,23
1044646,1565,23
867495,1565,23
863535,1565,23
1097396,1565,23
808373,1565,23
914747,1565,23
880958,1565,23
873799,1565,23
925263,1565,23
925266,1565,23
1169749,1565,23
941912,1565,23
832350,1565,23
701286,1565,23
736999,1565,23
737000,1565,23
925306,1565,23
1172857,2,2196
1047125,2,2196
54496,2,2196
13547,1591,2
912875,1591,2
813621,2,2196
719413,2,2196
842162,2,2196
94673,2,2196
883984,1597,2
94538,1597,2
799167,563,3
944868,2,2196
25232,2,2196
109380,2,2196
316709,2,2196
840889,2,2196
1140859,2,2196
96021,2,2196
59440,1607,5
1029730,1607,5
934547,2,2196
1141982,2,2196
934648,2,2196
1043509,2,2196
842635,2,2196
1081158,2,2196
887936,2,2196
1093434,2,2196
1124468,2,2196
1092435,2,2196
1114676,2,2196
1092436,2,2196
1035815,2,2196
1044324,1622,2
1009302,1622,2
865936,2,2196
835900,2,2196
849870,2,2196
931152,1627,2
1115252,1627,2
33325,2,2196
787784,2,2196
885988,2,2196
830122,1632,2
745774,1632,2
1082064,2,2196
1065088,2,2196
1084755,2,2196
1042561,2,2196
813672,2,2196
1014383,2,2196
813040,1640,8
1041393,1640,8
813041,1640,8
1041396,1640,8
1041398,1640,8
1041400,1640,8
1041401,1640,8
1041402,1640,8
1088033,2,2196
1106842,2,2196
867058,2,2196
929940,2,2196
812301,2,2196
875296,2,2196
1040971,2,2196
1053361,2,2196
883975,2,2196
773136,2,2196
796502,2,2196
355429,2,2196
310826,2,2196
926966,2,2196
40987,2,2196
45599,2,2196
926282,2,2196
1130452,2,2196
1029336,1224,7
1036538,1224,7
879635,1668,3
915508,1668,3
804888,2,2196
201461,2,2196
1142701,2,2196
6955,2,2196
1024787,2,2196
949297,2,2196
1092367,2,2196
914329,2,2196
911149,2,2196
924822,2,2196
1169083,501,5
873860,2,2196
1052102,2,2196
1140657,1683,2
49196,1683,2
1000564,2,2196
1000654,2,2196
1124804,2,2196
1095565,2,2196
923571,2,2196
29332,2,2196
49648,1691,2
1057877,1691,2
1070778,2,2196
1134061,2,2196
352305,2,2196
930735,2,2196
1085320,1697,4
1085321,1697,4
