cik,component,size
1019737,0,11296
860748,0,11296
1468910,2,2
888471,2,2
729237,0,11296
898173,0,11296
58361,0,11296
1084869,0,11296
73309,0,11296
101829,0,11296
929545,0,11296
1290476,0,11296
816761,0,11296
889331,0,11296
727920,0,11296
825313,0,11296
1109448,0,11296
80424,0,11296
4962,0,11296
1569187,0,11296
1603286,0,11296
789019,0,11296
1054374,0,11296
949961,0,11296
733590,0,11296
1102238,0,11296
867038,0,11296
1579298,0,11296
718916,0,11296
1368775,0,11296
800240,0,11296
916365,0,11296
1031296,0,11296
1407703,0,11296
59478,0,11296
1141391,0,11296
1395864,0,11296
1421182,0,11296
1113169,0,11296
1393612,0,11296
892537,0,11296
1048286,0,11296
1362705,0,11296
1528837,0,11296
50104,0,11296
1305253,0,11296
1200375,0,11296
1337619,0,11296
1487371,0,11296
72444,0,11296
1306830,0,11296
355999,0,11296
917273,0,11296
1294924,0,11296
1597553,0,11296
1347178,0,11296
855654,0,11296
1533840,0,11296
1310914,0,11296
891024,0,11296
109563,0,11296
1545158,0,11296
1513818,0,11296
1267813,0,11296
1262279,0,11296
1550695,0,11296
767920,0,11296
2491,0,11296
1124804,0,11296
1383571,0,11296
1090727,0,11296
1609253,0,11296
1581990,0,11296
1070423,0,11296
1090425,0,11296
899045,0,11296
922360,0,11296
1012493,0,11296
922358,0,11296
922359,0,11296
1082754,0,11296
1067294,0,11296
1316625,0,11296
1053374,0,11296
941713,0,11296
921082,0,11296
751364,0,11296
1485469,0,11296
1589526,0,11296
351346,0,11296
1402366,0,11296
1422105,0,11296
1559865,0,11296
922863,0,11296
1082510,0,11296
107140,0,11296
1067701,0,11296
1047166,0,11296
949039,0,11296
1336047,0,11296
1265572,0,11296
1506374,0,11296
1354730,102,22
1383082,102,22
1383084,102,22
1383149,102,22
1383054,102,22
1383151,102,22
1383055,102,22
1383057,102,22
1383058,102,22
1328237,102,22
1383062,102,22
1161728,0,11296
61339,0,11296
1065088,0,11296
896878,0,11296
1620928,0,11296
1588238,0,11296
1035443,0,11296
1310114,0,11296
1092699,0,11296
1595552,122,2
1599407,122,2
109177,0,11296
1006837,0,11296
1213037,0,11296
1347613,0,11296
1308027,0,11296
1140414,0,11296
772320,0,11296
1280058,0,11296
1473597,0,11296
883237,0,11296
876437,0,11296
49826,0,11296
277135,0,11296
96763,0,11296
1391636,0,11296
723125,0,11296
1169264,0,11296
1517228,0,11296
922864,0,11296
926660,0,11296
1421461,0,11296
726728,0,11296
915140,0,11296
910612,0,11296
1401914,0,11296
1293971,0,11296
1404624,0,11296
1361394,0,11296
1567925,152,2
1482974,152,2
9892,0,11296
1524471,0,11296
945841,0,11296
935036,0,11296
903127,0,11296
1012271,0,11296
1047884,0,11296
787253,0,11296
101778,0,11296
1379895,0,11296
1312073,0,11296
9389,0,11296
1034670,0,11296
27673,0,11296
315189,0,11296
1039065,0,11296
1571283,0,11296
9235,0,11296
812149,0,11296
1286964,0,11296
1181749,0,11296
1452575,0,11296
1609351,0,11296
317540,0,11296
811589,0,11296
815097,0,11296
1125259,0,11296
928576,0,11296
1098296,0,11296
1051741,0,11296
1115222,0,11296
1594617,0,11296
1566445,0,11296
1500123,0,11296
1442236,0,11296
1479320,0,11296
1100778,0,11296
1262039,0,11296
1304740,0,11296
1280263,0,11296
1101239,0,11296
1259515,0,11296
872448,0,11296
1058811,0,11296
1495240,0,11296
1143513,0,11296
1321741,0,11296
1234006,0,11296
1177609,0,11296
1533932,0,11296
1117480,0,11296
1011835,0,11296
826675,0,11296
873860,0,11296
1283464,208,19
1283337,208,19
1283596,208,19
1283598,208,19
1283316,208,19
1283450,208,19
1491576,0,11296
1029142,0,11296
1518587,0,11296
1519061,0,11296
1485003,0,11296
1482512,0,11296
1496264,0,11296
81362,0,11296
84748,0,11296
880446,0,11296
1039399,0,11296
97134,0,11296
11199,0,11296
1581068,0,11296
1630031,0,11296
915912,0,11296
1611547,0,11296
1043121,0,11296
1037540,0,11296
1572552,0,11296
876343,0,11296
1311370,0,11296
1326141,0,11296
1609866,0,11296
1500554,0,11296
1301106,0,11296
1042046,0,11296
889930,0,11296
1165231,0,11296
934612,0,11296
15511,0,11296
1140859,0,11296
8868,0,11296
874501,0,11296
