cik,component,size
817979,0,8879
1107216,0,8879
911649,0,8879
1068874,0,8879
1282571,550,2
821899,550,2
1096385,0,8879
712534,0,8879
859905,0,8879
859906,0,8879
887426,0,8879
810117,0,8879
859910,0,8879
847320,0,8879
782149,0,8879
796489,0,8879
859911,0,8879
847384,0,8879
825881,0,8879
808028,0,8879
825886,0,8879
18172,0,8879
277509,0,8879
1051512,0,8879
821130,0,8879
918946,0,8879
1316360,0,8879
1049210,0,8879
1326190,0,8879
31978,0,8879
1015780,0,8879
8177,0,8879
43196,0,8879
1235091,0,8879
722079,0,8879
1060386,0,8879
96412,0,8879
110104,0,8879
72020,0,8879
1034669,0,8879
67625,586,3
752642,586,3
846581,0,8879
101830,0,8879
825542,0,8879
835887,0,8879
1058290,0,8879
78814,0,8879
93751,0,8879
1209028,0,8879
1371446,0,8879
911650,0,8879
768411,0,8879
318154,0,8879
1035002,0,8879
1129542,0,8879
108312,0,8879
868725,0,8879
1460329,0,8879
944809,0,8879
925741,0,8879
1311538,0,8879
876378,0,8879
720762,0,8879
1045539,0,8879
1045540,0,8879
1045541,0,8879
1045542,0,8879
1045543,0,8879
1045544,0,8879
1045545,0,8879
1045546,0,8879
1045547,0,8879
830253,0,8879
1040270,0,8879
101462,0,8879
1171162,0,8879
1092083,0,8879
1363958,0,8879
1011657,0,8879
72162,0,8879
37472,0,8879
895665,0,8879
1035216,0,8879
91928,0,8879
1326380,0,8879
6845,0,8879
1342916,633,2
1469559,633,2
1309987,0,8879
97745,0,8879
1319161,0,8879
1168213,0,8879
1320695,0,8879
1261888,0,8879
37785,0,8879
826083,0,8879
1302707,0,8879
1168478,0,8879
1111335,0,8879
1012100,0,8879
356309,0,8879
37637,0,8879
1094093,0,8879
17797,0,8879
722392,0,8879
886206,0,8879
1053112,0,8879
784681,0,8879
1011006,0,8879
14272,0,8879
1393066,0,8879
1100270,0,8879
814547,0,8879
719739,0,8879
1335104,0,8879
883569,0,8879
47129,0,8879
1364479,0,8879
1117106,0,8879
1132484,0,8879
1137789,0,8879
3453,0,8879
1476150,0,8879
1040470,0,8879
1049502,0,8879
72331,0,8879
24545,0,8879
1396709,0,8879
1027884,0,8879
928022,0,8879
1399249,0,8879
1430602,0,8879
890319,0,8879
880984,680,4
313353,680,4
804328,0,8879
709519,0,8879
924642,0,8879
738214,0,8879
883980,0,8879
1277021,0,8879
1308085,0,8879
1289848,0,8879
895421,0,8879
310158,0,8879
1429896,0,8879
1045942,0,8879
872589,0,8879
59478,0,8879
1135152,0,8879
1099800,0,8879
858877,0,8879
769397,0,8879
1453090,0,8879
1355042,0,8879
1122342,0,8879
1324105,0,8879
1045739,0,8879
822411,0,8879
801748,0,8879
1103390,0,8879
906465,0,8879
101199,0,8879
1469317,710,2
1198415,710,2
804217,712,5
842314,712,5
856135,712,5
830159,712,5
1283140,0,8879
48039,0,8879
107263,0,8879
1358831,0,8879
1032033,0,8879
3906,0,8879
3146,0,8879
277595,0,8879
875159,0,8879
1102993,0,8879
890547,0,8879
887921,0,8879
886835,0,8879
315852,0,8879
85408,0,8879
1340041,0,8879
915840,0,8879
870753,0,8879
1312910,734,11
1157522,734,11
1121716,734,11
1446806,734,11
1377848,734,11
1220606,734,11
1265131,0,8879
1193311,0,8879
1223037,0,8879
1002590,0,8879
922224,0,8879
317187,0,8879
1161976,0,8879
743988,0,8879
849502,0,8879
1034054,0,8879
4127,0,8879
1134016,0,8879
930835,0,8879
1099534,0,8879
1323274,0,8879
1053439,0,8879
97216,0,8879
319201,0,8879
1083318,0,8879
944765,0,8879
1322734,0,8879
1045609,0,8879
1045610,0,8879
886035,0,8879
1048268,0,8879
1212641,765,3
1166847,765,3
1334544,0,8879
1344154,0,8879
99780,0,8879
92380,0,8879
1379895,0,8879
1105055,0,8879
1041577,0,8879
730716,0,8879
749251,0,8879
787250,776,2
27430,776,2
831967,0,8879
23632,0,8879
1047862,0,8879
1097896,781,6
1111284,781,6
1105705,0,8879
1048911,0,8879
51434,0,8879
1091801,0,8879
944148,0,8879
25232,0,8879
59558,0,8879
354950,0,8879
8670,0,8879
1017968,0,8879
859737,0,8879
884731,0,8879
910606,0,8879
1066247,0,8879
1339553,0,8879
919956,0,8879
808450,0,8879
1113784,0,8879
812796,0,8879
97472,0,8879
102741,0,8879
931015,0,8879
1294608,0,8879
1338690,0,8879
1388133,0,8879
103682,0,8879
715957,0,8879
704051,0,8879
22444,0,8879
1089872,812,2
1425565,812,2
884940,0,8879
874016,0,8879
110101,0,8879
916863,0,8879
887936,0,8879
828916,0,8879
1060391,0,8879
39899,0,8879
1110783,0,8879
29905,0,8879
33619,0,8879
50104,0,8879
1298341,0,8879
1125057,0,8879
8947,0,8879
866873,0,8879
719955,0,8879
97476,0,8879
886982,0,8879
1129425,0,8879
1100412,0,8879
1083768,835,3
861441,835,3
1414581,835,3
1450720,838,13
1450721,838,13
1389122,838,13
1389123,838,13
1261379,838,13
1389125,838,13
1389126,838,13
1389127,838,13
1389128,838,13
1389129,838,13
1389124,838,13
1450722,838,13
855667,0,8879
813781,0,8879
1040599,0,8879
836157,0,8879
946454,0,8879
906163,0,8879
912365,0,8879
1018332,0,8879
1334478,0,8879
316206,0,8879
706874,0,8879
70502,0,8879
712770,0,8879
1115836,0,8879
40545,864,4
40554,864,4
797463,864,4
881695,0,8879
1377893,868,2
1377895,868,2
78460,0,8879
92230,0,8879
1086600,0,8879
215466,0,8879
1325814,0,8879
1294208,0,8879
1283810,0,8879
1335236,0,8879
1374985,0,8879
1433833,0,8879
1157516,0,8879
1294476,0,8879
1238289,0,8879
1342514,0,8879
1336339,0,8879
1379763,0,8879
1399541,0,8879
1399542,0,8879
1357361,0,8879
1121745,0,8879
1432985,0,8879
1175028,0,8879
1432987,0,8879
75252,0,8879
883948,0,8879
939930,0,8879
1055160,0,8879
849213,0,8879
884382,0,8879
748015,0,8879
780053,0,8879
1283709,0,8879
1145906,902,2
1031980,902,2
6201,0,8879
4515,0,8879
1058090,0,8879
50710,0,8879
1267097,0,8879
903129,0,8879
1437226,0,8879
1024732,0,8879
1439240,912,4
1439241,912,4
1439242,912,4
1439245,912,4
1366312,0,8879
317477,0,8879
75527,0,8879
1368457,0,8879
92108,0,8879
1032208,0,8879
1750,0,8879
86521,0,8879
927003,0,8879
947397,0,8879
1352341,0,8879
771497,0,8879
768899,0,8879
857115,929,3
881716,929,3
824605,929,3
31235,0,8879
1434621,0,8879
1080034,0,8879
1331465,0,8879
932781,0,8879
917520,0,8879
1047188,0,8879
1065049,0,8879
1006269,0,8879
805326,0,8879
1010612,0,8879
1040719,0,8879
1331745,0,8879
1281226,0,8879
1281223,0,8879
1125914,0,8879
1050606,0,8879
879169,0,8879
1079028,0,8879
356037,0,8879
749038,0,8879
780571,0,8879
1052595,0,8879
354908,0,8879
1001604,0,8879
852772,0,8879
885780,0,8879
911109,0,8879
1357459,960,3
1421204,960,3
946822,960,3
949349,963,7
4969,963,7
1283434,963,7
1283435,963,7
1311824,963,7
1800,0,8879
1102934,0,8879
1130464,0,8879
1076195,0,8879
1326688,972,2
1326686,972,2
1345122,0,8879
1345126,0,8879
931336,0,8879
1165002,0,8879
1465112,0,8879
1234307,0,8879
1234308,0,8879
1018963,0,8879
42542,0,8879
1164863,0,8879
18230,0,8879
1282977,0,8879
804753,0,8879
1158048,0,8879
1158049,0,8879
1158051,0,8879
1158052,0,8879
1158053,0,8879
1158054,0,8879
1158055,0,8879
1158056,0,8879
1158058,0,8879
1158059,0,8879
1158060,0,8879
1158062,0,8879
1158193,0,8879
1158066,0,8879
804212,0,8879
1158045,0,8879
1158046,0,8879
1158047,0,8879
1421851,0,8879
1069533,0,8879
1000230,0,8879
1445049,0,8879
1023291,0,8879
31347,0,8879
930184,0,8879
1402829,0,8879
33185,0,8879
1377013,0,8879
1163165,0,8879
77449,0,8879
813762,0,8879
1476246,0,8879
914024,0,8879
1064863,0,8879
1385187,0,8879
18672,1022,2
1089819,1022,2
1058083,0,8879
1141391,0,8879
1306830,0,8879
914475,0,8879
874663,0,8879
896159,0,8879
1085482,0,8879
768835,0,8879
1285819,0,8879
1412067,0,8879
1417451,1034,5
1262159,1034,5
54476,0,8879
1143068,0,8879
793952,0,8879
1227930,0,8879
892482,0,8879
351998,0,8879
1357371,0,8879
29669,0,8879
1103982,0,8879
1049108,0,8879
823768,0,8879
23675,0,8879
9984,0,8879
832101,0,8879
1362004,0,8879
4977,0,8879
1065059,0,8879
1170650,0,8879
927066,0,8879
808362,0,8879
797468,0,8879
895663,0,8879
872448,0,8879
1050550,0,8879
763532,0,8879
794172,0,8879
1068300,0,8879
1069157,0,8879
1141787,363,5
852437,0,8879
12239,0,8879
1122904,0,8879
51644,0,8879
1158449,0,8879
1169264,0,8879
1172203,0,8879
827230,0,8879
1464343,0,8879
704172,1074,3
851726,1074,3
1039065,0,8879
1364250,0,8879
1086411,0,8879
43350,0,8879
1279715,0,8879
70415,0,8879
1061507,0,8879
1478085,0,8879
1315257,0,8879
943819,0,8879
1034088,0,8879
894315,0,8879
105744,0,8879
726516,0,8879
1469433,0,8879
1035748,0,8879
1316625,0,8879
753224,1093,11
1080360,1093,11
1375686,1093,11
1287151,0,8879
1023131,0,8879
1057352,0,8879
906192,0,8879
1428522,0,8879
1445146,0,8879
884217,0,8879
1360530,0,8879
1211351,0,8879
1273813,0,8879
1263813,0,8879
39263,0,8879
1240093,0,8879
1375063,0,8879
1403475,0,8879
1043509,0,8879
709283,0,8879
1316944,0,8879
1234383,0,8879
1113169,0,8879
915913,0,8879
1337298,0,8879
1084750,0,8879
310568,0,8879
1030058,0,8879
1086740,0,8879
1299033,0,8879
912750,0,8879
98222,0,8879
1109357,0,8879
78100,0,8879
1168165,0,8879
22606,0,8879
706688,0,8879
924515,0,8879
1362988,0,8879
20212,0,8879
933405,0,8879
1411658,0,8879
780127,0,8879
1299864,1136,2
1400683,1136,2
1037038,0,8879
1037976,0,8879
916802,0,8879
17313,0,8879
1096788,0,8879
1418696,0,8879
1342126,0,8879
751978,0,8879
792130,0,8879
911326,0,8879
704384,0,8879
1310094,0,8879
1433660,0,8879
79661,1151,3
69422,1151,3
86759,1151,3
883979,0,8879
1067837,0,8879
1085621,0,8879
1012140,0,8879
202058,0,8879
845035,1159,6
911568,1159,6
839345,1159,6
892342,1159,6
852953,1159,6
870815,1159,6
1054721,0,8879
887151,0,8879
1294250,1167,3
1373988,1167,3
1425715,0,8879
46080,0,8879
74273,0,8879
88941,0,8879
350917,0,8879
98246,0,8879
1407739,0,8879
878560,0,8879
36047,0,8879
1321730,0,8879
1321646,0,8879
216228,0,8879
1365135,0,8879
845818,0,8879
1437071,0,8879
1174922,0,8879
1169852,0,8879
109261,0,8879
1180638,0,8879
915337,1188,3
1076891,1188,3
898293,0,8879
790703,0,8879
1088856,0,8879
1418065,1193,2
1048685,1193,2
1128928,0,8879
96021,0,8879
878520,0,8879
1040161,0,8879
918386,0,8879
701811,0,8879
907687,0,8879
90185,0,8879
1260990,0,8879
788965,0,8879
15615,0,8879
1120370,0,8879
751085,0,8879
1102112,0,8879
1318545,0,8879
1324410,0,8879
1468516,0,8879
745456,0,8879
709005,0,8879
1028985,0,8879
794619,0,8879
1049606,0,8879
1257640,0,8879
1176236,0,8879
55604,0,8879
59255,0,8879
717605,0,8879
886912,1222,2
1372000,1222,2
1347523,0,8879
1455271,0,8879
1231339,1226,2
838879,1226,2
1173489,0,8879
915778,0,8879
1383529,0,8879
1354942,0,8879
867374,0,8879
1138639,0,8879
1439600,0,8879
879573,0,8879
1263074,0,8879
19149,0,8879
1316645,0,8879
1384710,0,8879
1026650,0,8879
1166691,0,8879
755003,0,8879
702325,0,8879
844965,0,8879
9326,0,8879
1029730,0,8879
1268659,0,8879
803352,0,8879
763744,0,8879
1000298,0,8879
1022469,0,8879
56047,0,8879
1118974,1253,2
1065598,1253,2
900708,0,8879
1100389,0,8879
890465,0,8879
749290,0,8879
795403,0,8879
1038363,0,8879
1357787,0,8879
78003,0,8879
1441849,0,8879
1163300,0,8879
1114925,0,8879
1223786,0,8879
1110805,0,8879
1301106,0,8879
1042046,0,8879
865570,0,8879
1022899,0,8879
764579,0,8879
49615,0,8879
1075531,0,8879
776008,0,8879
1324424,0,8879
891103,0,8879
801351,0,8879
1095073,1279,2
914748,1279,2
1297401,0,8879
1283699,0,8879
1205727,0,8879
27673,0,8879
1124610,0,8879
1453818,0,8879
1082754,0,8879
1045829,0,8879
1468328,0,8879
895930,0,8879
727920,0,8879
888002,0,8879
1292556,0,8879
880562,0,8879
1062478,0,8879
1274032,0,8879
1024452,0,8879
1025378,0,8879
826683,0,8879
1038205,0,8879
9342,0,8879
1156375,0,8879
1047699,0,8879
1458891,0,8879
1169055,0,8879
1467858,0,8879
766004,0,8879
1171014,0,8879
1091883,0,8879
861884,0,8879
714560,0,8879
701345,0,8879
1307954,0,8879
1089748,0,8879
1050007,0,8879
1062624,0,8879
1263401,0,8879
1263400,0,8879
1005229,0,8879
858339,0,8879
1061937,0,8879
1070750,0,8879
1080099,0,8879
796343,0,8879
67472,0,8879
317771,0,8879
1420070,0,8879
6814,0,8879
821026,0,8879
879585,0,8879
935494,0,8879
1131096,0,8879
726517,0,8879
1138804,0,8879
857005,0,8879
814585,0,8879
1013934,0,8879
1061393,1338,2
18647,1338,2
946155,0,8879
47111,0,8879
1021860,0,8879
1130385,0,8879
884905,0,8879
886346,0,8879
718130,0,8879
1095277,0,8879
934612,0,8879
1124198,0,8879
1392363,0,8879
1433551,0,8879
10329,0,8879
64803,0,8879
1337013,0,8879
1372020,0,8879
1391390,0,8879
1111559,0,8879
1299109,0,8879
1235662,0,8879
878088,0,8879
895051,0,8879
1099305,1362,3
740942,1362,3
1311370,0,8879
1326141,0,8879
92116,0,8879
1056903,0,8879
20232,0,8879
832428,0,8879
916085,0,8879
906107,0,8879
931182,0,8879
29806,0,8879
1156041,1374,2
806175,1374,2
1179755,0,8879
84246,0,8879
847431,0,8879
95552,0,8879
773141,0,8879
72971,0,8879
1188382,0,8879
875320,0,8879
1292900,0,8879
20629,0,8879
101829,0,8879
911635,0,8879
80035,0,8879
1157408,0,8879
850141,0,8879
1389050,0,8879
773840,0,8879
68709,0,8879
1000697,0,8879
1053507,0,8879
783280,0,8879
1003410,0,8879
884624,0,8879
1095858,0,8879
1131907,0,8879
1043325,0,8879
842183,0,8879
14195,0,8879
66382,0,8879
933034,0,8879
56701,0,8879
716006,0,8879
895447,0,8879
1282387,0,8879
811271,0,8879
1104657,0,8879
820237,0,8879
882095,0,8879
863680,0,8879
811240,0,8879
1097136,0,8879
1271808,0,8879
1376067,0,8879
890801,0,8879
798354,0,8879
1158659,0,8879
81033,0,8879
788784,0,8879
310142,0,8879
49754,0,8879
894405,0,8879
945989,0,8879
1036262,0,8879
110621,0,8879
1418076,0,8879
102752,0,8879
720671,0,8879
790818,0,8879
1101302,0,8879
879303,0,8879
1424454,0,8879
865415,0,8879
22252,0,8879
1053374,0,8879
12978,0,8879
69671,0,8879
739944,0,8879
1022701,0,8879
1077183,0,8879
2601,0,8879
1338916,0,8879
1162000,1447,2
1369817,1447,2
1114483,0,8879
708819,0,8879
1131227,0,8879
106040,0,8879
1394954,0,8879
103145,0,8879
897067,0,8879
907045,0,8879
940329,0,8879
832141,0,8879
869615,0,8879
924124,0,8879
350832,0,8879
1024126,0,8879
64670,0,8879
1333493,0,8879
1428669,0,8879
90144,0,8879
741508,0,8879
71180,0,8879
1410471,0,8879
1144980,0,8879
761648,0,8879
93389,0,8879
353569,0,8879
1076481,0,8879
1355001,0,8879
1320051,0,8879
1048789,0,8879
876167,0,8879
1389797,1479,2
893847,1479,2
719274,0,8879
1103601,0,8879
104819,0,8879
1144945,0,8879
8411,0,8879
814361,0,8879
701985,0,8879
56679,0,8879
1457543,0,8879
880117,0,8879
1413507,1491,3
1016125,1491,3
32689,0,8879
1296435,0,8879
1139812,0,8879
875045,0,8879
722830,0,8879
913165,0,8879
879526,0,8879
822416,0,8879
18532,0,8879
908821,1502,3
1346022,1502,3
866273,0,8879
1344980,0,8879
869487,0,8879
1337272,0,8879
1337274,0,8879
789388,0,8879
813634,0,8879
928054,0,8879
1160858,0,8879
934549,0,8879
1101215,0,8879
731939,0,8879
920527,0,8879
320335,0,8879
1017259,0,8879
785787,0,8879
1122304,0,8879
354707,0,8879
46207,0,8879
1069152,0,8879
1297667,0,8879
1040426,0,8879
892875,0,8879
1394922,0,8879
1125264,0,8879
927569,0,8879
1186258,0,8879
1019542,0,8879
1463389,0,8879
821483,0,8879
276750,0,8879
1039101,0,8879
1056239,0,8879
1096752,0,8879
1071739,0,8879
230211,0,8879
1258602,0,8879
1325878,0,8879
1075736,0,8879
1055726,0,8879
1405073,0,8879
1209821,0,8879
1352302,0,8879
1297067,0,8879
750199,0,8879
1387361,0,8879
46619,0,8879
313716,0,8879
1383650,0,8879
3570,0,8879
1379714,0,8879
1368582,0,8879
1018003,0,8879
1096298,1557,2
1036478,1557,2
38723,0,8879
754597,0,8879
1008586,0,8879
884629,0,8879
1450708,1563,3
1132143,1563,3
1366292,0,8879
1099219,0,8879
75829,0,8879
15393,0,8879
1232241,0,8879
1342505,0,8879
860730,0,8879
768262,0,8879
906326,0,8879
1333248,0,8879
1056035,0,8879
738076,0,8879
1022705,0,8879
879437,0,8879
56978,0,8879
906553,0,8879
1212545,0,8879
105319,0,8879
19353,0,8879
896985,0,8879
864233,0,8879
3499,0,8879
1040765,0,8879
899881,0,8879
1338613,0,8879
1295401,0,8879
1354752,0,8879
945235,0,8879
930553,0,8879
1235010,0,8879
791908,0,8879
1168696,0,8879
889570,0,8879
730464,0,8879
1019737,0,8879
1032220,0,8879
1116942,0,8879
820097,0,8879
2491,0,8879
786368,1604,3
1161550,1604,3
700564,0,8879
1330399,0,8879
880771,0,8879
1425203,1609,4
1285236,1609,4
68505,0,8879
1358071,0,8879
1166365,0,8879
1144326,0,8879
28412,0,8879
887733,0,8879
1095996,0,8879
1164246,0,8879
792013,0,8879
1336917,0,8879
1013462,0,8879
943320,0,8879
943322,0,8879
943323,0,8879
833081,0,8879
1324592,0,8879
1319327,0,8879
816284,0,8879
1178879,0,8879
1061219,0,8879
1126294,0,8879
1262823,0,8879
799088,0,8879
30697,0,8879
785968,1635,2
1393614,1635,2
1309442,0,8879
924940,0,8879
933454,0,8879
81362,0,8879
1410172,0,8879
1094847,1642,2
863895,1642,2
1384731,1644,2
1384732,1644,2
36104,0,8879
