cik,component,size
818033,0,13436
1739614,0,13436
1821075,0,13436
1784535,0,13436
1047884,0,13436
787253,0,13436
1692819,0,13436
1745797,0,13436
1733186,0,13436
1660734,0,13436
29915,0,13436
1751788,0,13436
1817760,179,5
1832483,179,5
1828805,179,5
1832487,179,5
1576914,179,5
1286964,0,13436
1181749,0,13436
1108426,186,4
22767,186,4
81023,186,4
1398733,0,13436
1061983,0,13436
1581990,0,13436
1070423,0,13436
90144,0,13436
928576,0,13436
1081316,0,13436
75594,0,13436
71180,0,13436
1098296,0,13436
1603291,0,13436
1704720,0,13436
70866,0,13436
1809104,0,13436
2186,0,13436
1591890,0,13436
1818502,0,13436
946454,0,13436
1101239,0,13436
1280263,0,13436
1517413,0,13436
1262039,0,13436
1347178,0,13436
1092699,0,13436
1054721,0,13436
1085869,0,13436
1818346,0,13436
1495240,0,13436
1143513,0,13436
1321741,0,13436
1234006,0,13436
771497,0,13436
1067294,0,13436
1495231,0,13436
1822966,0,13436
1317630,0,13436
1034842,0,13436
1454789,0,13436
1031296,0,13436
1519061,0,13436
1751299,0,13436
1693415,0,13436
1597264,0,13436
1293971,0,13436
1773427,0,13436
1718108,0,13436
1808834,0,13436
36047,0,13436
1802665,0,13436
1396814,0,13436
1482512,0,13436
1496264,0,13436
1674760,0,13436
1572694,0,13436
1772704,0,13436
1755237,0,13436
7536,0,13436
97134,0,13436
1327273,0,13436
1661998,0,13436
1652130,0,13436
1701108,0,13436
1818221,0,13436
1692063,0,13436
915912,0,13436
1681169,0,13436
1611547,0,13436
36029,0,13436
45919,0,13436
1311370,0,13436
1326141,0,13436
1543418,0,13436
1517006,0,13436
863436,0,13436
728535,0,13436
1739942,0,13436
1773383,0,13436
1590584,0,13436
1171486,0,13436
1415332,0,13436
1331757,0,13436
1060224,0,13436
944314,0,13436
1811764,0,13436
1817229,0,13436
1270073,0,13436
1746466,0,13436
9984,0,13436
1142750,0,13436
1581776,0,13436
912595,0,13436
1787306,0,13436
1819790,0,13436
352998,0,13436
1640384,283,5
1831868,283,5
1419600,0,13436
1466301,0,13436
109177,0,13436
1592706,0,13436
1232524,0,13436
91142,0,13436
1603923,0,13436
1724965,0,13436
1434418,0,13436
1654151,0,13436
1703057,0,13436
1785173,0,13436
1582313,0,13436
874015,0,13436
1324424,0,13436
1810019,0,13436
1593548,0,13436
29332,0,13436
1115055,0,13436
1591698,0,13436
1519751,0,13436
1096752,0,13436
1389545,0,13436
1735184,0,13436
894315,0,13436
842183,0,13436
1818201,0,13436
1827075,0,13436
866273,0,13436
1514705,0,13436
1000229,0,13436
1750284,0,13436
882095,0,13436
1560672,0,13436
1411342,0,13436
1820566,0,13436
885639,0,13436
1621443,0,13436
1517022,0,13436
1519401,0,13436
1141391,0,13436
1178253,0,13436
1461219,327,2
1461237,327,2
1376227,0,13436
1405513,0,13436
1005101,0,13436
1396878,0,13436
1472494,0,13436
1405528,0,13436
1327068,0,13436
101829,0,13436
70858,0,13436
1534701,0,13436
1713683,0,13436
1784797,0,13436
1792044,0,13436
52795,0,13436
897429,0,13436
1649904,0,13436
1104506,0,13436
915913,0,13436
26780,0,13436
906107,0,13436
931182,0,13436
1604738,0,13436
1574085,0,13436
1399529,0,13436
1427925,0,13436
1656936,0,13436
1691299,0,13436
27419,0,13436
1041061,0,13436
759944,0,13436
850141,0,13436
84129,0,13436
6951,0,13436
1481832,0,13436
704415,0,13436
795266,0,13436
92380,0,13436
1512673,0,13436
77476,0,13436
2178,0,13436
1061219,0,13436
1773086,0,13436
1828735,0,13436
1506251,0,13436
1166388,0,13436
107833,0,13436
783325,0,13436
107815,0,13436
866368,0,13436
1393311,0,13436
807707,0,13436
1361983,0,13436
815097,0,13436
1125259,0,13436
1031203,0,13436
743316,0,13436
1064728,0,13436
1708301,0,13436
1022652,0,13436
1819133,0,13436
1386570,0,13436
1341766,0,13436
1296435,0,13436
1287213,0,13436
8177,0,13436
43196,0,13436
1490892,0,13436
1634117,0,13436
1496048,0,13436
1497770,0,13436
1032220,0,13436
1501729,0,13436
1060386,0,13436
1436126,0,13436
67625,0,13436
752642,0,13436
1527728,0,13436
1413754,0,13436
1817944,0,13436
1604191,0,13436
1601712,0,13436
885725,0,13436
933974,0,13436
722313,0,13436
799167,0,13436
1564408,0,13436
1834518,0,13436
1314727,0,13436
1582554,0,13436
811156,0,13436
201533,0,13436
1404912,0,13436
896159,0,13436
312257,0,13436
1713863,0,13436
1679826,0,13436
1721947,0,13436
944809,0,13436
1035354,0,13436
1720116,0,13436
720762,0,13436
1052100,0,13436
1757715,0,13436
1392972,0,13436
1679363,0,13436
1651431,0,13436
1821850,0,13436
1838527,0,13436
1434868,0,13436
1055726,0,13436
3146,0,13436
1126956,0,13436
57183,0,13436
1257640,0,13436
72162,0,13436
1469372,0,13436
1514991,0,13436
1124524,0,13436
1136174,0,13436
1720025,0,13436
1361538,0,13436
95953,0,13436
1172052,0,13436
711772,0,13436
1458412,0,13436
1616318,0,13436
887936,0,13436
783280,0,13436
1045450,0,13436
1003410,0,13436
1016504,0,13436
1658566,0,13436
1571283,0,13436
1038133,0,13436
1464790,0,13436
1370755,0,13436
1834543,0,13436
1671858,0,13436
1557746,0,13436
1690585,0,13436
1374690,0,13436
1759425,0,13436
1526520,0,13436
1606745,0,13436
1280058,0,13436
1628908,0,13436
1526119,0,13436
1592058,0,13436
1610250,0,13436
1478320,0,13436
1435049,0,13436
1069308,0,13436
1759008,0,13436
1529377,0,13436
1688476,0,13436
1645460,0,13436
1733413,0,13436
1295810,0,13436
1476150,0,13436
1419041,0,13436
1660334,0,13436
1381531,0,13436
203527,0,13436
1820721,0,13436
1831651,0,13436
1618696,0,13436
1618697,0,13436
1618694,0,13436
1505952,0,13436
1212458,0,13436
1372612,0,13436
701288,0,13436
1426945,0,13436
1059262,0,13436
1043121,0,13436
1393818,0,13436
1037540,0,13436
18230,0,13436
8192,0,13436
1135971,0,13436
1168165,0,13436
27879,0,13436
1109357,0,13436
22606,0,13436
79732,0,13436
78100,0,13436
9466,0,13436
1576280,0,13436
1156039,0,13436
1624658,0,13436
1442836,0,13436
883948,0,13436
850429,0,13436
1338065,0,13436
1041859,0,13436
1309108,0,13436
945114,0,13436
1292519,0,13436
1604028,0,13436
1818212,0,13436
1089872,0,13436
1819175,0,13436
789019,0,13436
1752836,0,13436
1766037,0,13436
1327811,0,13436
1783180,0,13436
1764925,0,13436
1711799,0,13436
1609471,0,13436
23426,0,13436
13372,0,13436
72741,0,13436
25598,0,13436
1584207,0,13436
1020859,0,13436
1287750,0,13436
1503274,0,13436
1805387,0,13436
1784168,0,13436
1758730,0,13436
1692427,0,13436
858470,0,13436
1718405,0,13436
1529463,0,13436
1002517,0,13436
1466258,0,13436
1455684,0,13436
1395585,557,3
1560452,557,3
1313536,0,13436
1301236,0,13436
20520,0,13436
1034054,0,13436
4127,0,13436
1045609,0,13436
1045610,0,13436
1372514,0,13436
34956,0,13436
1385818,0,13436
1048268,0,13436
76605,0,13436
1630805,0,13436
351998,0,13436
1409375,0,13436
1507385,0,13436
1528059,0,13436
1638833,0,13436
27093,0,13436
1487198,0,13436
109380,0,13436
1042773,0,13436
1130310,0,13436
48732,0,13436
318306,0,13436
1808805,0,13436
8858,0,13436
935036,0,13436
1400891,0,13436
749251,0,13436
1647088,0,13436
1709682,0,13436
927003,0,13436
1438423,0,13436
1590750,0,13436
1800199,0,13436
1819404,0,13436
1819399,0,13436
707388,0,13436
1210708,0,13436
1493976,0,13436
1025996,0,13436
1664710,0,13436
808362,0,13436
1701605,0,13436
354950,0,13436
910606,0,13436
1066247,0,13436
1831236,0,13436
1815086,0,13436
1563880,0,13436
1689813,0,13436
1527599,0,13436
1099800,0,13436
876378,0,13436
1835800,0,13436
1772720,0,13436
1414932,0,13436
1577791,0,13436
1824920,0,13436
1816101,0,13436
1366246,0,13436
1012100,0,13436
1011570,0,13436
1825042,0,13436
2488,0,13436
936395,0,13436
844059,0,13436
1402057,0,13436
1739940,0,13436
914475,0,13436
1097149,0,13436
1559720,0,13436
1506293,0,13436
1049521,0,13436
16058,0,13436
1822877,0,13436
1404655,0,13436
899051,0,13436
790703,0,13436
1032208,0,13436
86521,0,13436
92108,0,13436
1355096,0,13436
1560385,0,13436
1611983,0,13436
1162461,0,13436
1350653,0,13436
1751143,0,13436
1595585,0,13436
1585364,0,13436
1340652,0,13436
1260990,0,13436
1383701,0,13436
908937,0,13436
1437107,0,13436
929351,0,13436
1486957,0,13436
1116942,0,13436
97476,0,13436
1321646,0,13436
1467858,0,13436
1741830,0,13436
1086600,0,13436
215466,0,13436
1821323,0,13436
1788028,0,13436
768899,0,13436
1328581,0,13436
1629137,0,13436
1626971,0,13436
1377121,0,13436
1404644,0,13436
1055160,0,13436
1117297,0,13436
1095651,0,13436
1688852,0,13436
712537,0,13436
1327607,0,13436
1327567,0,13436
50863,0,13436
1645113,0,13436
1145197,0,13436
1741231,0,13436
1769804,0,13436
1799191,0,13436
350797,0,13436
815094,0,13436
1737953,0,13436
1439725,0,13436
1618755,0,13436
1618756,0,13436
1604464,0,13436
1551306,0,13436
1625288,693,3
1697834,693,3
105634,0,13436
354908,0,13436
1520262,0,13436
103682,0,13436
715957,0,13436
1406587,0,13436
1397047,0,13436
27996,0,13436
92230,0,13436
63330,0,13436
1824734,0,13436
1783400,0,13436
1680581,0,13436
1807901,0,13436
1458891,0,13436
1539838,0,13436
1169055,0,13436
1618673,0,13436
1641991,0,13436
1445283,0,13436
1566373,0,13436
49728,0,13436
1528930,0,13436
1396440,0,13436
99780,0,13436
874761,0,13436
728391,0,13436
1094084,0,13436
12239,0,13436
1836154,0,13436
1716583,0,13436
1733998,0,13436
73020,0,13436
1674335,0,13436
852772,0,13436
1577134,0,13436
1269371,731,3
1255604,731,3
1264157,731,3
895126,0,13436
1797336,0,13436
1339469,0,13436
1170010,0,13436
1000228,0,13436
1785041,0,13436
1018963,0,13436
100517,0,13436
319687,0,13436
1345122,0,13436
1487428,0,13436
1345126,0,13436
1697532,0,13436
1742927,0,13436
1173420,0,13436
1048286,0,13436
1048911,0,13436
1164863,0,13436
1136352,0,13436
1304464,0,13436
859737,0,13436
899866,0,13436
876427,0,13436
855654,0,13436
1787297,0,13436
1655759,0,13436
1752828,0,13436
1509470,0,13436
1764046,0,13436
1579214,0,13436
1822928,0,13436
39899,0,13436
90896,0,13436
1679049,0,13436
1069533,0,13436
1000230,0,13436
94049,0,13436
13239,0,13436
1404281,0,13436
1551693,0,13436
1823144,0,13436
1526113,0,13436
1310488,776,3
1444839,776,3
1124941,0,13436
1417398,0,13436
1396033,0,13436
1534120,0,13436
1600620,0,13436
1827090,0,13436
105770,0,13436
1828478,0,13436
23632,0,13436
1047862,0,13436
1411688,0,13436
1373715,0,13436
45012,0,13436
1777393,0,13436
1829730,0,13436
1442145,0,13436
1091748,0,13436
1566912,0,13436
1600626,0,13436
1355001,0,13436
1398987,0,13436
1140859,0,13436
1144519,0,13436
1126328,0,13436
51644,0,13436
5981,0,13436
1255474,0,13436
33213,0,13436
1801777,0,13436
1645666,0,13436
1745999,0,13436
1757073,0,13436
1271214,0,13436
1705696,0,13436
1053507,0,13436
1397187,0,13436
1144980,0,13436
6769,0,13436
727538,0,13436
1592000,0,13436
104169,0,13436
1826011,0,13436
1525759,0,13436
1422183,0,13436
62996,0,13436
915389,0,13436
866374,0,13436
1477845,0,13436
789570,0,13436
946581,0,13436
105744,0,13436
1022505,0,13436
1576169,0,13436
1161728,0,13436
61339,0,13436
1465264,0,13436
1573097,0,13436
1823200,0,13436
1593899,0,13436
882361,0,13436
1042074,0,13436
829323,0,13436
1462223,0,13436
1581068,0,13436
1630031,0,13436
59478,0,13436
1423221,0,13436
1178879,0,13436
1626450,0,13436
1505155,0,13436
892482,0,13436
102212,0,13436
1330399,0,13436
1403475,0,13436
1043509,0,13436
1755672,0,13436
30554,0,13436
1728688,0,13436
1283140,0,13436
1821769,0,13436
1779020,0,13436
107687,0,13436
275053,0,13436
1695295,0,13436
1609809,0,13436
1178670,0,13436
1549346,0,13436
1705110,0,13436
1109448,0,13436
825313,0,13436
1652724,0,13436
1625101,0,13436
76267,0,13436
918541,0,13436
1598014,0,13436
1014739,0,13436
1071739,0,13436
1013934,0,13436
74208,0,13436
1018254,0,13436
1319161,0,13436
63276,0,13436
1077771,0,13436
1647639,0,13436
1065280,0,13436
1666138,0,13436
700923,0,13436
1671933,0,13436
79661,886,4
69422,886,4
86759,886,4
1826681,0,13436
1433642,0,13436
1067837,0,13436
771266,0,13436
924383,0,13436
1032033,0,13436
1794717,0,13436
1793229,0,13436
1793294,0,13436
97210,0,13436
1289308,0,13436
804328,0,13436
1645590,0,13436
1090727,0,13436
719955,0,13436
1580149,0,13436
49648,0,13436
1057877,0,13436
1743881,0,13436
1501134,0,13436
1041024,0,13436
1178711,0,13436
14272,0,13436
1744489,0,13436
1501697,0,13436
1515673,0,13436
1224608,0,13436
48465,0,13436
929008,0,13436
898293,0,13436
1450720,0,13436
1389122,0,13436
1261379,0,13436
1389123,0,13436
1389125,0,13436
1389124,0,13436
1450722,0,13436
1389128,0,13436
1597553,0,13436
1357874,0,13436
45876,0,13436
1411207,0,13436
1754068,0,13436
1094038,0,13436
1414475,0,13436
1423902,0,13436
1326771,0,13436
805676,0,13436
1552033,0,13436
880266,0,13436
799288,0,13436
857737,0,13436
1628063,0,13436
1585689,0,13436
1331875,0,13436
1627014,0,13436
1641281,0,13436
1674365,0,13436
1163165,0,13436
1103982,0,13436
1811972,0,13436
1379785,0,13436
1571949,0,13436
941713,0,13436
921082,0,13436
1800227,0,13436
1316835,0,13436
1638381,0,13436
1795250,0,13436
1622244,0,13436
1828914,0,13436
768408,0,13436
1289850,0,13436
40987,0,13436
1724344,0,13436
1447028,0,13436
1756262,0,13436
1237831,0,13436
1490978,0,13436
1176948,0,13436
1033905,0,13436
910638,0,13436
846475,0,13436
1702510,0,13436
1544206,0,13436
1622057,0,13436
1687999,0,13436
1492426,0,13436
1267565,0,13436
1043604,0,13436
1031308,0,13436
1313275,0,13436
1070985,0,13436
1571498,0,13436
1800315,0,13436
1672619,0,13436
1479290,0,13436
1681087,0,13436
1412486,0,13436
1622194,0,13436
949870,0,13436
1823000,0,13436
1042642,0,13436
1533758,0,13436
1636051,0,13436
1473334,0,13436
1708035,0,13436
1177702,0,13436
1185348,0,13436
1643615,0,13436
805928,0,13436
1093557,0,13436
1819493,0,13436
93751,0,13436
1600438,0,13436
1124198,0,13436
1158463,0,13436
1390478,0,13436
1042729,0,13436
1442492,0,13436
1774170,0,13436
813762,0,13436
1034563,0,13436
1037976,0,13436
1335258,0,13436
1783317,0,13436
1050797,0,13436
1668243,0,13436
1738177,0,13436
1023731,0,13436
1418115,1019,4
1662574,1019,4
1538495,1019,4
1596532,0,13436
1636422,0,13436
707179,0,13436
1701732,0,13436
102037,0,13436
1616862,0,13436
1095073,1028,2
914748,1028,2
1636315,0,13436
1498828,0,13436
75488,0,13436
1004980,0,13436
1370637,0,13436
63754,0,13436
1166691,0,13436
1601046,0,13436
928953,0,13436
1175535,0,13436
1487712,0,13436
1770450,0,13436
108772,0,13436
99250,0,13436
110019,0,13436
107263,0,13436
912562,0,13436
1706946,0,13436
1804591,0,13436
1219601,0,13436
1324404,0,13436
1803901,0,13436
896429,0,13436
1298675,0,13436
1300485,0,13436
1131554,0,13436
746210,0,13436
945828,0,13436
1724670,0,13436
851310,0,13436
1636519,0,13436
1636222,0,13436
1339970,0,13436
1706431,0,13436
833444,0,13436
1627223,0,13436
1001385,0,13436
84748,0,13436
1705682,0,13436
1307954,0,13436
1089748,0,13436
37472,0,13436
1474432,0,13436
858877,0,13436
1609711,0,13436
1125345,0,13436
1253689,0,13436
14707,0,13436
879585,0,13436
935494,0,13436
861884,0,13436
1058090,0,13436
1401040,0,13436
1220754,0,13436
1704715,0,13436
1418100,0,13436
1509589,0,13436
1477449,0,13436
78814,0,13436
47111,0,13436
1021860,0,13436
935703,0,13436
277509,0,13436
38725,0,13436
92116,0,13436
1056903,0,13436
1642122,0,13436
1060349,0,13436
1724786,1098,2
1226006,1098,2
1058290,0,13436
94845,0,13436
1798100,0,13436
1533615,0,13436
851968,0,13436
1339605,0,13436
787250,0,13436
27430,0,13436
1671584,0,13436
1590877,0,13436
1704292,0,13436
1556263,0,13436
922521,0,13436
1683606,0,13436
1633070,0,13436
1634379,0,13436
1727196,0,13436
1797768,0,13436
1341141,0,13436
1562401,0,13436
1716558,0,13436
1816816,0,13436
1819394,0,13436
1715268,0,13436
1476765,0,13436
84246,0,13436
46195,0,13436
1305323,0,13436
868780,0,13436
1067701,0,13436
1047166,0,13436
937834,0,13436
1099219,0,13436
797468,0,13436
67347,0,13436
1488139,0,13436
1000697,0,13436
1093691,0,13436
1821317,0,13436
730272,0,13436
1560241,0,13436
27904,0,13436
1437226,0,13436
1535527,0,13436
933034,0,13436
56701,0,13436
1360442,1146,4
1789330,1146,4
98222,0,13436
1265107,0,13436
1820872,0,13436
1527469,0,13436
1280784,0,13436
1777921,0,13436
1037038,0,13436
1469443,0,13436
1506492,0,13436
102752,0,13436
1021162,0,13436
52988,0,13436
1557424,0,13436
1717310,0,13436
1642862,0,13436
798354,0,13436
1823826,0,13436
1351636,0,13436
1490161,0,13436
1584509,0,13436
915840,0,13436
1169652,0,13436
1508171,0,13436
1418076,0,13436
1743415,0,13436
1403161,0,13436
69488,0,13436
921738,0,13436
1819848,0,13436
1091907,0,13436
775158,0,13436
1017480,0,13436
1806931,0,13436
52827,0,13436
1389170,0,13436
1379661,0,13436
1464963,0,13436
1109189,0,13436
1724521,0,13436
1676725,0,13436
1528396,0,13436
707549,0,13436
772406,0,13436
275880,0,13436
1766526,0,13436
1693256,0,13436
356309,0,13436
1816736,0,13436
36270,0,13436
1003078,0,13436
1609550,0,13436
737758,0,13436
47518,0,13436
1830210,0,13436
1758766,0,13436
1699136,0,13436
866609,0,13436
1212545,0,13436
1710583,0,13436
1674416,0,13436
1701541,0,13436
920112,0,13436
46129,0,13436
1824171,0,13436
761648,0,13436
93389,0,13436
1661306,0,13436
1487918,0,13436
1286225,0,13436
876167,0,13436
1070081,0,13436
1281895,0,13436
1061937,0,13436
1070750,0,13436
1604643,0,13436
1746473,0,13436
1825724,0,13436
899460,0,13436
1651308,0,13436
1124140,0,13436
1679273,0,13436
1175454,0,13436
1357615,0,13436
1628171,0,13436
1737287,0,13436
1553643,0,13436
320193,0,13436
320187,0,13436
851520,0,13436
1398659,0,13436
1685040,0,13436
884217,0,13436
832489,0,13436
1285550,0,13436
1111711,0,13436
1785345,0,13436
1814114,0,13436
1599901,0,13436
1614178,0,13436
1561550,0,13436
1124610,0,13436
1086222,0,13436
1603480,0,13436
1715933,0,13436
1101680,0,13436
1327318,0,13436
1806310,0,13436
1707502,0,13436
1621672,0,13436
1086745,0,13436
1321834,0,13436
1022899,0,13436
1620533,0,13436
1777835,0,13436
930245,0,13436
1677703,0,13436
1730430,0,13436
1161154,0,13436
1522727,0,13436
1552275,0,13436
1276187,0,13436
76063,0,13436
1336917,0,13436
1405495,0,13436
1378992,0,13436
1726548,0,13436
1372807,0,13436
1583648,0,13436
1661059,0,13436
1637761,0,13436
1459839,0,13436
354707,0,13436
3453,0,13436
46207,0,13436
746515,0,13436
1727263,0,13436
1804585,0,13436
1662382,0,13436
1615999,0,13436
315293,0,13436
899715,0,13436
1004036,0,13436
1575048,0,13436
1519117,0,13436
1186258,0,13436
1640982,0,13436
1463389,0,13436
1800,0,13436
912242,0,13436
1545654,0,13436
355948,0,13436
915358,0,13436
1318220,0,13436
793733,0,13436
62709,0,13436
1623526,0,13436
1722271,0,13436
1823587,0,13436
100493,0,13436
1574291,0,13436
1051470,0,13436
1320760,0,13436
867840,0,13436
1006837,0,13436
1089511,0,13436
923120,0,13436
8146,0,13436
1136294,0,13436
72971,0,13436
1357369,0,13436
1283630,0,13436
1326380,0,13436
1485003,0,13436
1468666,0,13436
1108524,0,13436
780571,0,13436
1756497,0,13436
1735803,0,13436
708821,0,13436
1377789,0,13436
1709401,0,13436
1005286,0,13436
1787400,0,13436
1595893,0,13436
1362004,0,13436
1570585,0,13436
879682,0,13436
1566044,0,13436
1617406,0,13436
1818089,0,13436
1628369,0,13436
1084048,0,13436
1498542,0,13436
832988,0,13436
1759824,0,13436
1805077,0,13436
894871,0,13436
1040765,0,13436
1810739,0,13436
1687229,0,13436
804753,0,13436
1409269,0,13436
1195734,0,13436
1786431,0,13436
1564708,0,13436
1754301,0,13436
1090009,1354,2
1801754,1354,2
59558,0,13436
897448,0,13436
1598646,0,13436
874716,0,13436
1474464,0,13436
1104038,0,13436
1037868,0,13436
1524223,0,13436
1652133,0,13436
766704,0,13436
1577966,0,13436
68709,0,13436
917520,0,13436
888491,0,13436
1326089,0,13436
1453818,0,13436
16918,0,13436
1712184,0,13436
868857,0,13436
51434,0,13436
1428522,0,13436
1467154,0,13436
28385,0,13436
936340,0,13436
1156375,0,13436
1760439,0,13436
97745,0,13436
68505,0,13436
1697500,0,13436
1433270,0,13436
1116132,0,13436
720005,0,13436
884614,0,13436
78890,0,13436
1274494,0,13436
1836190,0,13436
320017,0,13436
1557142,0,13436
1720990,0,13436
929940,0,13436
726865,0,13436
1401257,0,13436
788784,0,13436
81033,0,13436
1158659,0,13436
1538210,0,13436
1478069,0,13436
818686,0,13436
1568100,0,13436
1085392,0,13436
81100,0,13436
1832010,0,13436
202058,0,13436
1300514,0,13436
1174922,0,13436
1385280,0,13436
1015155,0,13436
1110607,0,13436
1529864,0,13436
1594109,0,13436
1028918,0,13436
1786352,0,13436
1828536,0,13436
1807707,0,13436
1196501,0,13436
1230245,0,13436
878726,0,13436
315189,0,13436
820318,0,13436
1214816,0,13436
821127,0,13436
1043961,0,13436
64472,0,13436
1443669,0,13436
47217,0,13436
1521332,0,13436
48039,0,13436
1467761,0,13436
225628,0,13436
1695357,0,13436
60714,0,13436
1239819,0,13436
1734713,0,13436
701374,0,13436
1599489,0,13436
60519,0,13436
1385867,0,13436
704051,0,13436
1410384,0,13436
861878,0,13436
1000694,0,13436
1621227,0,13436
1580345,1448,2
1792509,1448,2
1818873,0,13436
1818874,0,13436
1818876,0,13436
1699382,0,13436
1796280,0,13436
1656634,0,13436
895728,0,13436
875729,0,13436
26172,0,13436
1512228,0,13436
1626199,0,13436
1251769,0,13436
1358762,0,13436
1434588,0,13436
1062822,0,13436
75208,0,13436
1020569,0,13436
927066,0,13436
1525769,0,13436
1501570,1469,2
1718227,1469,2
1329842,0,13436
1723596,0,13436
882796,0,13436
1438533,0,13436
708955,0,13436
1082324,0,13436
1680379,0,13436
24545,0,13436
1141103,0,13436
1008848,0,13436
1822145,0,13436
1799850,0,13436
1739174,0,13436
1796129,0,13436
886744,0,13436
1527753,0,13436
906709,0,13436
317187,0,13436
1518339,0,13436
60549,0,13436
922224,0,13436
55387,0,13436
1604665,0,13436
1262823,0,13436
1124796,0,13436
1039399,0,13436
1096056,0,13436
1261333,0,13436
1060736,0,13436
1468748,0,13436
733076,0,13436
1592386,0,13436
716643,0,13436
1618732,0,13436
352825,0,13436
943452,0,13436
1462120,0,13436
1785424,0,13436
1169770,0,13436
66382,0,13436
1320350,0,13436
1825480,0,13436
1822250,0,13436
1666700,0,13436
1509991,0,13436
1643953,0,13436
1831979,0,13436
1835378,1518,2
1821018,1518,2
836157,0,13436
65270,0,13436
1594686,0,13436
1610911,0,13436
1644406,0,13436
1611647,0,13436
934549,0,13436
1478242,0,13436
1811063,0,13436
1689657,0,13436
886163,0,13436
1366744,1531,3
1206942,1531,3
926326,0,13436
794323,0,13436
18926,0,13436
68622,0,13436
1534525,0,13436
1690820,0,13436
1823143,0,13436
1805087,0,13436
1816708,0,13436
1821159,0,13436
1750019,0,13436
1290149,0,13436
103145,0,13436
26058,0,13436
1002638,0,13436
1113232,0,13436
704440,0,13436
939767,0,13436
1457612,0,13436
1720725,0,13436
1824502,0,13436
1838614,0,13436
1631574,0,13436
1538927,0,13436
1819035,0,13436
7286,0,13436
764622,0,13436
891103,0,13436
72331,0,13436
1830232,0,13436
1823340,0,13436
73756,0,13436
88205,0,13436
1604778,0,13436
1411685,0,13436
1082038,0,13436
1553788,0,13436
1533743,0,13436
64803,0,13436
24741,0,13436
8670,0,13436
890926,0,13436
1382101,0,13436
106040,0,13436
1365135,0,13436
1507605,0,13436
105016,0,13436
1356090,0,13436
745308,0,13436
1498301,0,13436
350698,0,13436
1327978,0,13436
1625941,0,13436
1503802,0,13436
1720580,0,13436
842023,0,13436
1722992,0,13436
1805385,0,13436
878526,0,13436
66570,0,13436
1698113,0,13436
821002,0,13436
1822553,0,13436
821130,0,13436
1000045,0,13436
1494582,0,13436
1738021,0,13436
1604477,0,13436
1725057,0,13436
1525306,0,13436
1639234,0,13436
1961,0,13436
798081,0,13436
1604950,0,13436
1655020,0,13436
