,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1304366,3.200000047683716,4.0,2.0,7.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,7.153327896958217e-05,1.428758500399141e-10,0.00016359472647309303,1.0,1.1895418872143182e-08,1.75,0.4330126941204071,2.0,7.0113728830219696e-31,0.3333333432674408,0.7777777910232544
1304421,11.818181991577148,4202.0,110.0,20.0,606.0,1271.0,328.0,0.0,76.0,10.0,4.0,7.244711014209315e-05,-0.00023430310830008239,0.12604238092899323,12.0,0.0002300681226188317,6.006998062133789,1.2131900787353516,37104.296875,1.2322615150495153e-10,0.1666666716337204,0.05263157933950424
1304423,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.4528602049686015e-05,0.6524486541748047,0.00010906314855674282,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,2.793988088783034e-31,1.0,6.0
1304458,194.2781524658203,440.0,6686.0,11185.0,142769.0,113733.0,855239.0,0.0,149222.0,551345.0,149.0,6.317549559753388e-05,-0.00036783446557819843,0.11348846554756165,13.0,0.0,6.560863971710205,1.4913102388381958,0.0,0.06547810882329941,1.0,0.7241076231002808
1304464,8.875,86.0,48.0,13.0,129.0,516.0,112.0,0.0,34.0,4.0,4.0,4.717747651739046e-05,-0.0002353316667722538,0.12039806693792343,13.0,3.563785503502004e-05,6.241727828979492,1.1705399751663208,5077.4169921875,6.884190995037898e-09,0.2666666805744171,0.09897611290216446
1304492,7.0,39.0,16.0,3.0,13.0,11.0,47.0,0.0,21.0,1.0,2.0,2.5587261916371062e-05,-0.0002563919697422534,0.09040844440460205,14.0,0.0,7.980474948883057,1.2050142288208008,0.0,2.63687052776834e-15,1.0,0.5199999809265137
1304623,25.75,4202.0,189.0,8.0,2800.0,5687.0,1402.0,0.0,123.0,2.0,6.0,3.161365748383105e-05,-0.00024805485736578703,0.13812562823295593,12.0,0.0006023942260071635,5.5689849853515625,1.1782281398773193,98512.3203125,3.022733289981261e-05,0.13333334028720856,0.013380910269916058
1304702,50.766666412353516,25.0,653.0,407.0,28550.0,23142.0,54596.0,0.0,1102.0,3654.0,28.0,4.156195791438222e-05,-0.00037026239442639053,0.1083637997508049,13.0,0.0,6.8238444328308105,1.4358513355255127,0.0,0.001492959214374423,1.0,0.4220336079597473
1304703,50.766666412353516,25.0,653.0,406.0,28550.0,23142.0,54596.0,0.0,1102.0,3654.0,28.0,4.156195791438222e-05,-0.00037026239442639053,0.1083637997508049,13.0,0.0,6.8238444328308105,1.4358513355255127,0.0,0.001492959214374423,1.0,0.4220336079597473
1304740,9.833333015441895,4202.0,97.0,26.0,325.0,1029.0,317.0,1.0,71.0,16.0,5.0,8.039060048758984e-05,-0.00022618004004471004,0.12541697919368744,12.0,0.00027763567049987614,6.031965255737305,1.1312247514724731,44882.453125,2.0931607558338783e-09,0.17777778208255768,0.06574394553899765
1304741,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1304745,5.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,5.4528602049686015e-05,0.056906167417764664,0.00021812629711348563,1.0,0.0,1.7999999523162842,0.4000000059604645,0.0,4.129212097100705e-28,1.0,2.0
1304842,127.67742156982422,440.0,5865.0,1274.0,221180.0,237394.0,388677.0,3632.0,59897.0,15216.0,38.0,4.406308653415181e-05,-0.00036782812094315886,0.11797338724136353,12.0,3.13248710881453e-05,6.349460124969482,1.4108322858810425,5923.4873046875,0.012940078973770142,0.6740112900733948,0.294051855802536
1304898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1304901,7.800000190734863,4202.0,19.0,6.0,86.0,144.0,60.0,0.0,12.0,4.0,3.0,3.204105087206699e-05,-0.00023824347590561956,0.11277711391448975,13.0,0.0,6.595939636230469,1.1678637266159058,0.0,1.4631480055316004e-11,1.0,0.2857142984867096
1304944,168.6851806640625,440.0,13957.0,15191.0,162598.0,407510.0,1282043.0,5685.0,459139.0,678273.0,149.0,9.773213969310746e-05,-0.0003676287014968693,0.12279020249843597,12.0,0.00012648210395127535,6.13961124420166,1.443010687828064,24271.50390625,0.07765454798936844,0.6495546698570251,0.47585171461105347
1304949,102.17948913574219,440.0,3052.0,528.0,104685.0,121572.0,197073.0,2560.0,15027.0,4510.0,29.0,3.580894917831756e-05,-0.00036653003189712763,0.11938471347093582,13.0,2.1761981770396233e-05,6.286220073699951,1.3711230754852295,3628.81884765625,0.006105327513068914,0.7252252101898193,0.2571395933628082
1304960,174.5,440.0,5882.0,872.0,229645.0,185734.0,370217.0,489.0,77126.0,11189.0,42.0,2.4938879505498335e-05,-0.00036774110049009323,0.11677582561969757,12.0,6.426172944884456e-07,6.404319763183594,1.4061814546585083,104.0875473022461,0.014697781763970852,0.9628339409828186,0.5140629410743713
1304975,153.99424743652344,440.0,14927.0,8890.0,249855.0,525634.0,1184032.0,4101.0,396187.0,295760.0,113.0,9.283482359023765e-05,-0.00036760547664016485,0.12288729101419449,12.0,0.00021731499873567373,6.1355509757995605,1.4232964515686035,37887.8046875,0.053140345960855484,0.5866993069648743,0.39332371950149536
1304976,45.931034088134766,202.0,520.0,385.0,3342.0,9190.0,22077.0,0.0,1953.0,3297.0,27.0,3.798558100243099e-05,-0.0003519002057146281,0.10247617959976196,14.0,0.0,7.158444881439209,1.3568294048309326,0.0,7.671686034882441e-06,1.0,0.5386301279067993
1304988,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.4528602049686015e-05,0.7649484872817993,0.00010906314855674282,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,2.793988088783034e-31,1.0,6.0
