,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1000695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1000697,9.454545021057129,68.0,96.0,18.0,410.0,937.0,139.0,0.0,67.0,4.0,4.0,0.0001723673049127683,-1.4545345948135946e-05,0.12042345851659775,11.0,0.00124325230717659,6.029304504394531,1.1887931823730469,48001.40234375,5.356114440857596e-10,0.0555555559694767,0.025139665231108665
1000736,7.375,548.0,48.0,9.0,146.0,385.0,41.0,0.0,28.0,0.0,3.0,0.00014328713587019593,-0.0002530684869270772,0.11169964075088501,12.0,0.0005406943382695317,6.4220967292785645,1.2085243463516235,21393.62890625,6.605005431481459e-11,0.0,0.02380952425301075
1000753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1000779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1000787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001039,12.933333396911621,1788.0,182.0,34.0,723.0,2034.0,525.0,8.0,139.0,21.0,5.0,0.00020187506743241102,-0.00025529807317070663,0.12389858812093735,10.0,0.001027456484735012,5.888241767883301,1.2253674268722534,43266.1640625,1.4642738410675094e-10,0.1538461595773697,0.05189620703458786
1001082,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001102657406590879,-1.0,0.0001102778987842612,1.0,0.0,1.5,0.5,0.0,8.573703122826496e-39,0.0,1.0
1001113,4.25,1788.0,8.0,2.0,7.0,49.0,8.0,0.0,2.0,0.0,2.0,6.417570693884045e-05,-8.636661368655041e-05,0.09396573156118393,12.0,5.213302756601479e-06,7.445394992828369,1.228907823562622,186.57965087890625,1.313327484958604e-12,0.0,0.125
1001115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001185,7.857142925262451,548.0,40.0,7.0,72.0,280.0,72.0,0.0,18.0,1.0,4.0,0.00010491712600924075,-0.0002857514191418886,0.10814900696277618,12.0,0.00022508122492581606,6.600109100341797,1.2115540504455566,8081.41943359375,2.4745873752896053e-11,0.10000000149011612,0.04639175161719322
1001193,4.800000190734863,548.0,13.0,4.0,19.0,58.0,11.0,0.0,7.0,0.0,2.0,0.00011329596600262448,-0.0002754454908426851,0.09218763560056686,13.0,0.0005322916549630463,7.5697126388549805,1.2516316175460815,21910.685546875,2.6961583871531677e-14,0.0,0.07692307978868484
100122,10.199999809265137,548.0,69.0,23.0,385.0,625.0,177.0,5.0,65.0,17.0,4.0,0.00015495397383347154,-0.00034859005245380104,0.11557957530021667,12.0,0.0005864572012796998,6.240079879760742,1.207935094833374,26082.037109375,1.1812189004700713e-09,0.3214285671710968,0.13120567798614502
1001233,6.363636493682861,548.0,59.0,20.0,121.0,383.0,78.0,0.0,55.0,6.0,3.0,0.00019598728977143764,0.012609269469976425,0.10624287277460098,12.0,0.0008816125919111073,6.700582504272461,1.2670718431472778,35056.875,2.9339555958352026e-12,0.0833333358168602,0.05445544421672821
1001250,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001384,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0001102657406590879,-0.4207325279712677,0.0002205557975685224,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,3.604806175055389e-36,1.0,6.0
1001385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001426,2.6666667461395264,5.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,8.343561057699844e-05,-0.0004886691458523273,0.06405167281627655,15.0,0.0,10.455588340759277,1.222488522529602,0.0,1.569113025152106e-18,0.0,1.0
1001430,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001604,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001606,10.363636016845703,39.0,88.0,23.0,290.0,644.0,528.0,0.0,74.0,15.0,4.0,0.0001495319593232125,-0.00027418063837103546,0.11377352476119995,11.0,0.0008400581427849829,6.323261737823486,1.2191506624221802,32234.90234375,1.1862465176815107e-10,0.2222222238779068,0.07549668848514557
1001614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001718,6.199999809265137,1788.0,20.0,3.0,47.0,177.0,23.0,0.0,5.0,0.0,3.0,7.220008410513401e-05,-0.0003460613079369068,0.10477094352245331,12.0,0.00010714370000641793,6.780669689178467,1.2192118167877197,4115.07763671875,4.252950769334518e-11,0.0,0.05000000074505806
1001838,5.25,1788.0,12.0,2.0,23.0,62.0,8.0,0.0,8.0,0.0,2.0,6.6663276811596e-05,-0.00025481314514763653,0.0936800166964531,12.0,2.2845109924674034e-05,7.465052604675293,1.3246830701828003,864.9508056640625,1.0912820973751295e-14,0.0,0.0833333358168602
1001865,4.5,1788.0,6.0,3.0,9.0,29.0,10.0,0.0,3.0,1.0,2.0,6.951281102374196e-05,-0.00027409399626776576,0.08734762668609619,13.0,0.0,7.933745861053467,1.3074709177017212,0.0,3.079934404235751e-15,1.0,0.5
1001868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1001902,5.5714287757873535,548.0,15.0,12.0,8.0,39.0,36.0,0.0,15.0,5.0,3.0,0.00013015331933274865,-0.0002731559216044843,0.09165184944868088,11.0,0.00014265028585214168,7.608118057250977,1.2168635129928589,5804.19775390625,2.95316444638271e-14,0.4000000059604645,0.2857142984867096
1001907,9.857142448425293,1788.0,39.0,11.0,105.0,236.0,97.0,0.0,42.0,10.0,4.0,9.648632112657651e-05,-0.00036021473351866007,0.10955913364887238,11.0,0.00027809248422272503,6.5280303955078125,1.1951229572296143,11720.9677734375,6.442142375107096e-10,0.6000000238418579,0.2583732008934021
1001915,7.857142925262451,1788.0,40.0,8.0,103.0,355.0,67.0,0.0,14.0,1.0,4.0,9.956057328963652e-05,-0.00021806469885632396,0.11261068284511566,11.0,0.00019394318223930895,6.378230571746826,1.2047439813613892,7025.92236328125,1.8535738915970157e-11,0.10000000149011612,0.04639175161719322
1001916,6.599999904632568,1788.0,19.0,5.0,53.0,106.0,33.0,0.0,16.0,1.0,2.0,8.765023085288703e-05,-0.0002174098917748779,0.09905395656824112,11.0,0.00013359352305997163,7.114306449890137,1.19596266746521,5492.0,8.194286395257766e-12,0.3333333432674408,0.1355932205915451
1001917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002037,4.666666507720947,1788.0,8.0,1.0,21.0,81.0,13.0,0.0,2.0,0.0,1.0,4.516002081800252e-05,9.003792001749389e-06,0.10046256333589554,11.0,0.0,7.028576850891113,1.1943100690841675,0.0,1.4916461078470777e-12,0.0,0.1428571492433548
1002047,12.307692527770996,1788.0,139.0,26.0,485.0,1411.0,422.0,10.0,91.0,15.0,5.0,0.00016264274017885327,-0.00010370418021921068,0.12006713449954987,11.0,0.00047138441004790366,6.044229984283447,1.2356383800506592,19962.029296875,1.0542626494025598e-10,0.1818181872367859,0.05591866374015808
1002114,10.875,1788.0,46.0,18.0,140.0,297.0,203.0,0.0,37.0,20.0,5.0,0.00010707347973948345,-0.0002586398331914097,0.1140308603644371,11.0,0.0003539469325914979,6.311248779296875,1.1983610391616821,14432.2421875,1.1251251041954902e-09,0.6666666865348816,0.23404255509376526
1002125,5.0,1788.0,8.0,3.0,21.0,69.0,19.0,0.0,4.0,1.0,2.0,6.589612894458696e-05,-0.00013585264969151467,0.10100845247507095,12.0,0.0,6.99599552154541,1.1773799657821655,0.0,7.207948647669493e-12,1.0,0.375
1002132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002135,6.666666507720947,118.0,14.0,1.0,81.0,133.0,14.0,0.0,10.0,0.0,1.0,4.3420841393526644e-05,-0.00034969241824001074,0.107851043343544,12.0,0.0,6.6155805587768555,1.1733686923980713,0.0,5.757209153856024e-10,0.0,0.07692307978868484
1002178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002211,9.88888931274414,221.0,68.0,14.0,236.0,543.0,167.0,0.0,37.0,5.0,4.0,0.000130855172756128,-0.0003098336164839566,0.11351347714662552,11.0,0.0007080537034198642,6.335456848144531,1.2032864093780518,28610.2109375,1.4079412080647558e-09,0.190476194024086,0.056155506521463394
1002225,6.599999904632568,1788.0,19.0,4.0,37.0,85.0,29.0,0.0,13.0,1.0,3.0,7.362898031715304e-05,-0.0003120359033346176,0.09877168387174606,12.0,4.721939694718458e-05,7.13178014755249,1.267081379890442,1835.139404296875,1.9365200632295854e-13,0.3333333432674408,0.11666666716337204
1002235,8.571428298950195,118.0,36.0,10.0,100.0,212.0,69.0,0.0,35.0,5.0,4.0,9.560275793774053e-05,-0.0004373504489194602,0.10142101347446442,13.0,9.08577349036932e-05,6.97160530090332,1.2354408502578735,4131.5673828125,2.9005908785961765e-10,0.4000000059604645,0.21311475336551666
1002388,12.199999809265137,548.0,230.0,65.0,733.0,2062.0,994.0,7.0,240.0,93.0,7.0,0.0002634820993989706,-0.00023781723575666547,0.12067238986492157,12.0,0.002026438247412443,6.018929958343506,1.2488094568252563,82434.453125,2.0862904459573173e-10,0.20261438190937042,0.08669476211071014
1002390,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002439,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0001102657406590879,0.8094566464424133,0.0002205557975685224,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,3.604806175055389e-36,1.0,6.0
1002517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002519,9.100000381469727,9.0,1.0,38.0,0.0,6.0,7.0,0.0,1.0,85.0,8.0,0.00011065626313211396,-0.00041150004835799336,0.08174877613782883,13.0,0.0,8.4086275100708,1.275888204574585,0.0,3.8321914585932285e-16,1.0,1.2857142686843872
1002520,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002531,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002554,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0001102657406590879,-0.6416540145874023,0.0002205557975685224,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,3.604806175055389e-36,1.0,6.0
1002577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002579,7.4285712242126465,229.0,28.0,11.0,70.0,254.0,49.0,0.0,15.0,6.0,3.0,0.00010079477215185761,-0.00028415737324394286,0.10898855328559875,12.0,0.00010660774569259956,6.556971073150635,1.208638072013855,4295.07177734375,1.9288142263929053e-11,0.4000000059604645,0.1666666716337204
1002590,20.923076629638672,51.0,83.0,261.0,66.0,253.0,721.0,0.0,267.0,1756.0,21.0,0.000152000313391909,-0.0004905256791971624,0.09437081217765808,12.0,0.0008085116860456765,7.417728424072266,1.2804936170578003,33636.14453125,4.140969164789787e-11,0.77173912525177,0.7854117751121521
1002607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002637,8.0,548.0,71.0,15.0,175.0,575.0,100.0,1.0,48.0,1.0,4.0,0.0001481883809901774,0.0008901508408598602,0.11414038389921188,12.0,0.000797815271653235,6.30615234375,1.1967869997024536,30688.16796875,3.4136833360065566e-09,0.0357142873108387,0.03017241321504116
1002638,5.333333492279053,1788.0,10.0,1.0,32.0,51.0,15.0,0.0,8.0,0.0,1.0,4.8632842663209885e-05,-0.00030739762587472796,0.09411456435918808,12.0,0.0,7.435202121734619,1.240503191947937,0.0,3.370962634464264e-13,0.0,0.1111111119389534
1002658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002663,8.5,1788.0,52.0,22.0,72.0,315.0,164.0,0.0,28.0,18.0,4.0,0.00015809362230356783,-0.0003186689573340118,0.10618184506893158,12.0,0.00048379809595644474,6.703858852386475,1.2266886234283447,18861.9609375,5.916559603358351e-11,0.3214285671710968,0.13574661314487457
1002664,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001102657406590879,-1.0,0.0001102778987842612,1.0,0.0,1.5,0.5,0.0,8.573703122826496e-39,0.0,1.0
1002682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1002902,6.0,1788.0,12.0,3.0,38.0,52.0,22.0,0.0,10.0,1.0,2.0,6.60555888316594e-05,5.314544978318736e-05,0.09711126983165741,12.0,0.0,7.236621856689453,1.2353540658950806,0.0,4.8349775653424784e-14,1.0,0.25
1002910,7.25,54.0,2.0,21.0,0.0,10.0,12.0,0.0,1.0,35.0,6.0,0.0001102970345527865,-0.0004185461439192295,0.07939821481704712,14.0,0.0,8.627957344055176,1.2802969217300415,0.0,5.39498736330991e-16,1.0,1.3125
1003022,7.125,548.0,43.0,10.0,85.0,292.0,71.0,1.0,23.0,1.0,3.0,0.00013697687245439738,-0.0002453755587339401,0.10555867105722427,12.0,0.00036541727604344487,6.737531661987305,1.3045188188552856,14674.8076171875,9.569782032786689e-13,0.06666667014360428,0.04721030220389366
1003078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1003111,7.199999809265137,1788.0,22.0,5.0,122.0,223.0,43.0,0.0,14.0,1.0,2.0,8.438449003733695e-05,-0.0003203563392162323,0.10378728806972504,11.0,0.000105072176665999,6.835456848144531,1.216113567352295,3903.930908203125,5.625701640643577e-11,0.3333333432674408,0.10144927352666855
1003113,7.857142925262451,548.0,37.0,8.0,70.0,239.0,57.0,0.0,19.0,2.0,4.0,0.0001015579400700517,3.3376520150341094e-05,0.10231920331716537,11.0,0.00016096372564788908,6.919184684753418,1.2814743518829346,6218.33447265625,3.891564804778258e-13,0.20000000298023224,0.06914893537759781
1003114,9.399999618530273,548.0,33.0,4.0,137.0,221.0,69.0,0.0,24.0,1.0,3.0,6.961828330531716e-05,-0.0002284919610247016,0.10482045263051987,12.0,5.871940447832458e-05,6.777939796447754,1.2924331426620483,2159.955810546875,1.6413493827971415e-12,0.3333333432674408,0.06862745434045792
1003124,10.5,548.0,96.0,27.0,221.0,817.0,374.0,0.0,67.0,18.0,5.0,0.00016528724518138915,-0.00025690466281957924,0.11803130060434341,11.0,0.000794933526776731,6.131234169006348,1.218888759613037,32214.16796875,7.286102388093241e-09,0.24444444477558136,0.08951964974403381
1003130,4.833333492279053,214.0,14.0,7.0,14.0,73.0,13.0,0.0,5.0,2.0,2.0,0.0001197235906147398,-0.00030142205650918186,0.09352466464042664,12.0,0.00011728511162800714,7.475791931152344,1.2542088031768799,4436.90673828125,5.918056572139924e-14,0.1666666716337204,0.13793103396892548
100320,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1003201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1003214,5.0,221.0,14.0,4.0,14.0,83.0,13.0,0.0,5.0,0.0,3.0,8.233000698965043e-05,-0.0002774996100924909,0.09855227917432785,12.0,0.00010172905604122207,7.1454315185546875,1.2542465925216675,3841.119140625,3.1463720517876936e-13,0.0,0.0714285746216774
1003226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
1003233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
100331,5.142857074737549,1788.0,21.0,9.0,20.0,127.0,24.0,0.0,8.0,2.0,3.0,0.00011564668238861486,-0.00027891347417607903,0.10056883841753006,11.0,0.00012145112123107538,7.022205829620361,1.2299569845199585,4354.59765625,4.3110979196236965e-13,0.10000000149011612,0.09090909361839294
1003344,5.599999904632568,229.0,14.0,4.0,16.0,92.0,24.0,0.0,5.0,1.0,3.0,7.697942055528983e-05,-0.0003433051169849932,0.09517248719930649,12.0,9.027519990922883e-05,7.363669395446777,1.2407200336456299,3477.29443359375,7.675307438226309e-12,0.3333333432674408,0.15555556118488312
1003410,16.65217399597168,438.0,252.0,124.0,857.0,2747.0,1668.0,9.0,442.0,344.0,11.0,0.00025092047872021794,-0.0002615074918139726,0.12382020801305771,11.0,0.0009240403305739164,5.891335964202881,1.2160292863845825,45062.26953125,1.4650862745213544e-09,0.4047619104385376,0.20963221788406372
1003429,6.5,1788.0,27.0,6.0,58.0,161.0,35.0,0.0,12.0,0.0,2.0,0.00011201957386219874,-0.0003188136615790427,0.10290779173374176,11.0,0.0005547184846363962,6.885329246520996,1.247331142425537,22447.779296875,1.2227813163054324e-12,0.0,0.03846153989434242
1003464,9.125,1788.0,44.0,14.0,89.0,289.0,119.0,0.0,30.0,8.0,4.0,0.00011473549966467544,-0.00019919307669624686,0.10549843311309814,11.0,0.00018092778918799013,6.740808010101318,1.250038981437683,7144.61474609375,8.265545366203941e-13,0.4000000059604645,0.13793103396892548
1003481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001102657406590879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7193932157265505e-42,0.0,0.0
