,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1001185,10.0,169.0,55.0,7.0,173.0,523.0,94.0,0.0,33.0,1.0,4.0,7.296880357898772e-05,-0.00017745063814800233,0.12664254009723663,12.0,0.00012435305688995868,6.2971625328063965,1.1446878910064697,6362.55859375,3.8143793679168425e-11,0.10000000149011612,0.041198503226041794
1001193,6.55555534362793,126.0,47.0,13.0,82.0,331.0,62.0,0.0,23.0,2.0,3.0,0.00013655886868946254,-0.0001396364241372794,0.12010563910007477,11.0,0.000751064217183739,6.585467338562012,1.1279079914093018,43219.84765625,3.4771124781535212e-12,0.0476190485060215,0.040145985782146454
100122,11.899999618530273,1169.0,86.0,20.0,514.0,928.0,220.0,5.0,70.0,13.0,4.0,0.000111790606752038,-0.0002133788075298071,0.1344931274652481,11.0,0.000284086971078068,5.9879584312438965,1.09303879737854,18414.54296875,1.1912922870394027e-09,0.3214285671710968,0.10571428388357162
1001233,7.230769157409668,1169.0,94.0,24.0,253.0,815.0,120.0,2.0,90.0,6.0,4.0,0.00017057642980944365,-0.00015935066039673984,0.12536503374576569,11.0,0.0006303354748524725,6.351141929626465,1.2337892055511475,36097.6015625,4.0541801686611034e-12,0.05454545468091965,0.03631284832954407
1001250,4.75,187.0,7.0,3.0,5.0,80.0,14.0,0.0,4.0,1.0,2.0,5.0655351515160874e-05,-0.0002023603447014466,0.10516996681690216,12.0,0.0,7.378684997558594,1.1358832120895386,0.0,1.3731526766341817e-12,1.0,0.4285714328289032
1001258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001279,3.0,1169.0,3.0,1.0,3.0,12.0,1.0,0.0,2.0,0.0,1.0,5.6436838349327445e-05,-0.0002060299157164991,0.09407183527946472,13.0,0.0,8.131211280822754,1.1412135362625122,0.0,2.003416302889501e-15,0.0,0.5
1001288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001384,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.286775457439944e-05,-0.7025421261787415,0.00018575276772025973,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,1.5348417111305886e-34,1.0,6.0
1001385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001426,7.199999809265137,649.0,22.0,4.0,42.0,111.0,41.0,1.0,14.0,1.0,3.0,6.195549212861806e-05,-0.00014386320253834128,0.11233112215995789,11.0,2.139434582204558e-05,6.972041606903076,1.1321262121200562,1140.8026123046875,3.286654368800379e-12,0.3333333432674408,0.11764705926179886
1001430,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001604,7.5714287757873535,1169.0,32.0,9.0,58.0,342.0,63.0,0.0,8.0,4.0,4.0,7.446176459779963e-05,-0.00017775011656340212,0.12521281838417053,11.0,6.851137732155621e-05,6.357646942138672,1.121778130531311,3644.369873046875,1.6718768730550337e-11,0.30000001192092896,0.13173653185367584
1001606,12.727272987365723,149.0,111.0,23.0,555.0,1065.0,698.0,1.0,87.0,17.0,4.0,0.0001029844133881852,-0.0002183684555348009,0.13052359223365784,11.0,0.0005407964927144349,6.139654159545898,1.184799313545227,28872.341796875,1.863654369715917e-10,0.25,0.06857727468013763
1001614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001718,7.625,1945.0,47.0,10.0,90.0,393.0,74.0,0.0,21.0,1.0,4.0,9.420695278095081e-05,-0.00010602768452372402,0.12317940592765808,11.0,0.00041316234273836017,6.446089744567871,1.1525360345840454,21759.70703125,4.5965960204785716e-11,0.06666667014360428,0.03875968977808952
1001838,5.25,1169.0,12.0,2.0,23.0,93.0,15.0,0.0,1.0,0.0,2.0,5.0326576456427574e-05,-9.304973355028778e-05,0.1114964708685875,11.0,1.2162051461928058e-05,7.01674747467041,1.1551584005355835,637.703369140625,5.129266694541001e-13,0.0,0.0833333358168602
1001865,4.75,1169.0,7.0,3.0,14.0,44.0,11.0,0.0,4.0,1.0,2.0,5.5969165259739384e-05,-0.00016286001482512802,0.10403449833393097,12.0,0.0,7.448304653167725,1.1972830295562744,0.0,9.52600781052972e-15,1.0,0.4285714328289032
1001868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1001902,9.699999809265137,143.0,46.0,27.0,133.0,319.0,154.0,0.0,31.0,38.0,6.0,0.00011555162927834317,-0.00016259009134955704,0.11990656703710556,11.0,0.00019138178322464228,6.594740390777588,1.1336562633514404,10562.5224609375,2.2855946302247077e-10,0.5357142686843872,0.27947598695755005
1001907,11.75,1945.0,65.0,13.0,289.0,558.0,186.0,0.0,62.0,10.0,5.0,8.600129513069987e-05,-0.00011435163469286636,0.12855377793312073,11.0,0.0002197575813625008,6.218408107757568,1.157335638999939,12679.8037109375,6.928957407836833e-10,0.4000000059604645,0.1428571492433548
1001915,8.714285850524902,1945.0,46.0,6.0,129.0,472.0,69.0,0.0,16.0,1.0,4.0,7.421528425766155e-05,-0.00016594874614384025,0.128789484500885,11.0,0.0001426412636647001,6.208858013153076,1.1063724756240845,7246.638671875,3.39701808349524e-11,0.10000000149011612,0.0401785708963871
1001916,8.25,649.0,40.0,13.0,101.0,276.0,125.0,0.0,25.0,7.0,4.0,0.0001086040647351183,-0.0001395979488734156,0.12103239446878433,11.0,0.0002542635193094611,6.542698860168457,1.096144676208496,14748.576171875,1.140860409615252e-11,0.3333333432674408,0.13725490868091583
1001917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002037,5.333333492279053,1945.0,10.0,1.0,38.0,127.0,14.0,0.0,3.0,0.0,1.0,3.58980250894092e-05,-0.000113846363092307,0.11639361828565598,11.0,0.0,6.763598442077637,1.1489864587783813,0.0,2.2984257726232915e-12,0.0,0.1111111119389534
1002047,14.882352828979492,649.0,260.0,34.0,1056.0,3902.0,871.0,18.0,148.0,16.0,6.0,0.0001533223839942366,-0.00014034469495527446,0.1424626111984253,10.0,0.0009506925707682967,5.708927154541016,1.1238142251968384,57402.05078125,7.130555590428855e-10,0.11428571492433548,0.032288700342178345
1002114,12.55555534362793,649.0,74.0,18.0,267.0,684.0,293.0,0.0,50.0,20.0,5.0,9.054454130819067e-05,-0.0001367908262182027,0.13457153737545013,10.0,0.00017995377129409462,5.985052108764648,1.0870985984802246,9989.4580078125,1.1375375086331019e-09,0.4761904776096344,0.14159291982650757
1002125,7.599999904632568,1169.0,21.0,5.0,84.0,190.0,39.0,0.0,16.0,2.0,3.0,5.344816599972546e-05,-0.0001970976300071925,0.12422757595777512,11.0,1.9924400476156734e-05,6.4001383781433105,1.0489870309829712,1230.22216796875,2.2582586911568114e-09,0.6666666865348816,0.23076923191547394
1002132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002135,8.5,187.0,22.0,3.0,135.0,231.0,40.0,0.0,15.0,1.0,2.0,4.266426549293101e-05,-9.465218317927793e-05,0.12702089548110962,11.0,0.0,6.281383991241455,1.051934838294983,0.0,1.0789146243084247e-09,1.0,0.13636364042758942
1002178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002211,16.909090042114258,143.0,169.0,17.0,492.0,1552.0,1265.0,0.0,148.0,6.0,5.0,9.786749433260411e-05,-0.00017631333321332932,0.13432911038398743,11.0,0.0006402109866030514,5.994048595428467,1.1121689081192017,34455.78515625,1.908014857221474e-09,0.1388888955116272,0.0463954322040081
1002225,10.5,649.0,61.0,11.0,175.0,892.0,163.0,0.0,31.0,5.0,4.0,8.17447216832079e-05,-0.00018267567793373019,0.12961606681346893,11.0,0.00024082476738840342,6.175640106201172,1.0955785512924194,13317.2626953125,1.0803746786081092e-09,0.2666666805744171,0.06951871514320374
1002235,10.857142448425293,187.0,52.0,10.0,246.0,638.0,99.0,0.0,53.0,5.0,4.0,6.711215974064544e-05,-0.00020087126176804304,0.12555664777755737,11.0,2.619615406729281e-05,6.342975616455078,1.0920350551605225,1635.8294677734375,3.185170738273513e-10,0.4000000059604645,0.18431372940540314
1002360,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002388,14.5,1169.0,366.0,83.0,1628.0,4327.0,1703.0,12.0,425.0,115.0,7.0,0.00023306180082727224,-0.00015676741895731539,0.14323727786540985,11.0,0.0017045222921296954,5.683460235595703,1.1574386358261108,98893.0078125,5.395533464458424e-10,0.17748917639255524,0.06555501371622086
1002390,4.0,649.0,6.0,1.0,7.0,18.0,11.0,0.0,3.0,0.0,1.0,4.398846795083955e-05,0.00019659145618788898,0.10021841526031494,12.0,0.0,7.693840980529785,1.189968228340149,0.0,6.397240898093574e-15,0.0,0.20000000298023224
1002439,3.25,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,9.146980301011354e-05,0.40824827551841736,0.0002089718618663028,2.0,0.0,2.0,0.7071067690849304,0.0,3.5776110874203818e-34,1.0,3.0
1002517,12.166666984558105,649.0,122.0,23.0,420.0,1202.0,341.0,1.0,71.0,13.0,5.0,0.00013118718925397843,-0.00014305069635156542,0.13343417644500732,10.0,0.0007168884039856493,6.027543067932129,1.1583019495010376,40334.171875,2.3680800376180144e-11,0.20000000298023224,0.0543859638273716
1002519,9.100000381469727,649.0,1.0,38.0,0.0,9.0,8.0,0.0,0.0,85.0,8.0,9.234200115315616e-05,-0.00026643750607036054,0.09640511125326157,13.0,0.0,7.958615779876709,1.1770955324172974,0.0,5.235777885873689e-15,1.0,1.2857142686843872
1002520,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002531,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002554,4.333333492279053,5.0,11.0,8.0,6.0,28.0,16.0,0.0,6.0,2.0,2.0,0.00011832021118607372,-0.00021499276044778526,0.09354350715875626,12.0,0.0004983543185517192,8.171487808227539,1.1583621501922607,28884.0,1.694436365543906e-15,0.1666666716337204,0.17391304671764374
1002577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002579,9.285714149475098,1945.0,41.0,11.0,179.0,461.0,80.0,0.0,26.0,6.0,3.0,7.680481940042228e-05,-0.00018093115068040788,0.12838351726531982,11.0,8.635157428216189e-05,6.2253289222717285,1.1316866874694824,4923.23486328125,2.4910766158181552e-11,0.4000000059604645,0.11764705926179886
1002590,21.700000762939453,149.0,246.0,278.0,767.0,2345.0,2351.0,0.0,545.0,1782.0,21.0,0.00015687046106904745,-0.00024840550031512976,0.12816964089870453,11.0,0.0011590035865083337,6.234048366546631,1.1373023986816406,70098.7421875,3.397339076727235e-09,0.5899471044540405,0.47481223940849304
1002607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002637,12.785714149475098,1169.0,183.0,21.0,780.0,2270.0,344.0,12.0,98.0,4.0,6.0,0.00013887265231460333,-0.0001623850257601589,0.13935376703739166,11.0,0.0006406279280781746,5.813979148864746,1.1635756492614746,36622.125,3.519821767383746e-09,0.06060606241226196,0.02500000037252903
1002638,8.75,1169.0,26.0,2.0,126.0,214.0,32.0,0.0,18.0,0.0,2.0,4.415604780660942e-05,-0.00013176923675928265,0.12199197709560394,11.0,3.1954768928699195e-05,6.499100208282471,1.1665608882904053,1700.9344482421875,2.1141210310160474e-11,0.0,0.03846153989434242
1002658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002663,9.181818008422852,1169.0,72.0,25.0,137.0,548.0,229.0,0.0,47.0,18.0,4.0,0.0001301177399000153,-0.0001320259616477415,0.12521281838417053,11.0,0.000376288837287575,6.357646942138672,1.121778130531311,20442.111328125,6.280018866045012e-11,0.25,0.09651898592710495
1002664,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.286775457439944e-05,-1.0,9.287638386012986e-05,1.0,0.0,1.5,0.5,0.0,4.867308201304049e-37,0.0,1.0
1002682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1002761,4.0,1945.0,4.0,3.0,5.0,23.0,8.0,0.0,1.0,1.0,2.0,6.094514537835494e-05,-0.00018289686704520136,0.10280539840459824,12.0,0.0,7.525397777557373,1.1218860149383545,0.0,5.89124886027359e-13,1.0,0.75
1002811,4.5,94.0,9.0,2.0,14.0,86.0,9.0,0.0,2.0,0.0,2.0,4.93246698169969e-05,-0.00021016664686612785,0.11335305124521255,12.0,4.92842946187011e-06,6.918200492858887,1.104295253753662,246.28604125976562,5.092546176421742e-11,0.0,0.1111111119389534
1002902,7.75,649.0,19.0,3.0,86.0,117.0,35.0,0.0,16.0,1.0,2.0,4.51561099907849e-05,-0.0001184838474728167,0.1133769154548645,11.0,0.0,6.91695499420166,1.2017388343811035,0.0,4.3194587446768185e-13,1.0,0.2222222238779068
1002910,7.25,7.0,2.0,21.0,0.0,16.0,12.0,0.0,1.0,35.0,6.0,9.029825014295056e-05,-0.00012946994684170932,0.09720750153064728,12.0,0.0,7.901176452636719,1.1883773803710938,0.0,4.2384148016901164e-15,1.0,1.3125
1003022,8.75,1169.0,56.0,9.0,187.0,498.0,93.0,1.0,29.0,1.0,4.0,0.00010295503307133913,-0.00013529061106964946,0.1250319480895996,11.0,0.00037600903306156397,6.365397930145264,1.1682862043380737,21740.37890625,4.785289785952385e-12,0.06666667014360428,0.03536977618932724
1003078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1003111,7.800000190734863,1945.0,25.0,5.0,157.0,397.0,49.0,0.0,15.0,1.0,2.0,6.602607027161866e-05,-0.0001859947806224227,0.11971110105514526,11.0,9.026582847582176e-05,6.603875637054443,1.1204479932785034,4886.09130859375,6.140753183725423e-11,0.3333333432674408,0.08974359184503555
1003113,10.0,1169.0,57.0,11.0,161.0,490.0,117.0,1.0,35.0,4.0,5.0,8.375334437005222e-05,-0.00016020693874452263,0.1210475042462349,11.0,5.6627199228387326e-05,6.542006969451904,1.2089345455169678,3262.9814453125,1.5958989772052457e-12,0.2666666805744171,0.08045977354049683
1003114,10.800000190734863,1169.0,40.0,4.0,226.0,337.0,84.0,0.0,33.0,1.0,3.0,5.2090959798078984e-05,-0.0001716565020615235,0.12200118601322174,12.0,2.982127625728026e-05,6.498684883117676,1.2007055282592773,1568.5457763671875,3.78863477049074e-12,0.3333333432674408,0.06557376682758331
1003124,12.285714149475098,1169.0,146.0,33.0,494.0,1534.0,573.0,1.0,115.0,22.0,5.0,0.0001449536794098094,-0.00016335528925992548,0.13802042603492737,11.0,0.0006455845432356,5.860484600067139,1.1205145120620728,35749.4765625,7.357875198010788e-09,0.21212121844291687,0.06851036846637726
1003130,6.285714149475098,649.0,29.0,8.0,48.0,212.0,38.0,0.0,8.0,2.0,3.0,9.002742444863543e-05,-0.0002206631761509925,0.119422048330307,11.0,0.00016466535453218967,6.617439270019531,1.0843079090118408,8666.8125,1.1473803677997108e-11,0.10000000149011612,0.06474819779396057
100320,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1003201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
1003214,7.400000095367432,126.0,62.0,16.0,108.0,519.0,101.0,0.0,34.0,3.0,4.0,0.0001190262773889117,-0.00013462986680679023,0.12463968247175217,11.0,0.0003698097716551274,6.382283687591553,1.162513256072998,20265.544921875,8.566067993820425e-11,0.0714285746216774,0.03883495181798935
1003226,4.5,1169.0,9.0,2.0,7.0,66.0,13.0,0.0,2.0,0.0,2.0,5.053454151493497e-05,0.0045024738647043705,0.11049248278141022,11.0,3.751629265025258e-05,7.071418762207031,1.1074548959732056,1924.806884765625,2.842207263813179e-13,0.0,0.1111111119389534
1003233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286775457439944e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.463740323895131e-40,0.0,0.0
100331,8.699999809265137,1945.0,69.0,18.0,339.0,669.0,146.0,0.0,55.0,7.0,4.0,0.00012143381900386885,-0.00016525854880455881,0.12892994284629822,11.0,0.0003347243764437735,6.203183174133301,1.1694926023483276,18260.486328125,3.275485438436476e-11,0.1428571492433548,0.053892213851213455
