,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1000015,3.25,155.0,4.0,3.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,0.000128613188280724,-0.0049561974592506886,0.05584900081157684,15.0,0.0001296414848184213,10.029801368713379,1.386705756187439,3924.0,4.378036405647426e-19,0.0,0.25
1000180,8.25,332.0,81.0,26.0,154.0,487.0,205.0,1.0,80.0,14.0,3.0,0.00021960320009384304,-0.002395577961578965,0.08487238734960556,12.0,0.0007776977145113051,6.941925525665283,1.4320008754730225,23584.314453125,1.6760381060451635e-12,0.15555556118488312,0.06976744532585144
1000209,4.0,109.0,6.0,5.0,2.0,18.0,9.0,0.0,2.0,1.0,2.0,0.0001343179028481245,-0.0017635142430663109,0.0728682428598404,14.0,0.0001296414848184213,7.9207844734191895,1.3580164909362793,3924.0,3.134705089852431e-16,0.3333333432674408,0.3333333432674408
1000227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
1000228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
1000229,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
1000230,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
1000232,3.6666667461395264,399.0,5.0,1.0,7.0,21.0,5.0,0.0,3.0,0.0,1.0,6.106646469561383e-05,-0.0026235184632241726,0.07522999495267868,13.0,0.0,7.70351505279541,1.361624836921692,0.0,1.3465201176288133e-12,0.0,0.25
1000234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
1000235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012850167695432901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2400623276850013e-36,0.0,0.0
