,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1000459,5.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.408613262465224e-05,0.22284288704395294,0.00025636094505898654,1.0,0.0,1.7999999523162842,0.4000000059604645,0.0,1.4517231100451804e-29,1.0,2.0
1000495,5.333333492279053,144.0,10.0,1.0,39.0,84.0,9.0,0.0,7.0,0.0,1.0,2.489174949005246e-05,-0.0005427044234238565,0.101371631026268,12.0,0.0,6.8949174880981445,1.1124342679977417,0.0,1.1899656607305964e-11,0.0,0.1111111119389534
1000564,14.454545021057129,273.0,109.0,28.0,656.0,1373.0,378.0,1.0,108.0,28.0,6.0,6.92398170940578e-05,-0.0005196597776375711,0.11984187364578247,11.0,8.126271131914109e-05,5.986382007598877,1.1707745790481567,10816.5234375,3.7226891014263686e-10,0.4444444477558136,0.13838861882686615
1000623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1000654,14.454545021057129,273.0,109.0,27.0,656.0,1373.0,378.0,1.0,108.0,26.0,6.0,6.92398170940578e-05,-0.0005196597776375711,0.11984187364578247,11.0,8.126271131914109e-05,5.986382007598877,1.1707745790481567,10816.5234375,3.7226891014263686e-10,0.4444444477558136,0.13838861882686615
1000683,3.75,3999.0,3.0,4.0,2.0,49.0,7.0,0.0,0.0,1.0,2.0,4.082141458638944e-05,-0.0005435572238638997,0.09823218733072281,13.0,0.0,7.083315372467041,1.126859188079834,0.0,7.261712932360442e-12,1.0,1.0
1000688,7.0,4.0,21.0,10.0,139.0,270.0,25.0,0.0,13.0,7.0,3.0,6.204534292919561e-05,-0.00058421102585271,0.10483064502477646,12.0,0.00022975870524533093,6.7004075050354,1.2122461795806885,27966.0,9.577373616398432e-13,0.5,0.20000000298023224
1000694,15.470588684082031,3999.0,270.0,34.0,1679.0,3909.0,868.0,9.0,183.0,19.0,7.0,0.00012245165999047458,-0.0005742901121266186,0.12519952654838562,11.0,0.0010541178053244948,5.773000240325928,1.218664288520813,123991.6328125,1.4890291777369669e-10,0.11428571492433548,0.03144844248890877
1000695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1000697,12.782608985900879,3999.0,364.0,58.0,2242.0,5449.0,850.0,4.0,368.0,43.0,6.0,0.0001569668238516897,-0.0005303259240463376,0.13201484084129333,10.0,0.0009811787167564034,5.526592254638672,1.1610089540481567,114894.2890625,9.961435010197306e-10,0.08571428805589676,0.02619047649204731
1000736,10.923076629638672,144.0,133.0,25.0,487.0,1798.0,274.0,18.0,97.0,9.0,6.0,9.006458276417106e-05,-0.0005318345502018929,0.12207584828138351,11.0,0.00020721547480206937,5.895132064819336,1.111490249633789,24747.966796875,2.006962818157376e-09,0.1090909093618393,0.06486941874027252
1000753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1000779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1000787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001039,24.54166603088379,3999.0,673.0,55.0,9013.0,14653.0,4203.0,52.0,534.0,27.0,8.0,0.00013473226863425225,-0.0005286415689624846,0.13929730653762817,11.0,0.0005585976177826524,5.289942264556885,1.163089394569397,70859.0859375,6.8378596118634505e-09,0.08225107938051224,0.018893850967288017
1001065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001082,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.408613262465224e-05,0.7340696454048157,0.00012818047252949327,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,6.548621723081361e-33,1.0,6.0
1001113,9.0,3999.0,42.0,4.0,124.0,436.0,52.0,0.0,17.0,0.0,4.0,4.0580693166702986e-05,-0.0005105147720314562,0.11274543404579163,12.0,4.339532824815251e-05,6.300235748291016,1.1769890785217285,4680.14453125,8.703541359844635e-11,0.0,0.024390242993831635
1001115,3.4000000953674316,145.0,3.0,7.0,0.0,9.0,2.0,0.0,4.0,2.0,2.0,7.293639646377414e-05,-0.0006549423560500145,0.07616102695465088,14.0,0.00015318889927584678,8.846236228942871,1.2167738676071167,18646.0,4.174195834123729e-16,0.3333333432674408,0.5833333134651184
1001171,8.333333015441895,3999.0,19.0,1.0,153.0,185.0,21.0,0.0,16.0,0.0,1.0,2.338144440727774e-05,-0.0005384973483160138,0.10805007815361023,11.0,0.0,6.530559539794922,1.2042524814605713,0.0,1.8967726694851805e-12,0.0,0.0555555559694767
1001185,11.714285850524902,3999.0,67.0,6.0,287.0,917.0,111.0,0.0,38.0,1.0,5.0,4.422456186148338e-05,-0.0005255745491012931,0.1182074174284935,11.0,5.1006416470045224e-05,6.055329322814941,1.182266354560852,5460.005859375,7.077824437651259e-11,0.10000000149011612,0.03363914415240288
1001193,7.44444465637207,3999.0,55.0,13.0,111.0,496.0,73.0,1.0,24.0,2.0,4.0,8.001891546882689e-05,-0.0005458138766698539,0.11094976961612701,12.0,0.0002318112092325464,6.386017799377441,1.1884576082229614,27421.01953125,2.510320250281861e-11,0.0476190485060215,0.036474164575338364
100122,12.416666984558105,3999.0,119.0,27.0,703.0,1619.0,295.0,5.0,101.0,18.0,6.0,8.355389581993222e-05,-0.0005106616881676018,0.1237620860338211,11.0,0.0001728436182020232,5.828436851501465,1.1349769830703735,22806.1640625,1.233120050514458e-09,0.24444444477558136,0.08768822252750397
1001233,10.529411315917969,3999.0,207.0,33.0,858.0,2490.0,344.0,9.0,180.0,9.0,6.0,0.00012365092698018998,-0.0005407375283539295,0.1201985701918602,11.0,0.00041803743806667626,5.971584796905518,1.1985708475112915,49243.52734375,4.916076573602268e-11,0.0476190485060215,0.02267359383404255
1001250,5.0,71.0,8.0,3.0,9.0,100.0,16.0,0.0,4.0,1.0,2.0,3.3390038879588246e-05,-0.0005416896310634911,0.09693703055381775,13.0,0.0,7.164593696594238,1.1890895366668701,0.0,1.4961331869581262e-12,1.0,0.375
1001258,2.5,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.080551924649626e-05,-8.960792996504097e-09,0.00012818047252949327,1.0,8.21564416497722e-09,1.6666666269302368,0.4714045226573944,1.0,3.901923091150039e-34,0.0,1.0
1001279,3.0,15.0,3.0,1.0,3.0,14.0,2.0,0.0,1.0,0.0,1.0,3.615790046751499e-05,-0.0005158900748938322,0.08766448497772217,13.0,0.0,7.816641807556152,1.2024555206298828,0.0,3.999069548817416e-15,0.0,0.5
1001288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001316,9.625,3999.0,51.0,13.0,248.0,490.0,149.0,0.0,33.0,7.0,4.0,6.284665869316086e-05,-0.0005365055403672159,0.10989522933959961,11.0,5.640119707095437e-05,6.437701225280762,1.1871472597122192,6706.55224609375,9.254596221308642e-12,0.3333333432674408,0.10559006035327911
1001384,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.408613262465224e-05,-0.7647329568862915,0.00012818047252949327,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,6.548621723081361e-33,1.0,6.0
1001385,3.3333332538604736,3999.0,4.0,1.0,3.0,31.0,6.0,0.0,1.0,0.0,1.0,2.882156150008086e-05,-0.0005608729552477598,0.09010083228349686,13.0,0.0,7.632318019866943,1.1229488849639893,0.0,3.0289124073462625e-12,0.0,0.3333333432674408
1001426,14.125,101.0,121.0,68.0,285.0,1301.0,677.0,3.0,67.0,177.0,10.0,9.699116344563663e-05,-0.0005424292176030576,0.11789483577013016,11.0,0.00029437392367981374,6.068732738494873,1.1849610805511475,34350.56640625,2.028485192318019e-11,0.5054945349693298,0.27193406224250793
1001430,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001601,3.3333332538604736,3999.0,4.0,1.0,6.0,11.0,1.0,0.0,3.0,0.0,1.0,3.4867127396864817e-05,-0.0005094158696010709,0.08596736937761307,13.0,0.0,7.951211452484131,1.1445401906967163,0.0,1.8332108766660853e-14,0.0,0.3333333432674408
1001604,9.375,3999.0,55.0,10.0,182.0,666.0,97.0,0.0,22.0,4.0,5.0,5.406360651249997e-05,-0.0005376737681217492,0.11567534506320953,11.0,7.674384687561542e-05,6.165987491607666,1.1651643514633179,8159.89599609375,1.8617147753974272e-11,0.20000000298023224,0.07076922804117203
1001606,13.166666984558105,101.0,134.0,25.0,710.0,1501.0,769.0,1.0,105.0,17.0,4.0,7.216008089017123e-05,-0.0005132518708705902,0.12056522071361542,11.0,0.0004114492912776768,5.956465721130371,1.1818524599075317,45376.3359375,1.9633474013236452e-10,0.20000000298023224,0.054226476699113846
1001614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001718,10.5,3999.0,70.0,8.0,271.0,764.0,97.0,0.0,34.0,1.0,4.0,6.177979958010837e-05,-0.0004925665562041104,0.11594488471746445,12.0,0.00023213216627482325,6.15397834777832,1.2003326416015625,24970.978515625,5.145617959501081e-11,0.06666667014360428,0.02525252476334572
1001838,5.25,3999.0,12.0,2.0,23.0,124.0,15.0,0.0,1.0,0.0,2.0,3.2636198739055544e-05,-0.0005516090895980597,0.10303020477294922,12.0,5.791129296994768e-06,6.800021648406982,1.1841961145401,610.4999389648438,9.04314166952358e-13,0.0,0.0833333358168602
1001865,5.25,3999.0,9.0,3.0,26.0,74.0,14.0,0.0,6.0,1.0,2.0,3.459512299741618e-05,-0.000545682676602155,0.09826509654521942,12.0,0.0,7.081278324127197,1.2131062746047974,0.0,3.681285826303768e-14,1.0,0.3333333432674408
1001868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1001902,12.666666984558105,287.0,110.0,30.0,515.0,1172.0,401.0,1.0,68.0,41.0,6.0,8.807271660771221e-05,-0.0005302556091919541,0.11891871690750122,12.0,0.0002271491102874279,6.025091171264648,1.142914891242981,26069.392578125,1.5670629238684342e-09,0.3333333432674408,0.117068812251091
1001907,12.222222328186035,3999.0,83.0,15.0,441.0,941.0,240.0,0.0,71.0,10.0,5.0,6.627091352129355e-05,-0.0005001510144211352,0.11884010583162308,11.0,0.0001567075087223202,6.028415203094482,1.1560370922088623,18790.10546875,7.058268969295511e-10,0.2857142984867096,0.10296683758497238
1001915,9.571428298950195,3999.0,52.0,6.0,167.0,676.0,81.0,0.0,17.0,1.0,4.0,4.407981032272801e-05,-0.0005254080169834197,0.11726227402687073,11.0,3.99912241846323e-05,6.096075534820557,1.1394282579421997,4203.7978515625,6.349886588763454e-11,0.10000000149011612,0.035433072596788406
1001916,9.125,3999.0,47.0,13.0,147.0,442.0,145.0,0.0,27.0,7.0,4.0,6.438916170736775e-05,-0.0004864394140895456,0.11286874115467072,11.0,0.00010663646389730275,6.294445514678955,1.120331048965454,12784.7138671875,1.4384038231340934e-11,0.3333333432674408,0.11784511804580688
1001917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002037,6.0,3999.0,15.0,2.0,43.0,216.0,21.0,1.0,2.0,0.0,2.0,2.8972281143069267e-05,-0.0005400537047535181,0.10692030191421509,11.0,2.2930303202883806e-06,6.588998317718506,1.2049130201339722,230.07763671875,3.3666576471080845e-12,0.0,0.1034482792019844
1002047,20.434782028198242,3999.0,537.0,54.0,4345.0,9489.0,4439.0,34.0,404.0,29.0,7.0,0.00013141676026862115,-0.0005082510760985315,0.1333925426006317,10.0,0.0007612484041601419,5.479841232299805,1.1701534986495972,96020.46875,8.037942755834138e-09,0.09047619253396988,0.02131090871989727
1002114,14.222222328186035,3999.0,89.0,18.0,407.0,1006.0,370.0,0.0,58.0,20.0,6.0,5.5799853726057336e-05,-0.0005308587569743395,0.12203040719032288,11.0,5.823707761010155e-05,5.896954536437988,1.1314036846160889,6704.2109375,2.490897266227421e-09,0.4761904776096344,0.11940298229455948
1002125,9.399999618530273,3999.0,30.0,5.0,195.0,374.0,63.0,0.0,25.0,2.0,3.0,3.396999090909958e-05,-0.0005356069304980338,0.11517808586359024,12.0,9.204144589602947e-06,6.188290596008301,1.1093621253967285,1204.6942138671875,2.2615749273313668e-09,0.6666666865348816,0.16304348409175873
1002132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002135,12.0,3999.0,66.0,7.0,365.0,968.0,128.0,0.0,36.0,2.0,5.0,4.097912460565567e-05,-0.0005310045089572668,0.1208554357290268,11.0,3.8687518099322915e-05,5.944563388824463,1.135866641998291,4420.2099609375,1.1824100587531916e-09,0.20000000298023224,0.04216867312788963
1002178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002211,20.090909957885742,181.0,204.0,16.0,795.0,2335.0,1800.0,0.0,153.0,6.0,6.0,6.174475856823847e-05,-0.0005111856735311449,0.1231767013669014,11.0,0.0002878387167584151,5.851383209228516,1.1577308177947998,31430.251953125,3.062258446817623e-09,0.1388888955116272,0.04030373692512512
1002225,12.222222328186035,3999.0,89.0,13.0,406.0,1373.0,250.0,0.0,48.0,5.0,5.0,6.031593875377439e-05,-0.0005409246077761054,0.12258604168891907,11.0,0.0001661410351516679,5.874758720397949,1.1402655839920044,19522.8359375,2.1602340893878136e-07,0.190476194024086,0.04433497413992882
1002235,14.285714149475098,156.0,76.0,10.0,540.0,1126.0,159.0,0.0,83.0,5.0,4.0,3.9954167732503265e-05,-0.0005388041026890278,0.11571377515792847,12.0,1.5182451534201391e-05,6.164271831512451,1.1490999460220337,2009.5743408203125,3.5606179116243197e-10,0.4000000059604645,0.1625344306230545
1002360,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002388,16.037036895751953,3999.0,499.0,91.0,2776.0,7419.0,2282.0,21.0,554.0,116.0,7.0,0.00015810939657967538,-0.0005310266860760748,0.13129329681396484,11.0,0.000720562064088881,5.551468849182129,1.1855876445770264,88684.9921875,8.595172906744608e-10,0.14666666090488434,0.04976515471935272
1002390,4.666666507720947,145.0,8.0,1.0,20.0,32.0,10.0,0.0,6.0,0.0,1.0,3.0155151762301102e-05,-0.0005566772306337953,0.09164170175790787,12.0,0.0,7.520802021026611,1.2310526371002197,0.0,1.348124171026083e-14,0.0,0.1428571492433548
1002396,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002439,3.25,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.30217109574005e-05,0.40824827551841736,0.00014420303341466933,2.0,0.0,2.0,0.7071067690849304,0.0,1.4641785717793605e-32,1.0,3.0
1002517,14.214285850524902,3999.0,188.0,26.0,969.0,2617.0,474.0,2.0,109.0,14.0,6.0,9.74986469373107e-05,-0.0005030211759731174,0.12551817297935486,10.0,0.00042825393029488623,5.760883331298828,1.1798748970031738,50282.9453125,1.901580698460137e-10,0.13636364042758942,0.03406202420592308
1002519,9.100000381469727,9.0,1.0,38.0,0.0,11.0,8.0,0.0,0.0,85.0,8.0,6.338348612189293e-05,-0.0006844769231975079,0.08864334225654602,13.0,0.0,7.741368293762207,1.1710909605026245,0.0,1.4544485746532422e-14,1.0,1.2857142686843872
1002520,5.800000190734863,109.0,9.0,8.0,31.0,39.0,24.0,0.0,8.0,5.0,3.0,4.898569386568852e-05,-0.0005463259294629097,0.09255948662757874,12.0,0.0,7.456144332885742,1.170971155166626,0.0,7.724634191845492e-14,1.0,0.5454545617103577
1002531,4.75,287.0,10.0,2.0,8.0,39.0,15.0,0.0,5.0,0.0,2.0,3.6366873246151954e-05,-0.0006002439185976982,0.09166883677244186,12.0,1.1237088983762078e-05,7.518871784210205,1.1547707319259644,1123.305419921875,1.6015352021989115e-13,0.0,0.10000000149011612
1002554,5.333333492279053,70.0,30.0,17.0,38.0,129.0,35.0,0.0,39.0,6.0,2.0,0.00010484665835974738,-0.0005606445483863354,0.09741996973752975,12.0,0.0003331595507916063,7.134033679962158,1.1562683582305908,40528.55859375,1.617159368656057e-13,0.1428571492433548,0.12087912112474442
1002577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002579,12.285714149475098,3999.0,62.0,10.0,406.0,950.0,129.0,0.0,37.0,5.0,4.0,4.260497007635422e-05,-0.0005143762100487947,0.12020116299390793,11.0,2.4396360458922572e-05,5.971477508544922,1.1666065454483032,2735.385009765625,2.951689725971818e-10,0.4000000059604645,0.07975459843873978
1002590,22.29032325744629,353.0,298.0,284.0,988.0,3073.0,2870.0,0.0,702.0,1796.0,21.0,0.00010928230040008202,-0.00046729083987884223,0.11560335755348206,12.0,0.0006601344211958349,6.169204235076904,1.1703956127166748,85128.2578125,3.4278819782684877e-09,0.5591133236885071,0.42775726318359375
1002607,18.47058868408203,287.0,204.0,73.0,1138.0,2362.0,1687.0,0.0,272.0,170.0,9.0,9.952436084859073e-05,-0.0005167953786440194,0.12123402208089828,11.0,0.00041929385042749345,5.9291229248046875,1.1482510566711426,54420.52734375,4.264849029489426e-10,0.48571428656578064,0.1961471140384674
1002637,16.733333587646484,3999.0,260.0,23.0,1747.0,4169.0,501.0,25.0,157.0,5.0,7.0,8.824186807032675e-05,-0.0005369283026084304,0.12960782647132874,11.0,0.0002744654193520546,5.610658168792725,1.163333773612976,34512.33203125,3.551288596526092e-09,0.06410256773233414,0.023962803184986115
1002638,12.181818008422852,3999.0,129.0,13.0,591.0,1722.0,176.0,7.0,57.0,1.0,6.0,7.0515314291697e-05,-0.0005228135851211846,0.12216416001319885,11.0,0.0001448852417524904,5.8915934562683105,1.166100263595581,16996.001953125,1.0395405369845179e-10,0.02777777798473835,0.020283976569771767
1002658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002663,11.307692527770996,3999.0,129.0,27.0,376.0,1303.0,366.0,2.0,72.0,15.0,5.0,9.340451651951298e-05,-0.0005315854796208441,0.11794473975896835,11.0,0.0003200798819307238,6.066587924957275,1.1622432470321655,36801.82421875,8.093645892381929e-11,0.16363635659217834,0.0520833320915699
1002664,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.408613262465224e-05,-1.0,6.409023626474664e-05,1.0,0.0,1.5,0.5,0.0,2.7689420891669853e-35,0.0,1.0
1002682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408613262465224e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490504690325472e-38,0.0,0.0
1002761,6.833333492279053,206.0,11.0,11.0,46.0,89.0,44.0,0.0,9.0,10.0,4.0,5.0539139920147136e-05,-0.0005463144043460488,0.09906863421201706,12.0,0.0,7.031953811645508,1.1776784658432007,0.0,1.272230801610541e-12,1.0,0.625
1002811,8.571428298950195,3999.0,42.0,10.0,180.0,487.0,86.0,0.0,26.0,2.0,3.0,5.0962382374564186e-05,-0.0005405038828030229,0.1131574958562851,11.0,4.182319753454067e-05,6.280934810638428,1.1763790845870972,4204.73583984375,5.2900218927565135e-11,0.20000000298023224,0.06603773683309555
1002902,7.199999809265137,3999.0,22.0,5.0,91.0,196.0,40.0,0.0,16.0,1.0,2.0,4.788898513652384e-05,-0.0005491404444910586,0.10544153302907944,12.0,7.66026641940698e-05,6.667381286621094,1.2380337715148926,9324.0,1.927146593347362e-12,0.3333333432674408,0.13432836532592773
1002910,7.25,7.0,2.0,21.0,0.0,24.0,13.0,0.0,0.0,35.0,6.0,6.0534737713169307e-05,-0.0005386515404097736,0.09013435244560242,13.0,0.0,7.629851818084717,1.229256272315979,0.0,1.2648266121799163e-14,1.0,1.3125
1003022,9.5,3999.0,62.0,9.0,257.0,733.0,107.0,1.0,30.0,1.0,4.0,6.300005770754069e-05,-0.0005401843227446079,0.11626659333705902,12.0,0.000123060483019799,6.139717102050781,1.1806098222732544,14330.1767578125,7.316679206947896e-11,0.06666667014360428,0.03170028701424599
1003078,3.3333332538604736,3999.0,4.0,1.0,4.0,28.0,5.0,0.0,1.0,0.0,1.0,2.801596201607026e-05,-0.0004537259810604155,0.09048116952180862,13.0,0.0,7.6044392585754395,1.1648294925689697,0.0,7.798573527402486e-13,0.0,0.3333333432674408
1003111,9.0,9.0,31.0,5.0,289.0,539.0,51.0,0.0,22.0,1.0,2.0,4.447110040928237e-05,-0.0005331820575520396,0.11097406595945358,12.0,5.4584128520218655e-05,6.384838104248047,1.179831624031067,6174.01318359375,1.1499380614399257e-10,0.3333333432674408,0.0729166641831398
