,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1000015,7.166666507720947,1049.0,31.0,4.0,68.0,258.0,32.0,0.0,11.0,0.0,4.0,4.86579883727245e-05,-0.0002829526783898473,0.10667891800403595,12.0,4.745846672449261e-05,6.648952484130859,1.1703696250915527,5313.9189453125,7.2682142422675344e-12,0.0,0.03333333507180214
1000045,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000180,16.200000762939453,3722.0,501.0,61.0,3368.0,8921.0,1543.0,35.0,412.0,34.0,7.0,0.0001482600491726771,-0.00029863117379136384,0.13498792052268982,11.0,0.0007218306418508291,5.464282035827637,1.181433916091919,98664.6015625,1.1906498897928941e-08,0.0830039530992508,0.024854907765984535
1000209,9.454545021057129,3722.0,60.0,29.0,132.0,642.0,221.0,1.0,48.0,31.0,5.0,6.978507008170709e-05,-0.0003247058193664998,0.11513124406337738,13.0,5.380031871027313e-05,6.234236240386963,1.2399882078170776,6038.7314453125,2.3889012989997127e-10,0.3888888955116272,0.18530884385108948
1000227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000228,22.0,3722.0,322.0,39.0,2525.0,6055.0,1507.0,16.0,231.0,40.0,8.0,7.708580233156681e-05,-0.0003134206053800881,0.13365088403224945,11.0,0.0002441277028992772,5.508942127227783,1.190039873123169,33317.3515625,2.9699771530999897e-09,0.23076923191547394,0.05315614491701126
1000229,8.399999618530273,274.0,25.0,5.0,79.0,250.0,58.0,2.0,18.0,2.0,3.0,3.075055428780615e-05,-0.00030968544888310134,0.10629239678382874,14.0,5.625225796279665e-08,6.669494152069092,1.221052885055542,7.243908882141113,9.164934436367567e-12,0.6666666865348816,0.2432432472705841
1000230,7.0,12.0,12.0,11.0,15.0,87.0,53.0,0.0,7.0,10.0,4.0,5.622214303002693e-05,-0.00033703199005685747,0.10384764522314072,14.0,0.0,6.802963733673096,1.146504521369934,0.0,5.1594926248066386e-11,1.0,0.5882353186607361
1000232,8.0,3722.0,18.0,1.0,136.0,233.0,24.0,0.0,11.0,0.0,1.0,2.272224628541153e-05,-0.0003161998756695539,0.11140099167823792,12.0,0.0,6.409504413604736,1.183695912361145,0.0,3.4613863858501404e-11,0.0,0.05882352963089943
1000234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000278,3.6666667461395264,3722.0,5.0,1.0,7.0,24.0,5.0,0.0,3.0,0.0,1.0,3.071360333706252e-05,-0.00030358770163729787,0.09323841333389282,14.0,0.0,7.463260173797607,1.1637095212936401,0.0,1.2328915557739684e-13,0.0,0.25
1000297,7.625,155.0,29.0,16.0,45.0,158.0,87.0,0.0,24.0,12.0,4.0,6.481213495135307e-05,-0.00032434292370453477,0.09967675060033798,13.0,3.6607769288821146e-05,7.0457844734191895,1.209715723991394,4265.4345703125,2.867321722936633e-13,0.46666666865348816,0.2487804889678955
1000298,8.0,289.0,96.0,42.0,194.0,626.0,243.0,0.0,142.0,46.0,6.0,0.00011615329276537523,-0.00033678184263408184,0.110756516456604,13.0,0.0005132269579917192,6.440980911254883,1.1861991882324219,63204.54296875,7.472180513223847e-11,0.20512820780277252,0.13686314225196838
1000459,5.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.159531767480075e-05,-0.642373263835907,0.00024639646289870143,1.0,0.0,1.7999999523162842,0.4000000059604645,0.0,1.451702947966075e-29,1.0,2.0
1000495,5.333333492279053,3722.0,10.0,1.0,39.0,87.0,9.0,0.0,7.0,0.0,1.0,2.4679951820871793e-05,-0.0003282179241068661,0.10251525044441223,14.0,0.0,6.878385066986084,1.1406583786010742,0.0,1.2047237339662953e-11,0.0,0.1111111119389534
1000564,14.545454978942871,197.0,110.0,28.0,662.0,1431.0,382.0,1.0,109.0,28.0,6.0,6.484025652753189e-05,-0.0003202460065949708,0.12092771381139755,12.0,6.965264037717134e-05,5.983341693878174,1.1877541542053223,9971.720703125,3.7361880256270297e-10,0.4444444477558136,0.13721804320812225
1000623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000654,14.545454978942871,197.0,110.0,27.0,662.0,1431.0,382.0,1.0,109.0,26.0,6.0,6.484025652753189e-05,-0.0003202460065949708,0.12092771381139755,12.0,6.965264037717134e-05,5.983341693878174,1.1877541542053223,9971.720703125,3.7361880256270297e-10,0.4444444477558136,0.13721804320812225
1000683,3.75,289.0,3.0,4.0,2.0,52.0,7.0,0.0,0.0,1.0,2.0,4.0944443753687665e-05,-0.0003316843940410763,0.09949678927659988,14.0,0.0,7.0567193031311035,1.1648716926574707,0.0,7.40178317942819e-12,1.0,1.0
1000688,7.0,1049.0,21.0,10.0,138.0,285.0,27.0,0.0,12.0,7.0,3.0,6.001418296364136e-05,-0.0003449783835094422,0.10579656064510345,13.0,0.00022269485634751618,6.696065425872803,1.2316761016845703,29343.0,9.72364658409497e-13,0.5,0.20000000298023224
1000694,16.235294342041016,1049.0,283.0,34.0,1872.0,4221.0,920.0,16.0,193.0,19.0,7.0,0.0001162728585768491,-0.00032416635076515377,0.12635646760463715,12.0,0.0008067280286923051,5.769238471984863,1.2412160634994507,106145.5703125,1.502284685539479e-10,0.11428571492433548,0.031759656965732574
1000695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000697,13.260869979858398,3722.0,375.0,58.0,2410.0,5834.0,883.0,4.0,373.0,43.0,6.0,0.00014582634321413934,-0.00032016789191402495,0.1329997479915619,12.0,0.0008797625196166337,5.531016826629639,1.1980582475662231,111331.46875,1.0276192119462735e-09,0.08571428805589676,0.025431770831346512
1000736,11.15384578704834,3722.0,136.0,25.0,498.0,1926.0,282.0,18.0,95.0,9.0,6.0,8.592820086050779e-05,-0.00032215978717431426,0.1235242486000061,13.0,0.00017318683967459947,5.878589630126953,1.1397838592529297,22158.0703125,2.031852242012633e-09,0.1090909093618393,0.06311475485563278
1000753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1000787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1001039,25.66666603088379,3722.0,697.0,54.0,9951.0,15774.0,4327.0,61.0,536.0,25.0,8.0,0.00012351429904811084,-0.0003155288577545434,0.14049407839775085,12.0,0.0004577004292514175,5.289320468902588,1.197251796722412,63047.8359375,6.980817701673914e-09,0.08658009022474289,0.019479457288980484
1001065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159531767480075e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2490329528017432e-38,0.0,0.0
1001082,5.800000190734863,4.0,12.0,6.0,30.0,118.0,26.0,0.0,5.0,2.0,2.0,4.9071433750214055e-05,-0.0003361327981110662,0.10521889477968216,13.0,3.7115809391252697e-05,6.727337837219238,1.173830509185791,4890.5,7.211561209308215e-11,0.6666666865348816,0.32499998807907104
1001113,9.166666984558105,3722.0,43.0,4.0,131.0,465.0,53.0,0.0,17.0,0.0,4.0,3.794795338762924e-05,-0.00028285151347517967,0.11433207988739014,12.0,3.766430381801911e-05,6.270822525024414,1.1863781213760376,4411.4013671875,9.505958520339419e-11,0.0,0.02380952425301075
1001115,3.4000000953674316,100.0,3.0,7.0,0.0,9.0,2.0,0.0,4.0,2.0,2.0,7.029839616734535e-05,-0.0003841291181743145,0.07696203142404556,16.0,0.00014847841521259397,8.830147743225098,1.2606909275054932,19564.0,4.221224162146472e-16,0.3333333432674408,0.5833333134651184
1001171,8.333333015441895,3722.0,19.0,1.0,153.0,205.0,21.0,0.0,16.0,0.0,1.0,2.3041149688651785e-05,-0.00031588939600624144,0.10935770720243454,13.0,0.0,6.510577201843262,1.229394555091858,0.0,2.2913814942682187e-12,0.0,0.0555555559694767
1001185,13.142857551574707,1049.0,77.0,6.0,424.0,1391.0,129.0,0.0,42.0,1.0,5.0,3.9175207348307595e-05,-0.00032080942764878273,0.1216336339712143,12.0,4.6893128455849364e-05,5.95442008972168,1.2035406827926636,5497.583984375,1.8509732635507703e-10,0.10000000149011612,0.029177719727158546
1001193,7.666666507720947,3722.0,57.0,12.0,124.0,546.0,72.0,1.0,23.0,1.0,4.0,7.57914167479612e-05,-0.00029768876265734434,0.11219798028469086,13.0,0.0002125325845554471,6.371078014373779,1.2066760063171387,27425.4609375,3.119200037149383e-11,0.0476190485060215,0.03498542308807373
100122,12.15384578704834,3722.0,131.0,31.0,743.0,1786.0,317.0,5.0,128.0,21.0,6.0,9.155271982308477e-05,-0.0003187047550454736,0.12479211390018463,12.0,0.00023003327078185976,5.829023838043213,1.168700933456421,31901.205078125,1.2339391730620264e-09,0.2181818187236786,0.08593156188726425
