,hits_1_tail,hits_3_tail,hits_5_tail,hits_10_tail,mr_head,mrr_head,hits_1_head,hits_3_head,hits_5_head,hits_10_head,mr_tail,mrr_tail
2011,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.05747126436781609,957.551724137931,0.04363628786399087,0.022988505747126436,0.04597701149425287,0.05747126436781609,0.06896551724137931,1866.7931034482758,0.03240114702341436
2012,0.0,0.03,0.03,0.03,1046.87,0.02618572986981171,0.0,0.02,0.04,0.09,1738.47,0.01660595923994602
2013,0.01818181818181818,0.02727272727272727,0.03636363636363636,0.03636363636363636,1086.9636363636364,0.04483917290649435,0.02727272727272727,0.03636363636363636,0.03636363636363636,0.08181818181818182,1843.5363636363636,0.027268754539095174
2014,0.0064516129032258064,0.01935483870967742,0.025806451612903226,0.03225806451612903,934.3354838709678,0.04856808558361401,0.01935483870967742,0.04516129032258064,0.05161290322580645,0.08387096774193549,1676.258064516129,0.014595880499902297
2015,0.015748031496062992,0.031496062992125984,0.03937007874015748,0.03937007874015748,784.4803149606299,0.04774849145030638,0.015748031496062992,0.03937007874015748,0.07086614173228346,0.11023622047244094,1469.724409448819,0.026704139698683828
2016,0.009009009009009009,0.02702702702702703,0.02702702702702703,0.04504504504504504,675.6486486486486,0.0319834489328076,0.009009009009009009,0.018018018018018018,0.036036036036036036,0.06306306306306306,1425.0,0.02177446365240893
2017,0.021739130434782608,0.05434782608695652,0.05434782608695652,0.06521739130434782,512.4130434782609,0.07965322863201024,0.03260869565217391,0.07608695652173914,0.11956521739130435,0.17391304347826086,1214.7173913043478,0.04110875604154996
2018,0.0297029702970297,0.039603960396039604,0.04950495049504951,0.0594059405940594,666.9306930693069,0.06743004694927547,0.019801980198019802,0.07920792079207921,0.1188118811881188,0.15841584158415842,1173.6633663366338,0.039658346722814604
2019,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,840.7857142857143,0.006276212590217668,0.0,0.0,0.0,0.0,492.2857142857143,0.08719558220318975
